Transaction_ID,Customer_Age,Annual_Income,Transaction_Amount,Transactions_Last_30_Days,Distance_From_Home_Km,Online_Transaction,Device_Type,Merchant_Category,International_Transaction,Previous_Fraud_Count,Account_Age_Months,Fraud
TXN02478,35,80324.0,105.46,8,23.0,No,Desktop,Dining,No,0,41,0
TXN02479,25,59754.0,123.38,17,12.9,Yes,Mobile,Dining,No,0,20,0
TXN02480,29,72371.0,293.63,15,18.3,Yes,Desktop,Travel,No,0,34,0
TXN02481,52,49551.0,35.92,8,1.5,Yes,Mobile,Electronics,No,2,18,0
TXN02482,40,47154.0,248.2,9,0.6,Yes,Desktop,Healthcare,No,0,57,0
TXN02483,32,32729.0,129.79,10,0.3,No,Mobile,Dining,No,0,72,0
TXN02484,44,46563.0,273.3,5,1.9,No,Mobile,Electronics,No,0,74,0
TXN02485,29,18000.0,84.95,14,13.2,Yes,Mobile,Grocery,No,0,49,0
TXN02486,55,42171.0,41.33,15,8.2,Yes,Tablet,Fuel,No,0,48,1
TXN02487,53,53010.0,45.31,7,16.7,Yes,Desktop,Healthcare,No,0,121,0
TXN02488,33,70880.0,42.69,14,2.6,Yes,Mobile,Grocery,No,0,76,0
TXN02489,31,48736.0,175.87,12,5.5,Yes,Tablet,Electronics,No,0,35,0
TXN02490,18,64315.0,391.13,11,26.3,No,Desktop,Clothing,No,0,38,0
TXN02491,22,20623.0,76.37,14,32.9,No,Mobile,Travel,Yes,0,54,0
TXN02492,23,53611.0,198.5,9,30.6,Yes,Desktop,Clothing,No,0,57,0
TXN02493,39,25831.0,35.47,15,20.5,Yes,Mobile,Grocery,No,1,85,0
TXN02494,34,31932.0,138.62,10,14.0,Yes,Mobile,Healthcare,No,0,60,0
TXN02495,23,50557.0,204.86,12,29.4,Yes,Desktop,Dining,No,0,35,0
TXN02496,35,97676.0,37.67,13,15.0,No,Mobile,Healthcare,No,0,98,0
TXN02497,44,64999.0,101.94,11,36.9,Yes,Mobile,Grocery,No,0,46,0
TXN02498,44,55453.0,212.77,13,0.3,Yes,Desktop,Grocery,No,0,65,0
TXN02499,18,54519.0,11.48,9,30.6,No,Tablet,Grocery,No,0,82,1
TXN02500,37,39893.0,349.27,16,9.7,Yes,Mobile,Travel,No,0,34,0
TXN02501,23,43058.0,159.24,13,1.4,Yes,Mobile,Healthcare,No,0,120,0
TXN02502,48,66663.0,212.91,15,2.9,No,Desktop,Electronics,No,0,74,0
TXN02503,47,29486.0,86.26,9,22.9,No,Desktop,Travel,No,0,52,0
TXN02504,28,71823.0,30.24,12,8.5,Yes,Tablet,Dining,No,0,55,0
TXN02505,30,46178.0,183.96,16,48.8,Yes,Mobile,Healthcare,No,0,81,0
TXN02506,33,79745.0,112.33,16,1.5,Yes,Desktop,Electronics,Yes,0,16,0
TXN02507,18,84760.0,123.12,12,6.4,No,Mobile,Dining,No,1,79,0
TXN02508,42,25905.0,286.45,16,4.8,Yes,Desktop,Healthcare,No,0,54,0
TXN02509,35,42335.0,220.77,7,8.7,No,Mobile,Electronics,No,0,20,0
TXN02510,49,37425.0,558.07,14,12.0,No,Tablet,Electronics,No,0,61,0
TXN02511,26,24327.0,135.72,10,13.0,Yes,Mobile,Clothing,No,0,33,0
TXN02512,31,34560.0,69.03,10,0.2,Yes,Desktop,Grocery,No,1,18,0
TXN02513,21,164992.0,103.21,13,1.1,Yes,Mobile,Grocery,No,0,99,0
TXN02514,27,72357.0,167.34,9,0.4,Yes,Mobile,Travel,No,0,29,0
TXN02515,25,130336.0,270.47,7,24.0,No,Desktop,Electronics,No,0,30,0
TXN02516,49,79872.0,37.11,15,4.5,Yes,Mobile,Dining,No,0,40,0
TXN02517,30,39390.0,120.82,13,5.5,Yes,Mobile,Grocery,No,0,38,0
TXN02518,39,46318.0,434.9,11,7.2,No,Mobile,Clothing,No,1,47,0
TXN02519,34,71674.0,99.02,14,22.7,Yes,Mobile,Dining,No,0,97,0
TXN02520,24,66968.0,252.72,16,0.2,Yes,Mobile,Clothing,No,0,47,0
TXN02521,36,42416.0,178.04,10,1.5,Yes,Mobile,Grocery,No,0,43,0
TXN02522,45,27878.0,257.8,22,13.9,Yes,Desktop,Electronics,No,0,34,0
TXN02523,25,241489.0,62.78,9,39.9,Yes,Desktop,Dining,No,0,44,0
TXN02524,47,51615.0,63.0,14,12.4,No,Mobile,Travel,No,0,88,0
TXN02525,29,47501.0,121.96,19,3.6,Yes,Mobile,Healthcare,No,0,27,0
TXN02526,33,57878.0,35.22,18,8.8,No,Desktop,Travel,No,0,22,0
TXN02527,44,49309.0,96.71,17,44.3,Yes,Mobile,Travel,No,0,42,0
TXN02528,31,58123.0,146.91,13,9.0,No,Mobile,Grocery,No,0,53,0
TXN02529,38,98146.0,500.3,9,5.6,No,Mobile,Grocery,Yes,0,57,0
TXN02530,35,52002.0,165.62,12,5.8,Yes,Mobile,Travel,No,0,108,1
TXN02531,39,32594.0,197.88,12,40.9,Yes,Mobile,Dining,No,0,69,0
TXN02532,18,51141.0,304.62,11,15.2,Yes,Desktop,Grocery,No,0,50,0
TXN02533,18,44628.0,55.47,22,13.9,No,Mobile,Travel,No,0,79,0
TXN02534,45,104385.0,105.15,14,3.2,No,Tablet,Grocery,No,0,29,0
TXN02535,49,93162.0,835.33,15,9.8,No,Tablet,Fuel,No,0,92,0
TXN02536,28,57727.0,112.64,13,5.3,No,Desktop,Dining,No,0,11,0
TXN02537,35,30935.0,293.14,7,3.3,Yes,Mobile,Electronics,No,0,40,0
TXN02538,41,31680.0,259.43,12,27.1,Yes,Mobile,Dining,No,0,33,0
TXN02539,46,55376.0,36.78,19,5.8,Yes,Mobile,Healthcare,No,0,66,0
TXN02540,18,63987.0,153.83,16,4.0,Yes,Mobile,Electronics,No,1,36,0
TXN02541,28,46467.0,134.95,9,32.2,No,Tablet,Travel,No,1,84,0
TXN02542,34,44312.0,156.25,10,2.6,No,Mobile,Grocery,No,0,76,0
TXN02543,46,42122.0,65.64,17,16.4,No,Desktop,Travel,No,0,55,0
TXN02544,65,54424.0,49.1,14,12.7,Yes,Desktop,Clothing,No,0,61,0
TXN02545,35,18823.0,82.0,11,30.4,Yes,Desktop,Electronics,No,1,17,0
TXN02546,23,33506.0,110.97,13,21.4,No,Mobile,Fuel,No,0,46,0
TXN02547,42,41478.0,309.66,16,14.7,Yes,Desktop,Electronics,No,0,42,0
TXN02548,53,94700.0,513.55,17,4.5,Yes,Tablet,Grocery,No,0,85,0
TXN02549,39,38134.0,366.78,12,8.2,Yes,Mobile,Fuel,No,0,43,0
TXN02550,28,59653.0,238.8,19,34.7,Yes,Mobile,Grocery,No,0,42,0
TXN02551,49,60903.0,53.73,10,0.3,No,Mobile,Fuel,No,0,59,0
TXN02552,45,98632.0,86.52,14,19.0,Yes,Mobile,Grocery,No,0,47,0
TXN02553,27,97076.0,141.94,14,3.5,No,Mobile,Electronics,No,1,97,0
TXN02554,42,53595.0,72.35,18,2.5,No,Mobile,Electronics,Yes,1,51,0
TXN02555,49,44406.0,190.42,13,3.2,Yes,Mobile,Electronics,No,0,38,0
TXN02556,51,40797.0,213.55,14,0.7,No,Desktop,Electronics,No,0,44,0
TXN02557,37,49346.0,184.29,18,57.9,Yes,Mobile,Fuel,No,0,30,0
TXN02558,34,45242.0,272.49,15,24.5,Yes,Desktop,Healthcare,No,0,45,0
TXN02559,52,70560.0,58.2,8,8.8,No,Mobile,Dining,No,0,27,0
TXN02560,25,66452.0,253.09,13,15.1,Yes,Desktop,Dining,No,0,64,0
TXN02561,43,71783.0,68.78,18,9.8,Yes,Mobile,Healthcare,No,0,120,0
TXN02562,23,96932.0,56.53,7,20.0,Yes,Desktop,Travel,Yes,0,51,0
TXN02563,50,127183.0,183.68,15,22.4,Yes,Mobile,Dining,No,0,35,0
TXN02564,35,58174.0,317.41,15,3.2,Yes,Mobile,Travel,No,1,34,0
TXN02565,52,90206.0,177.31,10,7.4,Yes,Tablet,Electronics,No,0,40,0
TXN02566,43,46950.0,122.01,7,12.1,Yes,Desktop,Grocery,No,0,57,0
TXN02567,25,93746.0,153.79,7,46.0,No,Mobile,Dining,Yes,1,81,0
TXN02568,54,88678.0,133.84,12,13.8,Yes,Tablet,Dining,No,0,77,0
TXN02569,55,86584.0,48.75,11,27.4,Yes,Mobile,Electronics,No,0,30,0
TXN02570,48,57378.0,44.41,12,22.5,Yes,Mobile,Electronics,No,0,122,0
TXN02571,30,40714.0,112.67,15,10.5,No,Desktop,Dining,No,0,32,0
TXN02572,35,29365.0,127.92,20,26.9,Yes,Mobile,Electronics,No,0,44,0
TXN02573,40,54018.0,121.09,8,5.7,No,Mobile,Dining,No,0,44,0
TXN02574,30,109639.0,206.1,10,5.7,No,Mobile,Grocery,No,0,21,0
TXN02575,57,47842.0,101.0,11,18.2,Yes,Mobile,Clothing,No,0,80,0
TXN02576,40,78307.0,188.27,10,1.7,Yes,Mobile,Grocery,No,0,126,0
TXN02577,18,80408.0,106.89,12,4.4,Yes,Mobile,Travel,Yes,1,38,1
TXN02578,42,48408.0,516.04,16,11.3,No,Tablet,Dining,No,0,75,0
TXN02579,34,99453.0,128.0,22,6.5,Yes,Mobile,Clothing,No,0,50,0
TXN02580,37,18000.0,780.61,20,33.9,Yes,Mobile,Grocery,No,0,57,0
TXN02581,34,31725.0,159.03,11,38.2,No,Desktop,Clothing,No,0,80,0
TXN02582,47,36427.0,101.14,9,8.4,No,Mobile,Healthcare,No,0,73,0
TXN02583,50,38033.0,58.44,16,9.3,No,Mobile,Grocery,No,1,113,0
TXN02584,41,63985.0,37.83,20,15.5,No,Tablet,Healthcare,No,0,64,0
TXN02585,34,62668.0,54.29,16,7.3,Yes,Tablet,Healthcare,No,0,33,0
TXN02586,38,65669.0,59.37,9,2.5,Yes,Mobile,Fuel,No,0,69,0
TXN02587,38,71921.0,164.57,14,16.5,Yes,Tablet,Clothing,No,0,60,0
TXN02588,29,35866.0,78.77,14,16.1,Yes,Tablet,Grocery,No,0,44,0
TXN02589,44,31790.0,139.36,13,3.4,No,Desktop,Travel,No,0,175,0
TXN02590,43,65738.0,334.65,10,21.5,Yes,Mobile,Grocery,No,0,67,0
TXN02591,55,41419.0,111.86,14,11.4,No,Mobile,Electronics,Yes,0,44,0
TXN02592,52,27129.0,633.22,12,3.2,No,Mobile,Fuel,No,0,58,0
TXN02593,30,85152.0,46.84,17,12.7,No,Desktop,Dining,Yes,0,66,0
TXN02594,47,103041.0,106.38,15,3.2,Yes,Desktop,Travel,No,0,48,0
TXN02595,28,110836.0,77.95,10,3.7,Yes,Desktop,Clothing,No,0,50,0
TXN02596,46,59829.0,253.84,15,22.6,Yes,Mobile,Clothing,No,0,66,0
TXN02597,32,72894.0,20.0,16,31.8,No,Mobile,Grocery,No,0,48,0
TXN02598,27,101878.0,37.83,15,3.6,Yes,Mobile,Dining,No,0,72,0
TXN02599,41,41211.0,110.12,10,31.6,Yes,Desktop,Grocery,No,0,27,0
TXN02600,18,90662.0,415.13,13,3.3,Yes,Mobile,Fuel,No,0,66,0
TXN02601,19,62256.0,143.76,7,1.5,Yes,Desktop,Healthcare,No,0,68,0
TXN02602,36,82972.0,40.7,17,0.7,Yes,Desktop,Dining,No,0,35,0
TXN02603,39,59804.0,46.05,13,3.3,No,Mobile,Electronics,No,0,82,0
TXN02604,34,98558.0,457.55,13,5.8,No,Mobile,Clothing,No,0,37,0
TXN02605,21,60820.0,73.01,13,31.5,No,Mobile,Electronics,No,0,56,0
TXN02606,29,28206.0,56.44,21,3.3,Yes,Tablet,Clothing,No,0,41,0
TXN02607,42,105710.0,391.27,16,5.5,Yes,Mobile,Dining,No,0,38,0
TXN02608,44,35907.0,269.45,12,15.9,No,Mobile,Electronics,No,0,55,0
TXN02609,38,96661.0,332.53,10,4.3,No,Desktop,Travel,No,0,29,0
TXN02610,51,52811.0,56.12,9,13.8,Yes,Mobile,Clothing,No,0,100,0
TXN02611,42,93367.0,35.42,12,6.8,No,Mobile,Fuel,No,1,119,0
TXN02612,30,91650.0,133.49,13,2.6,No,Desktop,Travel,No,0,29,0
TXN02613,35,66746.0,156.9,9,15.9,Yes,Desktop,Dining,No,0,41,0
TXN02614,23,69143.0,160.64,18,0.3,Yes,Mobile,Travel,No,0,35,0
TXN02615,37,66521.0,391.52,9,4.1,Yes,Mobile,Clothing,No,0,45,0
TXN02616,50,22223.0,29.98,9,5.3,No,Desktop,Fuel,No,0,77,0
TXN02617,46,58008.0,238.71,14,7.4,Yes,Desktop,Fuel,No,1,101,0
TXN02618,53,33285.0,49.91,11,13.7,Yes,Mobile,Clothing,No,0,96,0
TXN02619,35,59404.0,237.95,13,7.4,No,Desktop,Healthcare,Yes,1,45,0
TXN02620,53,32885.0,82.07,9,10.8,Yes,Tablet,Dining,No,0,32,0
TXN02621,36,32269.0,62.57,12,10.9,Yes,Mobile,Clothing,No,0,51,0
TXN02622,54,113245.0,73.67,15,5.6,Yes,Mobile,Travel,No,0,68,0
TXN02623,38,88995.0,37.75,9,32.6,No,Desktop,Clothing,No,0,79,0
TXN02624,46,54898.0,123.94,20,37.4,No,Mobile,Fuel,Yes,0,59,0
TXN02625,54,59769.0,64.67,14,10.5,No,Desktop,Dining,No,1,73,0
TXN02626,36,49194.0,225.1,15,0.9,Yes,Desktop,Clothing,No,0,54,1
TXN02627,40,71078.0,200.24,9,8.1,Yes,Desktop,Fuel,No,0,60,0
TXN02628,52,40573.0,463.13,15,2.4,No,Mobile,Clothing,No,0,22,0
TXN02629,37,86015.0,160.86,15,7.9,Yes,Desktop,Grocery,No,0,44,0
TXN02630,23,49080.0,182.0,10,2.5,Yes,Mobile,Grocery,No,0,57,0
TXN02631,62,45531.0,367.81,9,14.6,Yes,Mobile,Fuel,No,0,31,0
TXN02632,33,55540.0,72.63,13,1.0,Yes,Mobile,Dining,No,0,52,0
TXN02633,40,42153.0,36.48,13,36.8,Yes,Tablet,Grocery,No,0,80,0
TXN02634,51,63767.0,140.83,21,2.6,Yes,Mobile,Fuel,No,0,86,0
TXN02635,31,43186.0,38.45,17,13.0,No,Desktop,Clothing,No,0,61,0
TXN02636,27,67909.0,854.61,10,29.9,Yes,Mobile,Electronics,No,0,48,0
TXN02637,41,95063.0,384.48,15,3.4,No,Desktop,Clothing,No,0,18,1
TXN02638,18,39791.0,677.68,16,32.7,Yes,Mobile,Travel,No,0,77,0
TXN02639,35,51861.0,126.15,19,5.9,Yes,Mobile,Fuel,No,0,67,0
TXN02640,41,67690.0,186.41,14,38.8,Yes,Tablet,Healthcare,No,0,59,0
TXN02641,35,45205.0,83.09,10,42.6,No,Mobile,Grocery,No,0,60,0
TXN02642,21,67781.0,243.19,13,2.5,No,Mobile,Fuel,No,0,52,0
TXN02643,56,70616.0,45.38,18,21.3,Yes,Desktop,Clothing,No,0,79,0
TXN02644,39,89550.0,15.69,16,2.6,Yes,Desktop,Healthcare,No,0,54,0
TXN02645,54,41873.0,63.75,13,3.1,Yes,Mobile,Dining,No,0,32,0
TXN02646,35,35984.0,37.45,14,1.1,No,Desktop,Grocery,No,0,71,0
TXN02647,28,47891.0,391.44,9,2.0,No,Desktop,Dining,No,0,79,0
TXN02648,41,35582.0,512.88,6,12.0,No,Mobile,Dining,No,0,84,0
TXN02649,36,70906.0,39.06,15,7.2,Yes,Mobile,Clothing,No,0,80,0
TXN02650,25,32608.0,337.26,11,18.8,Yes,Mobile,Dining,No,0,54,0
TXN02651,54,157148.0,256.88,14,4.8,No,Mobile,Healthcare,No,0,74,0
TXN02652,31,98544.0,34.18,15,41.5,No,Mobile,Healthcare,No,0,84,0
TXN02653,18,55312.0,87.82,14,0.6,Yes,Mobile,Fuel,No,0,40,0
TXN02654,53,81261.0,75.44,13,0.8,Yes,Mobile,Grocery,Yes,0,27,0
TXN02655,32,26332.0,218.3,18,14.5,No,Mobile,Dining,No,0,71,0
TXN02656,31,171203.0,44.9,13,26.2,Yes,Mobile,Electronics,No,0,57,0
TXN02657,19,42171.0,110.87,7,19.0,Yes,Mobile,Travel,No,0,59,0
TXN02658,57,52097.0,69.32,14,8.1,Yes,Desktop,Healthcare,No,0,59,0
TXN02659,24,23859.0,175.24,15,3.8,Yes,Desktop,Fuel,No,0,43,0
TXN02660,39,68454.0,100.89,12,0.2,Yes,Mobile,Electronics,No,0,79,0
TXN02661,48,33431.0,78.2,16,8.5,No,Mobile,Healthcare,No,2,74,0
TXN02662,43,57574.0,101.18,17,7.7,Yes,Desktop,Grocery,No,0,54,0
TXN02663,37,43052.0,611.75,10,5.1,Yes,Tablet,Travel,No,0,58,0
TXN02664,19,33864.0,85.97,8,10.4,No,Mobile,Healthcare,No,0,52,0
TXN02665,29,38297.0,52.18,9,15.7,No,Mobile,Healthcare,No,0,123,0
TXN02666,40,60882.0,191.38,14,14.5,No,Mobile,Dining,Yes,0,56,0
TXN02667,29,30897.0,106.98,13,3.7,No,Desktop,Electronics,No,0,47,0
TXN02668,40,39266.0,38.68,15,10.6,No,Tablet,Electronics,No,0,85,0
TXN02669,45,74129.0,715.29,14,1.9,No,Desktop,Dining,No,0,53,0
TXN02670,49,177407.0,90.51,13,1.6,No,Mobile,Clothing,No,0,59,0
TXN02671,25,68187.0,88.69,16,18.5,No,Desktop,Clothing,No,0,28,0
TXN02672,62,36400.0,136.37,15,14.2,No,Mobile,Dining,No,0,36,0
TXN02673,46,46625.0,478.94,12,17.5,No,Desktop,Healthcare,No,0,37,0
TXN02674,38,55787.0,31.3,23,2.0,No,Mobile,Electronics,No,0,39,0
TXN02675,50,46997.0,149.65,11,29.5,No,Mobile,Grocery,No,0,50,0
TXN02676,64,82575.0,637.34,11,1.7,No,Mobile,Fuel,No,0,58,0
TXN02677,22,60655.0,133.02,17,24.5,Yes,Desktop,Grocery,No,1,51,0
TXN02678,36,82754.0,44.67,7,5.2,No,Desktop,Grocery,No,0,46,0
TXN02679,18,47743.0,73.17,11,1.3,Yes,Desktop,Fuel,No,0,14,0
TXN02680,40,99864.0,141.6,13,4.1,Yes,Mobile,Grocery,No,0,26,0
TXN02681,42,51030.0,347.98,14,2.4,No,Mobile,Travel,No,0,38,0
TXN02682,38,35527.0,91.47,13,8.1,Yes,Mobile,Dining,No,0,79,0
TXN02683,31,146515.0,232.48,9,35.9,Yes,Mobile,Electronics,No,0,50,0
TXN02684,18,24194.0,38.06,15,4.8,Yes,Mobile,Fuel,No,0,31,0
TXN02685,42,39445.0,37.81,8,11.4,Yes,Mobile,Grocery,No,1,72,0
TXN02686,54,41478.0,81.55,10,26.7,Yes,Desktop,Electronics,No,0,39,0
TXN02687,31,170046.0,379.14,9,11.9,Yes,Desktop,Clothing,No,0,30,0
TXN02688,43,124017.0,126.8,16,5.4,No,Mobile,Travel,No,0,98,0
TXN02689,21,107727.0,151.31,12,56.3,Yes,Mobile,Grocery,No,0,51,0
TXN02690,43,47396.0,149.9,15,2.5,No,Mobile,Grocery,No,0,34,0
TXN02691,34,163877.0,291.45,11,8.9,No,Mobile,Grocery,No,0,72,0
TXN02692,30,64916.0,73.65,10,19.1,Yes,Desktop,Travel,No,0,50,0
TXN02693,30,85379.0,208.12,10,0.2,No,Desktop,Dining,No,0,20,0
TXN02694,34,59632.0,61.73,10,14.5,Yes,Mobile,Electronics,No,0,42,0
TXN02695,42,53789.0,586.46,9,3.7,No,Desktop,Healthcare,No,0,45,1
TXN02696,24,49109.0,63.26,12,2.2,Yes,Desktop,Healthcare,No,0,95,0
TXN02697,34,50049.0,59.24,19,3.8,No,Mobile,Grocery,No,0,75,0
TXN02698,38,72324.0,186.28,16,40.9,Yes,Desktop,Clothing,No,0,45,0
TXN02699,26,64882.0,127.91,12,26.7,Yes,Mobile,Grocery,No,0,25,0
TXN02700,58,54227.0,155.86,16,2.9,Yes,Mobile,Travel,No,0,46,0
TXN02701,29,108486.0,143.93,17,1.5,Yes,Desktop,Travel,No,0,35,0
TXN02702,31,18000.0,50.16,14,5.4,Yes,Tablet,Electronics,No,0,104,1
TXN02703,27,69185.0,436.23,18,10.8,Yes,Mobile,Electronics,No,0,83,0
TXN02704,58,75968.0,245.26,17,24.2,Yes,Mobile,Clothing,No,0,56,0
TXN02705,44,92154.0,355.9,11,40.6,Yes,Tablet,Grocery,No,0,55,0
TXN02706,28,53418.0,78.64,8,16.7,No,Mobile,Healthcare,No,0,97,0
TXN02707,50,60394.0,167.45,10,11.0,Yes,Desktop,Clothing,No,0,55,0
TXN02708,40,85713.0,140.53,5,1.8,No,Mobile,Clothing,No,0,25,0
TXN02709,41,107593.0,295.86,11,0.9,Yes,Mobile,Clothing,No,0,114,0
TXN02710,34,48043.0,303.59,12,10.9,Yes,Mobile,Grocery,No,0,30,0
TXN02711,30,62021.0,140.04,12,9.3,Yes,Desktop,Grocery,No,0,38,0
TXN02712,42,117061.0,35.63,13,22.5,No,Mobile,Grocery,No,0,28,0
TXN02713,32,21147.0,498.31,16,4.7,Yes,Mobile,Grocery,No,0,87,0
TXN02714,58,40319.0,187.22,15,0.5,Yes,Mobile,Clothing,No,0,169,0
TXN02715,24,106374.0,73.75,9,6.6,No,Mobile,Travel,No,0,51,0
TXN02716,55,89925.0,166.12,13,41.8,No,Mobile,Healthcare,No,0,125,0
TXN02717,37,69577.0,35.82,9,19.1,Yes,Mobile,Dining,Yes,1,51,0
TXN02718,41,44946.0,279.16,20,0.4,Yes,Mobile,Electronics,No,0,47,1
TXN02719,47,36985.0,36.99,11,24.9,Yes,Mobile,Travel,No,1,61,0
TXN02720,31,42152.0,100.57,10,7.7,Yes,Desktop,Fuel,No,0,50,0
TXN02721,48,110381.0,145.92,12,5.4,Yes,Mobile,Fuel,Yes,0,45,0
TXN02722,18,41452.0,275.49,8,5.1,No,Mobile,Fuel,Yes,0,49,0
TXN02723,30,57568.0,130.68,12,10.9,Yes,Mobile,Electronics,No,1,72,0
TXN02724,28,39180.0,199.43,12,9.1,Yes,Mobile,Grocery,No,1,34,0
TXN02725,24,80365.0,117.33,9,12.8,Yes,Desktop,Fuel,No,0,83,0
TXN02726,36,43160.0,116.95,13,10.2,Yes,Tablet,Fuel,No,0,49,0
TXN02727,42,52637.0,128.49,15,1.9,Yes,Mobile,Dining,No,0,93,0
TXN02728,46,25785.0,103.16,19,3.6,Yes,Desktop,Travel,No,0,72,0
TXN02729,41,26611.0,31.13,8,22.1,Yes,Desktop,Clothing,No,1,62,0
TXN02730,31,55190.0,64.9,23,13.1,No,Desktop,Electronics,No,0,45,0
TXN02731,42,30296.0,145.96,12,7.1,Yes,Tablet,Electronics,No,1,38,0
TXN02732,39,141829.0,98.32,11,2.4,No,Mobile,Dining,No,0,40,0
TXN02733,48,21751.0,105.94,14,0.2,Yes,Tablet,Healthcare,Yes,0,31,0
TXN02734,47,38369.0,92.65,17,4.5,No,Tablet,Fuel,No,0,25,0
TXN02735,38,55415.0,60.14,14,0.7,No,Mobile,Clothing,No,0,35,0
TXN02736,28,46666.0,80.88,11,7.9,Yes,Mobile,Clothing,No,0,53,0
TXN02737,31,33464.0,93.88,13,20.7,No,Desktop,Dining,No,0,41,1
TXN02738,32,35740.0,120.49,14,4.0,Yes,Mobile,Grocery,No,0,52,0
TXN02739,35,35217.0,164.38,10,22.6,Yes,Desktop,Fuel,No,1,59,1
TXN02740,41,48342.0,103.86,14,14.6,No,Mobile,Healthcare,No,0,83,0
TXN02741,46,132383.0,52.66,11,1.6,Yes,Mobile,Clothing,No,0,66,0
TXN02742,37,56963.0,39.21,13,12.4,Yes,Desktop,Electronics,Yes,0,56,0
TXN02743,38,93657.0,958.57,15,2.0,Yes,Tablet,Clothing,No,0,35,0
TXN02744,40,69094.0,48.6,15,12.8,Yes,Mobile,Travel,No,0,46,0
TXN02745,32,90792.0,79.25,11,1.8,No,Desktop,Dining,No,0,48,0
TXN02746,28,18000.0,181.47,15,6.0,Yes,Mobile,Clothing,No,0,74,0
TXN02747,19,47958.0,160.16,12,10.0,Yes,Desktop,Clothing,No,0,69,0
TXN02748,30,99042.0,182.03,13,0.6,Yes,Mobile,Clothing,No,0,122,0
TXN02749,43,42523.0,84.21,18,2.0,Yes,Mobile,Healthcare,No,1,49,0
TXN02750,30,121565.0,145.23,16,4.6,Yes,Mobile,Dining,No,0,22,0
TXN02751,35,107242.0,126.04,11,7.4,Yes,Desktop,Electronics,No,0,139,0
TXN02752,43,44533.0,93.48,15,23.5,Yes,Desktop,Clothing,No,0,23,0
TXN02753,44,43856.0,146.03,13,2.5,No,Mobile,Healthcare,No,0,96,0
TXN02754,26,34855.0,279.16,13,5.1,Yes,Desktop,Clothing,No,0,92,0
TXN02755,49,41430.0,117.89,5,7.8,Yes,Tablet,Fuel,No,0,41,0
TXN02756,50,31585.0,118.52,14,4.2,No,Mobile,Healthcare,No,0,61,0
TXN02757,26,66706.0,282.03,10,11.8,No,Mobile,Fuel,No,0,76,0
TXN02758,29,28563.0,258.94,18,3.6,No,Desktop,Fuel,No,0,26,0
TXN02759,51,72169.0,426.09,17,17.8,Yes,Desktop,Clothing,No,0,16,0
TXN02760,36,72964.0,29.44,13,8.4,Yes,Tablet,Clothing,No,0,51,0
TXN02761,18,26044.0,247.54,15,1.1,No,Mobile,Clothing,No,0,30,0
TXN02762,23,110471.0,194.17,8,11.8,Yes,Desktop,Travel,Yes,0,60,0
TXN02763,35,69301.0,59.08,13,10.1,No,Desktop,Healthcare,No,0,60,0
TXN02764,25,77069.0,146.75,9,5.0,Yes,Desktop,Travel,No,0,74,0
TXN02765,33,39093.0,278.21,16,0.2,No,Desktop,Fuel,No,0,102,0
TXN02766,38,72777.0,61.82,14,2.7,No,Mobile,Travel,No,0,60,0
TXN02767,54,91305.0,170.98,12,6.2,Yes,Mobile,Dining,No,0,17,0
TXN02768,35,52613.0,240.95,14,2.7,Yes,Mobile,Healthcare,Yes,0,39,0
TXN02769,50,135395.0,50.94,14,10.3,Yes,Mobile,Clothing,No,0,60,0
TXN02770,54,56101.0,107.09,15,15.0,No,Desktop,Fuel,No,0,58,0
TXN02771,54,91899.0,152.67,14,23.3,Yes,Desktop,Travel,No,0,40,0
TXN02772,41,62752.0,63.47,10,12.5,Yes,Mobile,Clothing,No,0,84,0
TXN02773,18,71580.0,59.39,9,14.0,No,Desktop,Clothing,No,0,91,0
TXN02774,43,25926.0,107.71,13,11.3,No,Mobile,Dining,No,0,109,0
TXN02775,50,64995.0,227.88,15,50.8,No,Mobile,Dining,No,0,35,0
TXN02776,37,39512.0,200.83,6,3.6,Yes,Mobile,Travel,No,0,55,0
TXN02777,57,37579.0,60.24,12,3.7,No,Desktop,Fuel,No,0,55,0
TXN02778,47,120564.0,202.19,10,1.6,No,Desktop,Fuel,No,0,66,0
TXN02779,44,49956.0,61.48,9,8.0,Yes,Mobile,Healthcare,No,0,34,0
TXN02780,50,35017.0,33.09,18,1.2,Yes,Desktop,Travel,No,0,31,0
TXN02781,42,46793.0,89.46,15,3.8,No,Mobile,Travel,No,0,17,0
TXN02782,18,30635.0,294.67,11,7.9,No,Tablet,Grocery,No,2,36,0
TXN02783,33,104855.0,202.81,20,37.9,No,Tablet,Dining,No,0,21,1
TXN02784,51,40216.0,119.85,15,39.8,Yes,Desktop,Fuel,No,0,86,0
TXN02785,29,69792.0,85.98,9,16.3,Yes,Mobile,Electronics,No,1,90,0
TXN02786,36,101249.0,87.85,11,5.9,No,Mobile,Dining,No,0,75,0
TXN02787,27,43915.0,130.91,11,24.0,Yes,Mobile,Clothing,No,0,66,1
TXN02788,58,69877.0,51.05,11,25.0,No,Desktop,Fuel,No,2,44,0
TXN02789,56,34598.0,90.83,9,28.9,Yes,Mobile,Clothing,No,0,56,0
TXN02790,28,165328.0,100.99,15,12.3,Yes,Mobile,Grocery,No,0,72,1
TXN02791,40,83823.0,40.72,8,2.7,Yes,Mobile,Dining,No,1,63,0
