Student_ID,Age,Study_Hours,Attendance_Percentage,Assignment_Score,Midterm_Score,Final_Score,Projects_Completed,Sleep_Hours,Screen_Time_Hours,Study_Expenses,Travel_Distance_Km
STU2160,21,3.5,87.1,94.7,83.4,71.8,2,5.9,6.7,4645.91,10.2
STU2161,21,7.4,63.9,49.4,93.5,82.6,3,6.5,5.1,1729.32,7.8
STU2162,16,7.3,88.4,65.7,55.0,61.1,4,8.8,4.4,2910.02,12.2
STU2163,24,3.0,84.8,90.4,73.4,60.6,6,6.1,3.6,2317.01,5.8
STU2164,17,6.3,79.5,45.8,74.7,83.6,6,6.9,5.0,17032.91,6.4
STU2165,20,6.9,65.6,54.4,50.8,85.1,6,7.7,6.1,1773.87,6.6
STU2166,24,7.4,66.5,62.8,46.1,90.3,0,6.0,5.3,1588.32,8.1
STU2167,19,5.3,78.0,100.0,53.3,45.8,0,4.0,6.8,1859.95,9.9
STU2168,18,3.6,70.8,57.4,67.2,67.9,6,3.7,4.6,5328.93,23.2
STU2169,22,4.4,78.7,88.3,74.7,75.6,6,8.7,4.2,1811.67,10.0
STU2170,21,3.3,91.1,71.6,62.1,82.2,6,7.6,5.8,4044.9,27.4
STU2171,23,5.4,79.3,54.8,98.9,79.0,3,6.6,5.2,2557.93,14.9
STU2172,18,5.0,79.0,100.0,84.4,55.5,3,6.6,8.0,2603.22,12.4
STU2173,20,10.2,79.0,74.9,75.2,78.8,1,5.9,4.3,7075.13,2.6
STU2174,19,7.5,92.1,77.6,61.1,75.5,5,7.2,4.0,772.87,13.8
STU2175,19,7.6,94.9,80.0,69.1,75.4,4,7.9,4.7,2725.65,6.9
STU2176,19,6.5,86.2,78.9,85.6,51.4,3,5.8,4.2,3933.54,11.2
STU2177,23,4.7,83.4,100.0,82.7,54.1,1,7.3,3.7,3228.9,21.4
STU2178,21,4.9,84.3,98.8,82.5,100.0,2,5.9,1.7,963.99,9.0
STU2179,18,5.1,96.3,58.0,63.1,86.8,6,6.9,2.7,1191.97,18.2
STU2180,20,5.9,86.8,100.0,59.6,68.9,0,6.3,4.8,2995.61,15.2
STU2181,21,6.4,97.2,61.5,45.2,69.2,4,8.2,2.4,547.86,19.6
STU2182,20,5.5,77.8,76.8,76.5,100.0,5,7.0,6.1,1771.94,5.9
STU2183,21,4.9,68.6,50.2,43.7,70.8,2,5.5,5.7,1123.7,22.3
STU2184,23,4.2,75.3,87.5,67.8,68.0,4,6.9,3.7,2833.54,11.1
STU2185,22,2.4,76.4,67.4,61.3,56.5,4,8.3,4.9,2257.18,50.0
STU2186,20,8.3,98.0,54.8,71.6,66.0,3,5.4,4.6,3198.44,7.4
STU2187,21,10.4,89.4,89.8,86.6,41.4,1,6.6,1.4,1422.78,5.6
STU2188,19,8.1,75.6,93.5,89.7,78.9,4,6.5,5.9,2970.78,16.5
STU2189,24,2.7,90.1,94.1,79.2,91.4,5,7.3,3.8,2506.03,4.1
STU2190,19,7.2,80.7,49.2,55.8,91.6,2,6.7,3.1,1430.6,13.2
STU2191,16,7.8,98.3,95.6,67.6,58.1,5,7.5,6.4,5093.3,24.4
STU2192,22,4.6,78.7,67.5,54.0,31.0,4,6.1,5.5,3938.5,17.1
STU2193,22,6.6,66.6,100.0,57.5,75.8,5,6.8,6.8,1651.35,4.2
STU2194,19,4.5,80.1,81.4,75.7,92.4,5,6.7,4.8,1498.25,19.6
STU2195,18,8.9,78.7,75.8,52.4,42.7,6,9.3,5.4,4571.96,13.3
STU2196,23,6.3,68.6,72.1,60.7,63.6,1,7.4,6.6,876.77,12.8
STU2197,20,3.5,87.9,71.8,50.9,76.1,0,8.1,8.4,1079.06,7.7
STU2198,22,7.0,96.2,61.8,78.5,55.7,4,9.4,4.4,3415.53,7.4
STU2199,19,7.8,70.8,56.0,62.2,40.6,2,7.3,5.5,8134.09,2.4
STU2200,19,5.9,91.7,66.6,32.5,57.4,6,6.7,6.1,1687.84,12.8
STU2201,23,6.6,75.9,89.9,94.1,60.3,6,5.7,6.1,1818.42,6.0
STU2202,23,5.3,81.8,51.1,84.2,37.9,0,5.4,4.0,2167.42,35.7
STU2203,17,3.0,80.7,92.1,35.8,88.2,5,4.2,4.8,1837.65,16.3
STU2204,17,5.2,81.8,74.2,79.8,96.4,0,8.2,6.1,1893.58,11.4
STU2205,18,6.7,86.7,83.7,92.4,70.5,3,7.6,5.4,1678.32,21.2
STU2206,18,5.2,71.8,84.5,65.0,82.4,3,6.7,8.8,2824.01,10.0
STU2207,16,7.3,94.9,85.9,70.4,44.9,4,6.7,4.4,3924.52,10.6
STU2208,18,4.6,87.0,72.3,62.9,67.6,6,5.7,3.4,2770.65,7.6
STU2209,21,4.8,90.4,72.8,76.3,60.2,2,7.6,6.0,2249.67,15.0
STU2210,23,7.3,74.2,85.4,84.5,77.0,3,6.2,3.1,1684.28,30.8
STU2211,21,6.0,70.9,56.4,48.9,24.1,5,6.7,4.1,1164.05,18.5
STU2212,20,4.6,93.8,54.1,56.7,64.8,1,5.6,5.2,1074.78,4.9
STU2213,19,7.8,70.4,65.0,69.6,80.7,1,5.8,4.9,944.07,15.9
STU2214,18,4.0,83.5,76.3,73.0,74.0,5,8.2,4.9,3769.43,57.4
STU2215,19,3.9,92.2,100.0,74.5,83.3,0,8.4,3.9,1712.23,6.7
STU2216,22,0.5,80.7,72.7,64.9,59.8,5,5.4,5.7,3236.06,10.3
STU2217,16,4.3,93.7,100.0,53.9,22.0,0,7.8,9.3,1571.7,11.2
STU2218,22,8.4,79.3,79.7,83.8,88.7,0,6.0,6.7,2383.79,13.3
STU2219,16,0.9,69.2,65.2,48.5,82.9,1,6.4,1.3,2005.84,33.0
STU2220,17,3.4,85.7,89.2,60.1,96.7,3,8.6,4.2,6952.05,21.9
STU2221,19,6.5,84.0,68.4,68.3,71.3,5,6.6,6.1,1834.33,16.3
STU2222,16,0.6,100.0,75.8,75.8,77.1,3,6.6,2.0,4321.97,2.7
STU2223,24,4.4,72.5,52.0,63.3,100.0,4,4.9,0.5,1008.35,33.1
STU2224,21,8.0,79.5,49.4,80.0,38.5,2,6.6,3.6,6027.46,4.7
STU2225,16,10.0,74.7,80.3,88.0,77.6,1,6.2,3.4,4285.98,3.9
STU2226,16,6.1,80.6,88.6,58.0,90.7,6,7.6,8.3,1706.31,16.5
STU2227,21,3.5,80.2,100.0,74.3,73.6,0,6.3,5.7,1689.38,10.9
STU2228,19,3.4,73.3,59.9,71.9,71.1,2,8.6,4.7,5426.89,28.3
STU2229,19,5.8,86.7,94.0,62.5,44.8,0,7.5,4.4,4578.24,8.2
STU2230,21,6.1,79.9,91.7,37.5,94.9,2,7.3,5.9,2144.46,3.1
STU2231,22,9.6,95.5,64.6,73.7,88.2,2,7.9,5.4,1429.69,7.1
STU2232,24,7.6,75.5,92.8,75.4,91.8,3,7.3,5.9,5031.01,19.1
STU2233,20,5.7,100.0,86.2,85.4,69.6,6,7.9,5.6,1839.68,21.9
STU2234,24,4.8,84.8,89.1,62.6,64.5,4,6.8,7.1,3109.29,22.2
STU2235,19,12.0,94.7,100.0,57.3,69.9,4,6.9,5.1,1726.13,7.8
STU2236,17,6.9,83.2,88.5,53.4,98.9,0,6.0,6.6,2167.35,20.8
STU2237,18,4.0,74.2,39.9,20.0,65.6,1,6.1,5.7,8619.73,2.8
STU2238,16,5.0,79.4,76.8,61.5,95.2,4,8.7,5.4,2378.61,3.8
STU2239,21,3.6,68.1,48.5,100.0,67.5,1,7.6,4.2,6368.21,30.8
STU2240,21,0.5,80.9,74.3,88.3,55.4,0,5.0,4.9,929.53,28.3
STU2241,16,6.2,83.7,73.4,52.1,34.7,1,8.4,4.9,810.3,6.7
STU2242,18,9.4,82.5,63.2,59.8,79.8,2,7.2,7.2,3651.84,7.1
STU2243,20,1.9,95.3,56.6,59.7,83.1,2,6.0,5.5,1516.31,8.6
STU2244,18,5.6,80.5,64.0,90.4,50.4,0,9.3,3.2,2461.94,21.3
STU2245,18,3.9,63.1,66.9,100.0,95.1,1,8.6,1.9,630.4,6.2
STU2246,18,6.6,100.0,70.0,69.4,46.5,6,8.0,2.7,667.24,27.4
STU2247,20,5.1,75.1,73.6,72.2,82.0,6,7.2,3.6,2523.28,52.0
STU2248,20,2.5,91.7,80.8,76.3,82.9,1,7.4,5.9,1824.7,5.8
STU2249,19,3.3,67.0,67.3,67.7,88.2,0,4.2,3.8,2010.66,11.4
STU2250,16,3.7,84.5,91.2,72.5,36.5,6,8.0,7.5,7393.91,11.6
STU2251,20,8.5,74.1,71.4,68.8,88.1,4,7.2,2.5,3406.96,28.5
STU2252,20,8.3,53.8,85.9,75.6,67.5,3,7.3,6.3,10078.77,13.7
STU2253,19,4.8,79.2,67.4,36.0,64.2,4,7.3,1.3,2626.23,17.7
STU2254,21,8.2,81.5,100.0,60.3,84.0,5,6.4,2.8,6606.51,9.3
STU2255,19,5.1,79.8,79.0,49.1,86.3,3,5.8,3.0,4737.49,8.3
STU2256,22,4.8,84.4,96.5,79.0,36.2,1,7.1,3.0,1799.83,15.7
STU2257,22,5.6,79.3,61.6,55.4,48.1,3,5.3,3.7,2234.5,11.6
STU2258,17,6.1,82.7,65.3,43.0,90.4,6,7.4,6.6,1985.2,5.0
STU2259,18,4.3,83.7,68.2,39.4,78.1,3,5.7,6.4,5026.1,14.8
STU2260,16,5.5,81.6,100.0,75.2,73.1,1,8.3,3.0,2991.39,10.2
STU2261,23,7.2,80.3,68.8,53.1,53.2,2,5.1,4.6,1375.18,16.6
STU2262,24,5.8,73.1,59.6,65.8,77.5,3,6.9,5.9,1082.68,17.6
STU2263,19,5.6,87.9,91.5,93.3,90.7,6,7.1,4.6,1107.13,16.3
STU2264,21,6.6,79.2,72.9,74.0,100.0,6,8.6,8.2,1396.71,42.6
STU2265,24,7.0,78.4,68.7,59.8,64.0,0,7.3,5.8,1349.6,8.9
STU2266,21,5.4,87.1,62.8,49.2,84.9,4,5.9,3.3,1140.84,13.5
STU2267,24,4.5,84.1,79.3,75.0,100.0,1,5.8,3.5,5182.77,19.9
STU2268,19,5.9,75.0,87.9,65.9,45.4,1,8.9,3.1,924.5,15.0
STU2269,23,2.0,94.5,83.8,77.3,100.0,3,7.0,3.6,3253.56,28.2
STU2270,24,5.0,70.1,64.8,29.9,73.4,2,6.7,5.0,11005.89,13.9
STU2271,19,0.5,71.7,57.2,86.2,71.3,2,6.1,4.5,2645.55,28.1
STU2272,20,1.8,88.7,20.0,40.6,60.8,4,5.4,4.1,2651.13,22.1
STU2273,23,1.5,99.5,57.8,60.3,63.8,4,9.5,6.2,2899.16,12.1
STU2274,21,7.8,76.2,66.4,90.2,57.3,6,7.1,5.7,957.36,7.3
STU2275,22,5.5,86.1,71.1,32.3,53.8,2,5.6,1.8,3313.31,12.3
STU2276,18,2.7,70.1,67.9,66.6,77.6,5,8.0,2.5,3108.68,7.6
STU2277,22,6.6,72.7,100.0,63.6,88.9,2,7.8,3.0,2434.71,6.5
STU2278,23,7.7,93.3,79.4,67.5,52.2,2,5.4,3.4,833.83,11.3
STU2279,21,6.6,85.7,53.4,73.7,58.2,3,6.2,3.7,8559.02,13.4
STU2280,24,5.1,93.6,81.8,68.2,74.4,6,7.6,4.2,2917.05,9.5
STU2281,21,6.0,92.9,77.9,46.6,51.1,0,7.9,5.7,1129.3,19.0
STU2282,24,7.5,61.1,56.3,69.6,74.2,4,6.0,2.8,1301.11,13.1
STU2283,19,4.5,70.0,76.3,67.7,65.4,5,4.6,3.5,1508.34,16.9
STU2284,23,5.6,84.7,80.0,67.0,42.2,5,7.3,1.8,7016.57,10.5
STU2285,19,4.9,65.0,87.4,100.0,78.0,1,8.1,3.2,2306.65,3.4
STU2286,17,2.0,71.5,45.4,89.4,60.5,2,6.9,4.6,2307.19,25.7
STU2287,24,7.5,96.3,81.7,97.2,87.4,2,6.6,3.2,1771.6,26.1
STU2288,20,10.0,76.6,93.1,73.5,66.7,0,9.1,2.9,4868.84,10.6
STU2289,19,3.6,89.1,100.0,96.6,57.9,6,4.4,4.0,5037.62,10.0
STU2290,17,7.6,81.7,53.6,54.3,69.4,2,7.9,5.5,934.91,20.4
STU2291,16,3.6,75.2,69.8,62.3,91.1,4,8.0,3.2,2341.85,9.3
STU2292,22,5.8,65.4,71.3,58.7,100.0,5,6.0,7.0,2173.35,15.6
STU2293,21,8.8,84.3,82.1,60.1,80.1,2,4.0,3.3,1344.81,53.0
STU2294,17,4.4,96.5,69.5,68.7,60.0,0,8.0,4.2,1712.72,17.7
STU2295,23,5.5,75.5,61.3,71.3,70.6,3,7.4,7.3,2068.13,12.2
STU2296,19,1.5,82.7,75.3,74.9,68.3,4,8.8,6.1,1298.46,29.3
STU2297,23,4.0,66.8,66.9,95.9,67.4,3,6.3,4.7,3023.5,5.1
STU2298,22,1.3,75.3,80.4,43.6,65.7,1,7.2,5.7,2981.0,11.5
STU2299,20,6.4,85.4,59.9,48.7,53.6,0,4.8,2.5,3500.14,42.4
STU2300,23,7.3,89.4,56.7,28.9,86.6,1,7.9,8.6,1844.4,6.8
STU2301,24,5.0,87.6,91.7,54.5,84.6,1,5.0,2.6,618.24,18.7
STU2302,20,6.1,61.7,100.0,60.9,70.4,5,7.0,5.4,1571.88,6.3
STU2303,20,4.8,77.4,99.3,56.8,91.4,1,5.6,7.2,1261.85,26.4
STU2304,17,7.1,72.3,70.9,49.8,80.0,1,7.4,5.5,2239.19,6.1
STU2305,20,5.8,78.9,87.8,69.4,51.0,0,6.8,4.9,3627.26,6.9
STU2306,18,1.1,80.9,61.7,61.8,64.0,3,6.7,7.3,8539.99,14.3
STU2307,22,7.6,92.7,79.6,53.8,95.2,2,6.9,6.2,1387.43,6.2
STU2308,20,4.6,85.0,63.2,70.4,63.9,1,7.0,4.0,2716.49,8.9
STU2309,23,2.7,96.2,90.8,58.8,58.2,5,8.8,8.1,2800.62,12.3
STU2310,16,4.5,75.0,88.9,86.5,82.3,6,7.6,3.5,6375.36,13.0
STU2311,18,1.3,67.8,100.0,65.4,65.2,2,6.1,8.3,2884.23,11.2
STU2312,18,2.8,96.6,68.6,62.4,79.5,5,6.2,6.2,1973.22,5.5
STU2313,24,5.8,86.3,95.7,72.2,69.4,2,8.3,4.2,2431.86,28.2
STU2314,20,6.0,74.6,79.6,35.9,56.5,1,5.6,3.0,3134.34,28.0
STU2315,24,6.2,86.4,73.1,87.4,58.2,4,7.0,5.3,4041.3,15.9
STU2316,24,5.5,90.4,77.1,80.6,41.3,6,4.8,3.8,7556.09,10.0
STU2317,16,4.0,83.2,97.5,55.3,51.2,2,6.8,5.2,7071.3,7.5
STU2318,17,5.4,74.7,70.0,49.9,80.7,4,5.6,6.5,1522.61,8.9
STU2319,20,4.5,77.6,70.8,51.8,90.5,3,6.2,6.8,940.43,14.6
STU2320,19,1.9,84.9,41.0,45.4,59.6,2,7.2,7.8,1110.14,5.0
STU2321,24,3.8,84.0,69.8,40.9,46.6,0,7.8,2.9,2922.2,26.9
STU2322,22,7.5,94.1,76.0,44.9,89.3,5,6.1,5.5,5200.43,9.3
STU2323,21,9.0,79.2,60.6,25.6,89.8,6,8.5,2.2,2133.55,16.3
STU2324,22,6.9,72.4,56.9,62.2,82.3,3,5.5,5.0,1340.49,18.0
STU2325,16,8.9,100.0,44.2,65.8,45.3,3,8.0,1.9,964.11,7.9
STU2326,16,5.7,83.7,63.2,88.5,78.8,6,6.5,9.2,7007.45,4.6
STU2327,23,9.3,90.3,93.3,83.8,79.4,4,8.2,7.6,1823.91,36.3
STU2328,17,10.0,87.2,49.8,56.3,85.3,1,6.5,1.9,917.04,9.2
STU2329,24,1.7,83.9,83.8,64.0,72.6,5,6.1,3.7,2457.92,16.1
STU2330,22,6.0,79.7,85.2,85.6,57.2,0,7.8,6.4,2505.63,9.6
STU2331,21,5.7,54.0,100.0,60.8,63.1,6,7.6,5.5,4443.41,10.6
STU2332,16,4.6,71.4,87.6,70.7,90.0,6,6.3,5.0,1150.98,1.4
STU2333,16,6.6,85.3,86.3,58.3,76.5,0,7.7,5.5,5324.26,38.3
STU2334,17,5.6,54.8,77.5,68.6,47.8,4,6.8,6.7,5883.73,9.4
STU2335,21,3.9,82.7,72.0,69.3,99.0,4,7.2,9.0,2654.68,12.9
STU2336,21,5.4,88.6,84.8,62.4,89.6,3,7.4,2.7,3707.48,8.7
STU2337,17,8.2,90.3,90.7,85.1,98.3,6,5.2,4.6,4238.61,2.4
STU2338,16,5.9,88.0,74.6,54.2,89.3,4,7.0,1.4,1692.42,16.1
STU2339,20,6.9,91.6,91.4,69.8,54.2,1,5.1,4.9,1014.13,2.8
STU2340,20,4.9,98.1,100.0,96.5,75.6,3,5.6,8.3,1704.8,10.0
STU2341,17,6.5,93.0,73.1,73.0,80.3,3,6.9,5.9,797.7,12.6
STU2342,21,2.8,84.0,73.5,55.3,47.1,3,8.3,6.5,3399.3,10.6
STU2343,24,4.4,80.7,70.6,73.6,50.1,0,6.7,5.4,7069.49,26.3
STU2344,17,5.3,83.1,74.0,100.0,82.6,5,6.5,3.6,1429.7,17.5
STU2345,17,2.7,79.2,90.3,68.6,84.0,5,6.4,1.9,1851.64,6.5
STU2346,18,3.7,93.2,73.3,80.7,100.0,0,7.5,7.9,2122.16,2.0
STU2347,22,6.2,87.7,74.8,68.1,65.6,3,5.5,4.1,9557.87,12.9
STU2348,21,5.8,78.2,68.3,72.4,41.4,1,5.2,4.6,1860.5,6.7
STU2349,23,7.3,95.2,79.3,66.7,67.4,2,8.8,1.1,5174.27,5.5
STU2350,23,4.2,79.1,64.5,51.7,84.3,3,7.5,3.7,2559.42,14.7
STU2351,21,5.6,72.5,53.6,74.0,63.8,4,6.1,5.3,318.52,19.0
STU2352,18,4.0,81.9,78.7,48.4,71.7,6,6.2,5.7,1804.76,5.9
STU2353,18,7.1,73.8,100.0,63.0,59.1,6,6.3,8.2,4427.55,4.1
STU2354,16,8.1,91.4,67.7,98.6,90.3,5,5.3,4.5,1811.38,1.9
STU2355,22,6.6,73.5,56.4,66.8,82.7,6,6.6,4.8,3487.69,4.6
STU2356,20,7.8,80.8,100.0,53.2,56.1,2,7.0,8.0,7711.23,2.1
STU2357,19,5.6,91.4,72.7,71.9,61.1,0,8.8,7.3,3500.36,7.7
STU2358,19,7.3,74.9,86.2,59.1,58.4,0,7.1,2.2,1654.26,32.5
STU2359,19,5.7,86.1,61.1,69.7,38.4,2,8.0,7.9,3968.45,7.5
STU2360,21,3.2,72.3,72.1,49.2,57.0,5,6.6,1.8,3432.44,25.0
STU2361,23,6.0,84.4,93.0,80.5,39.9,5,6.4,5.9,4698.47,10.9
STU2362,23,3.3,87.7,74.0,70.0,85.9,4,7.0,6.5,2353.54,9.2
STU2363,20,10.6,81.6,74.1,52.0,87.2,0,8.1,5.4,1477.77,4.5
STU2364,21,4.8,82.3,49.7,73.8,64.9,0,6.2,4.2,3546.2,8.6
STU2365,19,6.9,86.4,83.8,99.0,73.5,3,7.3,4.1,3619.26,25.5
STU2366,24,5.5,79.2,60.2,55.3,88.2,1,7.3,0.5,1770.45,8.7
STU2367,23,2.8,90.9,88.8,80.1,83.3,4,7.0,5.3,917.12,27.4
STU2368,16,1.3,95.7,75.0,74.7,100.0,3,8.1,5.1,1857.82,19.1
STU2369,17,7.1,72.7,76.4,74.5,74.4,6,7.1,8.0,1163.51,15.7
STU2370,24,8.9,99.7,83.6,82.4,94.7,1,6.8,4.5,2098.9,22.3
STU2371,23,3.9,79.0,77.6,63.6,71.6,6,6.9,3.9,4144.25,1.9
STU2372,18,1.9,100.0,97.8,70.4,68.0,0,4.2,4.0,679.31,9.0
STU2373,23,4.8,79.1,95.4,69.6,81.5,1,6.8,3.3,3058.69,12.4
STU2374,16,3.4,89.1,53.7,54.3,79.4,0,5.6,4.1,3267.29,15.2
STU2375,19,4.1,89.0,69.4,75.3,59.7,5,6.7,2.9,1371.02,37.3
STU2376,18,6.8,78.1,84.5,62.2,56.0,3,7.0,6.2,3134.89,1.7
STU2377,21,5.4,82.7,57.9,97.3,71.3,0,7.6,5.8,5347.96,10.9
STU2378,22,3.7,96.4,48.5,59.9,37.9,1,9.6,2.1,3311.18,11.3
STU2379,19,6.8,78.8,60.6,46.9,64.8,3,8.7,5.2,9520.68,22.5
STU2380,22,7.0,77.8,70.3,85.9,53.3,1,7.0,7.2,2638.95,10.0
STU2381,24,4.8,70.5,20.0,56.1,60.2,1,7.7,7.1,4798.52,18.0
STU2382,17,5.8,97.7,55.3,48.6,56.8,2,6.5,2.9,9370.3,10.4
STU2383,18,6.6,77.2,45.3,74.2,83.1,0,7.2,7.7,3478.18,15.6
STU2384,20,6.4,94.0,89.2,89.3,77.6,0,7.3,3.9,7813.18,10.0
STU2385,18,5.6,76.0,86.0,79.8,70.9,1,5.7,5.0,3363.75,12.6
STU2386,23,8.7,93.7,76.2,58.9,63.5,6,6.4,4.3,6443.71,8.7
STU2387,23,6.8,90.1,73.5,70.1,87.6,5,4.8,2.6,1208.99,6.1
STU2388,23,4.5,79.7,80.2,63.4,85.3,0,6.8,3.4,2601.81,35.4
STU2389,24,4.5,74.7,57.0,94.6,68.1,4,7.0,7.5,12454.95,14.7
STU2390,19,4.3,75.5,90.8,61.0,93.0,5,6.9,7.5,765.83,1.9
STU2391,20,6.9,75.3,73.4,69.6,66.8,5,5.7,6.4,1515.54,12.0
STU2392,20,4.1,92.7,85.8,70.7,73.5,5,6.9,4.5,10276.92,23.8
STU2393,23,4.6,83.6,85.1,49.4,60.2,0,7.2,8.6,2331.56,12.5
STU2394,22,7.8,70.8,80.0,64.9,63.3,5,7.6,7.0,2329.83,2.8
STU2395,24,5.9,79.5,76.7,65.2,59.3,5,7.3,4.8,4534.1,4.6
STU2396,23,8.1,80.7,75.6,90.0,81.7,3,6.6,1.1,5647.33,7.3
STU2397,17,7.3,60.6,71.1,71.1,76.4,0,6.8,6.7,1966.38,17.2
STU2398,19,2.9,80.0,79.2,61.9,52.1,5,7.3,7.5,860.51,7.9
STU2399,21,5.3,89.2,75.1,65.7,79.6,6,6.4,5.9,1368.63,9.5
STU2400,17,7.7,80.6,64.7,66.9,100.0,4,5.9,1.2,1736.15,11.0
STU2401,22,2.8,84.5,81.1,67.4,58.8,5,6.5,5.4,1164.72,9.3
STU2402,18,6.4,86.8,76.2,82.8,57.8,1,7.5,9.4,1428.72,23.1
STU2403,18,5.4,78.6,90.1,83.7,70.1,0,7.9,4.7,2514.86,11.2
STU2404,17,1.6,89.3,44.8,52.1,93.4,3,8.2,8.9,1439.99,19.9
STU2405,23,5.8,96.6,72.5,85.1,62.5,4,5.9,6.4,7877.48,29.0
STU2406,21,3.7,66.8,61.1,80.0,100.0,2,9.5,5.1,1922.49,9.0
STU2407,16,2.9,78.6,64.2,67.2,52.0,1,6.1,7.8,925.57,6.3
STU2408,16,5.5,100.0,80.4,44.4,73.2,1,6.7,3.8,5363.03,19.8
STU2409,22,1.3,83.7,50.5,71.4,41.1,1,8.5,2.5,20000.0,5.9
STU2410,23,4.0,81.7,74.0,62.3,54.1,4,4.8,2.6,2017.26,29.3
STU2411,20,11.1,79.4,72.5,76.9,66.4,0,7.2,5.4,2953.72,13.3
STU2412,20,6.9,94.7,56.3,78.3,74.6,0,6.6,5.9,5833.64,14.4
STU2413,19,3.6,72.6,74.4,89.1,91.1,5,5.2,3.6,1956.47,0.5
STU2414,21,8.6,91.3,60.6,51.0,58.1,5,5.2,7.4,8455.39,8.0
STU2415,21,3.3,79.2,100.0,100.0,77.2,0,8.5,5.2,880.95,19.7
STU2416,18,4.3,74.5,90.0,82.3,47.2,6,7.7,6.7,2314.83,6.4
STU2417,24,3.0,79.7,73.0,79.4,87.2,5,8.2,3.6,1471.71,34.0
STU2418,22,6.1,81.5,65.5,98.7,92.3,6,5.6,4.6,1198.38,16.9
STU2419,16,8.5,77.0,79.6,73.1,87.6,0,7.4,1.5,1496.75,3.1
STU2420,22,3.3,93.1,83.5,84.5,87.6,1,9.9,4.4,3489.55,14.6
STU2421,20,1.0,74.6,75.8,70.7,68.4,2,6.7,5.5,4549.12,9.3
STU2422,20,7.9,83.4,56.8,81.5,74.7,1,7.1,3.9,3962.87,1.8
STU2423,17,8.9,87.4,68.9,86.6,68.4,6,7.0,4.9,960.07,16.2
STU2424,19,1.1,83.3,73.2,84.9,69.2,5,6.9,5.5,3576.82,3.5
STU2425,21,6.5,89.7,76.4,43.8,57.4,2,6.0,3.9,2313.33,32.7
STU2426,22,6.0,77.7,76.7,61.4,74.8,2,7.1,4.5,1712.97,8.7
STU2427,20,3.8,88.2,83.0,86.7,77.1,0,9.1,3.5,2169.07,54.3
STU2428,24,2.4,88.5,92.1,76.0,86.8,3,6.9,3.1,7381.32,5.5
STU2429,18,7.7,91.7,87.2,67.2,76.7,4,8.6,7.5,2090.09,16.9
STU2430,16,5.9,63.1,80.9,76.1,85.0,3,10.7,2.1,4108.19,8.3
STU2431,19,6.1,87.1,53.1,50.3,57.3,2,5.9,6.7,4890.95,17.5
STU2432,24,4.1,91.0,89.8,80.6,94.2,3,7.7,2.3,4430.58,4.1
STU2433,19,3.7,77.9,84.3,73.9,65.9,5,5.5,8.0,1857.17,33.8
STU2434,17,0.5,76.5,68.2,69.4,35.2,2,6.8,6.2,1923.9,7.6
STU2435,20,5.0,75.0,72.4,65.1,63.4,1,10.2,4.3,2987.89,17.3
STU2436,18,8.7,71.7,73.0,71.7,79.8,5,7.8,6.9,1743.87,9.9
STU2437,24,3.5,88.7,65.4,63.6,71.4,1,7.4,7.2,1437.34,39.3
STU2438,19,2.2,100.0,45.8,62.8,37.0,5,5.5,6.2,2666.53,7.2
STU2439,21,6.5,76.4,55.3,96.6,73.7,0,6.2,5.9,1480.96,32.8
STU2440,17,6.9,77.3,58.4,42.6,72.2,6,5.9,5.4,1888.33,23.6
STU2441,21,4.2,82.2,42.5,42.9,53.5,5,5.7,7.8,2091.86,9.9
STU2442,18,4.7,66.0,55.3,80.5,79.6,4,8.1,5.0,1742.83,11.5
STU2443,24,6.1,75.0,89.1,48.5,67.7,1,7.9,5.2,2116.78,14.4
STU2444,17,5.2,81.4,79.3,35.9,36.8,5,6.8,6.7,1889.25,13.0
STU2445,24,7.7,73.1,57.4,84.2,81.8,4,6.3,4.4,9434.62,16.9
STU2446,20,10.9,94.0,61.7,88.2,73.0,0,7.9,7.2,7892.4,8.8
STU2447,23,1.7,69.1,90.4,47.1,95.7,5,9.2,6.8,1895.9,15.6
STU2448,17,8.2,91.0,90.1,39.3,55.3,6,8.3,10.7,1857.25,18.2
STU2449,21,5.7,96.7,73.0,48.5,66.0,4,7.1,4.8,2161.02,15.2
STU2450,18,8.6,85.8,89.6,56.8,88.1,6,8.2,6.2,2920.0,23.6
STU2451,20,7.1,80.6,60.5,98.6,54.4,5,8.3,5.9,2339.45,8.4
STU2452,23,5.6,84.5,75.4,61.1,87.5,1,7.2,6.6,2525.87,15.4
STU2453,16,7.2,77.6,49.9,81.3,88.0,1,7.2,4.9,4179.5,15.3
STU2454,20,4.6,61.6,66.5,79.5,75.3,3,6.3,5.9,1422.31,13.5
STU2455,18,3.8,72.2,72.4,89.2,67.2,3,8.1,5.3,1699.0,12.9
STU2456,19,7.3,81.9,46.7,58.0,59.0,5,6.8,6.7,979.88,19.3
STU2457,17,3.6,72.6,80.9,67.8,57.7,3,5.7,1.2,1926.44,9.3
STU2458,24,6.9,77.9,83.4,64.5,75.3,5,5.8,4.5,2560.57,0.8
STU2459,18,5.6,86.8,87.2,76.6,21.1,5,6.9,9.2,2573.82,16.2
STU2460,17,0.5,83.5,100.0,87.5,60.5,6,5.8,8.1,5644.93,5.6
STU2461,24,4.2,92.6,78.3,100.0,58.2,4,10.5,5.6,1416.3,13.8
