Vehicle_ID,Model,Year,Price,Mileage,Purchase_Date,Used,Fuel_Type,Transmission,City,Engine_CC,Owner_Count
VH11322,Verna,2012,4455304,12.7,12-04-2019,Yes,Diesel,Manual,Chennai,1998,3
VH11439,Seltos,2010,3031303,24.9,03-09-2020,No,CNG,Manual,Delhi,998,3
VH10151,Creta,2015,2535883,8.1,05-11-2024,Yes,Petrol,Automatic,Delhi,1498,4
VH10473,Fortuner,2018,4143139,24.7,31-01-2025,No,CNG,Automatic,Delhi,1998,1
VH10641,Swift,2013,3968508,12.1,22-09-2022,No,Diesel,Automatic,Mumbai,1498,1
VH11983,Swift,2012,4403099,unknown,27-12-2023,No,Electric,Automatic,Bangalore,1498,2
VH11883,Verna,2012,3245081,17.5,18-12-2019,No,Electric,Automatic,Delhi,1998,2
VH10551,Venue,2025,3212511,16.5,02-03-2021,No,Electric,Automatic,Coimbatore,1498,1
VH11780,Swift,2020,1317497,25.1,15-06-2025,Yes,Electric,Manual,Coimbatore,1998,3
VH10929,Verna,2019,2042166,13.1,05-12-2020,Yes,CNG,Manual,Delhi,1199,1
VH10489,Nexon,2022,1661236,23.3,24-05-2025,No,CNG,Automatic,Mumbai,1497,2
VH11812,Seltos,2024,1767217,26.8,23-01-2023,Yes,Diesel,Automatic,Pune,1497,1
VH11172,Baleno,2018,1935765,21.3,25-01-2022,Yes,CNG,Manual,Delhi,1498,1
VH10147,Thar,2011,557354,25.2,30-09-2019,No,Electric,Automatic,Delhi,998,3
VH11705,Nexon,2018,2798714,9.6,25-02-2023,No,Petrol,Manual,Pune,1998,3
VH11929,Fortuner,2023,1153159,10.9,12-08-2024,No,CNG,Manual,Delhi,998,3
VH10403,Baleno,2016,1688509,27.1,26-03-2019,Yes,Diesel,Automatic,Chennai,1199,1
VH10955,Nexon,2012,3559819,20.9,13-08-2025,Yes,Electric,Automatic,Chennai,1497,2
VH11878,Swift,2017,1887542,8.5,01-01-2023,Yes,Diesel,Automatic,Mumbai,1197,2
VH10660,Seltos,2012,1467272,14.9,16-10-2018,No,Electric,Automatic,Mumbai,1197,4
VH11373,Thar,2021,3064717,17.2,09-03-2020,Yes,Electric,Manual,Delhi,1199,2
VH10464,Verna,2011,1189493,12.8,16-04-2018,No,Diesel,Automatic,Mumbai,2184,2
VH11350,Swift,2019,2252026,24.5,01-04-2026,Yes,Diesel,Manual,Chennai,1199,3
VH10187,Seltos,2023,1284156,9.6,16-07-2023,No,Petrol,Automatic,Mumbai,1197,4
VH11148,City,2025,3318439,9.3,08-08-2024,Yes,CNG,Automatic,Bangalore,2184,4
VH11225,Seltos,2012,1235783,25.5,29-03-2024,Yes,Petrol,Automatic,Pune,1498,2
VH10609,Venue,2025,1290121,11.0,29-04-2021,No,CNG,Manual,Hyderabad,2184,2
VH10144,Baleno,2016,4068950,13.0,08-10-2019,No,Petrol,Automatic,Chennai,1199,2
VH10752,City,2020,3330555,14.9,invalid_date,Yes,Petrol,Automatic,Pune,1497,2
VH11535,Baleno,2015,2298547,11.7,20-07-2024,Yes,CNG,Manual,Hyderabad,1199,3
VH10982,City,2019,2667893,14.3,20-01-2019,Yes,Petrol,Automatic,Hyderabad,998,1
VH10198,Nexon,2013,1112283,24.4,29-06-2022,Yes,CNG,Automatic,Hyderabad,1498,3
VH11634,Creta,2015,2686537,8.4,01-05-2019,Yes,Petrol,Manual,Delhi,1998,2
VH10884,Verna,2012,1767130,17.8,24-03-2022,No,Diesel,Manual,Bangalore,1498,4
VH10280,Baleno,2016,986268,26.2,22-06-2024,Yes,CNG,Manual,Bangalore,998,2
VH10294,Creta,2024,3614344,11.9,19-06-2026,Yes,Petrol,Manual,Chennai,998,2
VH11824,Fortuner,2011,1704962,8.6,27-02-2023,Yes,Petrol,Manual,Bangalore,1998,4
VH10401,Seltos,2010,2885917,21.3,08-02-2026,Yes,Petrol,Automatic,Chennai,1199,1
VH10123,Creta,2013,3501078,8.7,09-11-2023,Yes,Electric,Manual,Pune,1197,2
VH11208,Seltos,2010,2002457,9.4,18-01-2021,No,Petrol,Automatic,Coimbatore,1998,4
VH10203,Thar,2025,1878315,15.5,30-12-2020,No,Electric,Manual,Mumbai,1197,2
VH11463,Creta,2012,3802415,15.5,17-07-2024,No,Electric,Automatic,Chennai,1197,2
VH10836,Venue,2015,1165256,12.3,09-05-2020,No,Diesel,Automatic,Delhi,1199,4
VH10247,Swift,2024,1936675,15.1,17-09-2025,Yes,Electric,Manual,Mumbai,1498,2
VH11440,City,2018,346250,24.6,05-01-2020,Yes,Electric,Manual,Mumbai,998,4
VH11754,Fortuner,2019,1884645,26.2,16-07-2021,Yes,Petrol,Manual,Hyderabad,1497,4
VH11902,City,2017,1746395,12.2,25-12-2024,Yes,Diesel,Automatic,Coimbatore,1199,1
VH11708,Fortuner,2011,3856597,16.2,08-04-2025,Yes,CNG,Automatic,Coimbatore,1497,2
VH11881,Fortuner,2023,3126267,12.0,28-04-2022,Yes,Petrol,Automatic,Hyderabad,2184,4
VH11154,Creta,2020,3244236,22.4,12-07-2024,Yes,Diesel,Manual,Hyderabad,1497,1
VH11662,Creta,2015,3777794,19.3,14-07-2024,Yes,Electric,Automatic,Mumbai,1199,2
VH11427,City,2014,1244131,10.1,08-12-2024,Yes,Petrol,Automatic,Mumbai,1498,2
VH10385,Baleno,2011,1123759,25.4,20-06-2025,No,CNG,Manual,Mumbai,2184,3
VH11759,Verna,2017,3716403,27.4,12-05-2022,Yes,Petrol,Automatic,Hyderabad,1497,2
VH10855,Venue,2011,2158997,8.2,13-07-2020,No,Petrol,Automatic,Bangalore,1497,1
VH11590,Verna,2024,3432293,9.0,20-09-2023,No,Petrol,Automatic,Hyderabad,1197,4
VH10220,Verna,2018,912181,13.5,31-07-2026,No,Diesel,Manual,Hyderabad,1199,1
VH10642,Venue,2020,3324015,24.5,17-01-2021,No,Petrol,Manual,Bangalore,998,3
VH10002,Nexon,2015,1511569,23.3,27-12-2025,No,CNG,Manual,Pune,1497,1
VH10113,Seltos,2015,3129915,22.5,20-01-2019,Yes,Electric,Automatic,Bangalore,1497,3
VH10699,City,2021,2849565,10.9,16-10-2020,No,Diesel,Automatic,Chennai,1199,2
VH11916,Seltos,2018,733797,13.0,15-04-2020,Yes,Petrol,Automatic,Coimbatore,2184,3
VH10952,Creta,2019,1151161,9.3,18-09-2019,No,CNG,Manual,Hyderabad,2184,1
VH11649,Venue,2011,1348966,14.1,20-10-2021,No,CNG,Automatic,Bangalore,1197,3
VH11637,Venue,2017,2068693,20.4,07-12-2021,Yes,CNG,Manual,Delhi,998,3
VH11886,Thar,2017,2317528,24.2,27-08-2022,No,Electric,automatic,Mumbai,1197,2
VH11411,Fortuner,2010,1341566,20.5,20-03-2020,No,CNG,Manual,Mumbai,2184,4
VH11410,Nexon,2017,3947965,10.0,31-12-2020,No,CNG,Automatic,Bangalore,1998,2
VH11534,Baleno,2013,578104,9.3,26-02-2023,No,Diesel,Manual,Chennai,1199,4
VH11292,Thar,2017,742244,26.5,17-01-2026,No,Petrol,Manual,Bangalore,1998,4
VH11809,Baleno,2023,1047948,13.4,11-03-2018,No,Petrol,Automatic,Pune,2184,4
VH10442,City,2020,2382963,26.5,03-06-2026,No,Diesel,Automatic,Delhi,1199,1
VH11521,Baleno,2012,431936,17.3,15-02-2023,Yes,Petrol,Manual,Pune,1998,1
VH11137,City,2012,1192015,20.6,04-04-2021,No,Petrol,Manual,Coimbatore,1197,3
VH11716,Seltos,2019,555658,22.9,11-12-2022,No,Petrol,Manual,Mumbai,998,1
VH11257,Thar,2021,3086281,25.3,28-01-2021,Yes,Electric,Manual,Pune,1998,1
VH11864,Swift,2020,2693946,8.2,11-02-2021,Yes,Petrol,Manual,Chennai,1197,4
VH11632,Swift,2010,3577746,11.5,19-12-2024,No,CNG,Automatic,Delhi,1199,4
VH11696,Creta,2013,2735678,26.7,21-04-2021,No,Electric,Automatic,Pune,2184,2
VH11398,Swift,2010,865635,18.9,10-08-2022,Yes,CNG,Manual,Coimbatore,1998,2
VH10664,Seltos,2014,2736831,25.8,18-09-2022,No,CNG,Manual,Chennai,2184,3
VH11836,Swift,2018,1308314,11.8,05-08-2018,No,Diesel,Manual,Hyderabad,1497,3
VH11258,Thar,2016,1075292,21.4,08-07-2018,No,Electric,Manual,Mumbai,1497,4
VH11774,City,2022,391563,21.9,07-03-2020,Yes,Diesel,Automatic,Delhi,998,2
VH11701,City,2015,3775488,20.4,24-08-2026,Yes,Petrol,Automatic,Chennai,1197,3
VH10318,Verna,2015,3581941,19.4,07-03-2026,Yes,Petrol,Manual,Pune,1199,3
VH10649,Venue,2012,1073952,25.2,08-10-2018,Yes,Diesel,Manual,Hyderabad,1199,3
VH11435,Fortuner,2018,1708791,25.0,23-03-2021,Yes,Diesel,Manual,Coimbatore,1998,2
VH11480,Seltos,2017,2873697,25.5,25-07-2021,Yes,Petrol,Automatic,Chennai,1497,2
VH10710,Nexon,2023,408944,18.2,24-09-2024,No,Petrol,Automatic,Coimbatore,1498,1
VH11383,City,2015,2729151,25.4,22-11-2019,Yes,Petrol,Manual,Bangalore,998,1
VH11283,Creta,2018,1849317,10.6,24-07-2023,Yes,Petrol,Manual,Bangalore,1998,1
VH10973,Venue,2024,3229735,9.3,11-05-2022,Yes,Petrol,Automatic,Chennai,1497,2
VH10628,Creta,2015,2703233,25.3,07-04-2025,No,Diesel,Automatic,Coimbatore,1197,2
VH10633,Thar,2021,1433183,21.9,28-01-2025,No,Electric,Manual,Pune,998,4
VH11307,Seltos,2025,2773006,23.5,21-03-2018,No,Electric,Automatic,Bangalore,1497,2
VH11401,Verna,2022,1901028,16.4,29-02-2024,No,Diesel,Automatic,Pune,2184,4
VH11409,Creta,2013,3381362,22.4,20-11-2024,No,Electric,Manual,Bangalore,2184,4
VH11249,Creta,2021,4216533,24.3,14-05-2022,No,Electric,Automatic,Hyderabad,1497,2
VH11953,Thar,2019,2324611,9.6,29-01-2020,No,Petrol,Automatic,Delhi,2184,1
VH11255,City,2018,2039122,16.3,24-08-2019,Yes,Diesel,Manual,Pune,1998,2
VH11497,Fortuner,2010,353687,21.2,19-03-2019,No,Diesel,Automatic,Delhi,998,3
VH11372,Swift,2015,2216334,18.8,31-07-2026,Yes,Diesel,Manual,Hyderabad,1497,4
VH11530,Nexon,2018,491896,26.9,01-02-2025,No,Diesel,Automatic,Hyderabad,1498,1
VH11664,Nexon,2025,1491890,22.3,09-05-2022,No,CNG,Automatic,Coimbatore,1498,2
VH11355,Fortuner,2014,4428784,13.8,26-09-2019,Yes,Diesel,Automatic,Chennai,1197,2
VH11926,Fortuner,2012,1117166,9.7,26-09-2022,No,Petrol,Automatic,Chennai,1199,1
VH11901,Venue,2022,1934224,12.5,13-12-2024,Yes,Diesel,Automatic,Delhi,1998,3
VH11644,City,2010,2833200,27.5,28-05-2024,No,Electric,Automatic,Delhi,998,3
VH11849,Thar,invalid,2591947,26.7,21-04-2023,No,Electric,Automatic,Delhi,2184,N/A
VH10796,Baleno,2013,2807743,15.7,12-02-2022,No,CNG,Manual,Hyderabad,1497,3
VH10646,Seltos,2016,342056,18.3,13-06-2026,Yes,Diesel,Automatic,Bangalore,998,3
VH11013,Venue,2017,2489063,11.7,05-04-2024,Yes,Petrol,Manual,Bangalore,1199,3
VH11840,Thar,2010,3067257,14.9,31-03-2023,No,CNG,Automatic,Delhi,1197,4
VH10557,Swift,2021,4066001,25.7,14-04-2021,No,Diesel,Manual,Delhi,998,1
VH10682,Verna,2023,2162205,8.2,12-03-2025,Yes,CNG,Manual,Delhi,998,1
VH10578,Creta,2022,1474846,9.3,07-07-2022,No,Electric,Manual,Pune,998,3
VH11110,City,2012,1690254,26.5,18-02-2022,Yes,Electric,Manual,Chennai,1199,1
VH11267,Creta,TwentyTwenty,2638401,19.3,30-09-2024,Yes,Diesel,Manual,Chennai,2184,4
VH11723,Fortuner,2014,771761,21.0,28-06-2018,No,Petrol,Manual,Hyderabad,998,3
VH11184,Venue,2018,4186912,24.3,09-04-2019,No,CNG,Manual,Coimbatore,1197,3
VH10525,Baleno,2014,736542,16.1,18-07-2021,Yes,Diesel,Manual,Pune,2184,3
VH11060,Verna,2015,2899327,11.5,15-02-2018,Yes,Electric,Automatic,Mumbai,1498,1
VH10541,Venue,2023,1943707,20.3,18-02-2023,No,Electric,Manual,Pune,1199,2
VH11195,Nexon,2013,4220367,9.4,20-07-2019,Yes,Diesel,Automatic,Bangalore,1497,2
VH11679,Fortuner,2014,1647203,22.5,16-11-2020,Yes,Petrol,Automatic,Delhi,998,2
VH10749,Creta,2024,2423091,23.4,07-07-2024,No,Diesel,Manual,Chennai,1197,4
VH11852,Nexon,2022,2268921,24.5,23-05-2020,Yes,Petrol,Manual,Hyderabad,1497,2
VH11431,Thar,2019,1360560,18.3,22-01-2019,No,Petrol,Manual,Coimbatore,1497,4
VH10485,Verna,2020,3037946,14.3,29-06-2019,Yes,Diesel,Manual,Delhi,1998,1
VH11758,Nexon,2014,3751001,24.6,27-05-2026,Yes,Electric,Manual,Delhi,1197,3
VH10096,Fortuner,2022,362507,14.4,11-08-2021,No,Diesel,Manual,Hyderabad,998,1
VH11021,Seltos,2017,382806,19.5,18-01-2019,No,Electric,Manual,Pune,1498,3
VH10564,Venue,2024,1070692,26.7,06-11-2018,No,Diesel,Automatic,Pune,998,1
VH11265,Thar,2017,659281,17.6,27-07-2023,Yes,Diesel,Manual,Bangalore,1998,4
VH10743,Thar,2013,3050025,18.9,13-11-2022,No,CNG,Manual,Coimbatore,2184,3
VH10864,Creta,2017,739439,22.5,17-09-2020,Yes,CNG,Manual,Pune,1498,3
VH11599,Verna,2020,2326819,15.5,23-04-2023,No,Electric,Automatic,Mumbai,1199,3
VH11715,Verna,2012,914673,12.9,31-12-2020,No,Electric,Automatic,Chennai,2184,4
VH11485,Baleno,2023,1496311,10.5,07-03-2026,Yes,CNG,Automatic,Delhi,1199,3
VH10892,Nexon,2018,2106210,26.6,19-09-2021,No,CNG,Manual,Delhi,1998,1
VH11578,Nexon,2014,418920,24.8,12-02-2022,No,Petrol,Automatic,Delhi,1199,1
VH11039,Seltos,2022,1926528,27.3,28-09-2023,Yes,Electric,Manual,Chennai,998,4
VH10207,Nexon,2013,2525541,21.8,28-07-2021,Yes,CNG,Manual,Pune,1998,1
VH10393,Swift,2016,1153392,18.7,01-03-2021,Yes,Electric,Automatic,Pune,998,1
VH10795,Thar,2019,3290193,9.0,29-06-2018,No,Electric,Manual,Hyderabad,1998,4
VH10871,Nexon,2014,3419734,11.1,04-03-2020,Yes,Petrol,Manual,Chennai,2184,4
VH10398,Venue,2017,454692,14.4,22-04-2020,Yes,Electric,Automatic,Pune,2184,3
VH10767,Thar,2023,3548204,16.9,05-10-2018,Yes,Electric,Automatic,Delhi,1998,3
VH11842,City,2010,1999660,21.7,02-03-2026,No,Diesel,Manual,Chennai,1998,2
VH11242,Seltos,2012,4163741,18.4,12-11-2020,Yes,Electric,Manual,Delhi,1199,1
VH11029,Baleno,2011,2579023,20.5,18-10-2023,No,Electric,Automatic,Delhi,1998,3
VH11793,City,2012,2511130,25.1,14-08-2022,Yes,Petrol,Manual,Bangalore,1498,1
VH10643,Swift,2025,1215480,19.2,29-04-2025,No,Diesel,Manual,Bangalore,1498,2
VH11892,Venue,2016,592007,23.7,29-07-2026,Yes,Diesel,Manual,Pune,1498,4
VH10613,Fortuner,2018,783442,22.0,13-09-2019,Yes,CNG,Manual,Mumbai,1197,4
VH11763,Nexon,2014,4243439,8.6,24-05-2024,No,Electric,Automatic,Mumbai,1199,2
VH10961,Thar,2014,1097583,8.8,27-03-2023,No,CNG,Automatic,Mumbai,1197,1
VH11571,Fortuner,2020,2661331,21.9,13-11-2018,Yes,Electric,Manual,Mumbai,1498,3
VH10726,Nexon,2011,3735088,18.8,31-08-2020,Yes,Petrol,Automatic,Chennai,2184,1
VH10684,Fortuner,2017,650067,25.9,08-01-2019,No,CNG,Manual,Mumbai,1199,2
VH10099,Thar,2012,1106564,16.7,01-08-2021,Yes,CNG,Automatic,Pune,2184,2
VH10805,Thar,2013,4040030,16.9,11-01-2021,Yes,Petrol,Automatic,Bangalore,2184,2
VH11752,Venue,2018,390140,14.8,11-06-2019,No,Petrol,Automatic,Bangalore,1498,1
VH11598,Thar,2019,1762538,15.3,30-03-2018,Yes,CNG,Automatic,Mumbai,1197,2
VH10407,Creta,2014,1868146,13.2,21-07-2021,No,Electric,Manual,Delhi,1197,2
VH10503,Swift,2011,3536904,9.1,15-06-2026,No,Electric,Manual,Delhi,998,4
VH11072,Swift,2024,881904,11.1,24-12-2020,Yes,Petrol,Manual,Pune,2184,2
VH11057,Nexon,2014,3605610,19.6,06-10-2023,Yes,Diesel,Manual,Hyderabad,1497,4
VH10930,Baleno,2014,1335408,10.7,01-10-2018,No,Electric,Manual,Chennai,1199,2
VH10780,Fortuner,2023,404927,25.3,04-11-2023,No,Electric,Automatic,Coimbatore,1497,4
VH10201,Venue,2010,3672863,13.7,25-06-2024,Yes,CNG,Manual,Delhi,1998,2
VH10135,City,2011,3211190,25.2,23-06-2020,Yes,Electric,Manual,Delhi,998,4
VH11052,Creta,2014,1640683,13.7,07-01-2022,No,Petrol,Manual,Pune,1197,3
VH10041,Thar,2021,1055612,18.2,07-03-2021,No,Electric,Automatic,Chennai,1197,4
VH11018,Baleno,2013,2773188,24.8,24-04-2026,Yes,Diesel,Manual,Coimbatore,998,4
VH10231,Nexon,2024,2106684,27.6,28-09-2022,Yes,Diesel,Manual,Pune,998,3
VH11514,Fortuner,2016,2130288,9.5,24-04-2025,No,Diesel,Automatic,Delhi,1197,4
VH11797,City,2021,3016826,15.7,21-11-2021,No,Diesel,Automatic,Hyderabad,1197,4
VH10379,Fortuner,2011,3856210,24.3,04-12-2024,No,Electric,Automatic,Bangalore,1998,2
VH10289,Swift,2013,437686,22.8,18-12-2019,No,Electric,Manual,Hyderabad,1998,1
VH10419,Seltos,2010,2197883,22.6,22-07-2025,No,Petrol,Automatic,Coimbatore,1498,4
VH11699,Fortuner,2025,1913560,21.0,26-04-2021,Yes,Electric,Automatic,Delhi,1998,1
VH10392,Seltos,2020,392036,22.1,22-10-2024,Yes,Diesel,Automatic,Bangalore,2184,4
VH10593,Creta,2014,376240,14.5,10-12-2023,Yes,CNG,Manual,Chennai,1199,3
VH11523,Venue,2022,2769970,10.2,07-07-2026,Yes,Electric,Manual,Delhi,2184,1
VH11163,Seltos,2011,1092330,19.9,22-07-2023,Yes,Diesel,Automatic,Hyderabad,1498,3
VH11087,City,2025,2623724,25.9,27-05-2021,No,Diesel,Automatic,Hyderabad,1498,4
VH11496,Baleno,2023,1479580,22.0,08-01-2025,Yes,Electric,Manual,Coimbatore,1197,1
VH10648,Thar,2017,3242775,17.4,17-05-2021,No,Petrol,Automatic,Delhi,1498,4
VH11153,City,2021,4332516,13.1,23-01-2023,No,Diesel,Automatic,Delhi,998,3
VH11368,Thar,2015,4452092,26.6,07-11-2021,No,Petrol,Manual,Delhi,1498,3
VH10521,Nexon,2012,1153329,19.5,08-10-2022,No,Petrol,Automatic,Chennai,998,4
VH11863,Creta,2015,3467126,20.5,28-03-2025,Yes,Diesel,Automatic,Mumbai,998,3
VH10065,City,2016,3188939,23.5,19-11-2024,Yes,Diesel,Automatic,Mumbai,1197,3
VH11837,Creta,2017,2793330,20.3,31-01-2018,Yes,Electric,Manual,Coimbatore,1498,4
VH10015,Venue,2015,569160,10.7,05-07-2019,Yes,Petrol,Manual,Pune,1197,3
VH11181,Baleno,2012,4155798,14.0,16-02-2018,Yes,CNG,Manual,Delhi,1497,2
VH11065,City,2018,2935122,10.9,04-09-2018,Yes,Electric,Manual,Mumbai,1998,2
VH10493,Verna,2025,4161774,20.0,18-10-2019,Yes,CNG,Manual,Hyderabad,2184,1
VH10380,Creta,2021,2787111,19.9,08-11-2024,No,CNG,Manual,Pune,1998,2
VH10188,Fortuner,TwentyTwenty,4013543,27.1,07-09-2024,No,Petrol,Manual,Mumbai,998,1
VH10764,Thar,2022,2749308,8.2,30-05-2021,No,CNG,Manual,Delhi,1998,4
VH10217,Verna,2014,724528,15.5,05-08-2019,Yes,Electric,Manual,Pune,2184,4
VH10792,Venue,2014,3347589,13.5,07-10-2025,Yes,Electric,Automatic,Bangalore,1498,3
VH11077,Swift,2023,2341381,17.0,12-05-2021,No,Petrol,Manual,Hyderabad,998,1
VH10879,Nexon,2014,1790017,19.4,25-01-2026,Yes,Diesel,Manual,Hyderabad,2184,1
VH10338,Thar,2022,2299014,20.7,07-09-2025,No,Petrol,Manual,Bangalore,2184,1
VH11773,Nexon,2015,1393015,23.0,12-04-2020,No,CNG,Manual,Bangalore,1199,4
VH10720,Nexon,2013,4202908,8.1,25-11-2022,Yes,Petrol,Automatic,Chennai,998,1
VH11749,Baleno,2011,1943906,18.1,23-09-2021,No,Electric,Automatic,Hyderabad,1998,1
VH10296,Swift,2013,2822620,26.3,26-08-2020,Yes,CNG,Automatic,Delhi,1197,1
VH11726,Seltos,2021,2874469,9.5,15-05-2023,Yes,Petrol,Manual,Coimbatore,2184,2
VH11017,Venue,2018,747244,19.8,06-04-2019,No,Electric,Automatic,Mumbai,2184,1
VH11276,Swift,2017,2350053,12.9,01-08-2018,Yes,Petrol,Automatic,Bangalore,1498,3
VH11751,Creta,2015,755433,21.3,15-08-2019,No,Electric,Automatic,Pune,1197,4
VH11486,City,2022,442157,11.6,28-10-2020,No,Petrol,Automatic,Pune,1497,4
VH10456,Fortuner,2021,351707,18.4,24-07-2018,Yes,Petrol,Manual,Mumbai,2184,1
VH11997,Baleno,2015,1298899,12.0,24-07-2024,Yes,CNG,Automatic,Coimbatore,1497,1
VH10816,City,2017,765590,22.8,17-04-2018,No,Diesel,Manual,Mumbai,1998,1
VH11887,Creta,2019,1978332,23.4,26-04-2026,No,Diesel,Automatic,Delhi,2184,4
VH10270,Seltos,2023,3619151,21.8,24-06-2019,Yes,Petrol,Automatic,Mumbai,1497,3
VH10996,Fortuner,2013,1332499,24.8,25-12-2021,No,Diesel,Manual,Coimbatore,1199,1
VH10202,Swift,2023,3199033,13.8,13-02-2025,Yes,CNG,Automatic,Coimbatore,1998,2
VH10162,Verna,2019,1334186,11.7,06-03-2025,No,CNG,Automatic,Bangalore,998,3
VH11580,Venue,2019,1959090,9.5,03-05-2018,No,Diesel,Manual,Delhi,1998,4
VH10730,Venue,2020,2446674,21.9,23-07-2026,Yes,Electric,Manual,Bangalore,1498,3
VH10402,Swift,2021,2124964,16.7,16-11-2024,Yes,Diesel,Manual,Bangalore,unknown,4
VH10703,City,2024,4407618,16.1,08-11-2022,Yes,CNG,Manual,Delhi,1998,2
VH11501,Venue,2014,2339660,9.0,14-07-2024,No,Diesel,Manual,Bangalore,998,1
VH11846,Swift,2012,2805365,9.1,29-04-2021,Yes,Petrol,Manual,Chennai,1498,1
VH11796,Thar,2025,3428411,16.5,14-01-2021,No,Electric,Automatic,Pune,1197,4
VH11130,Verna,2014,3224537,21.7,19-05-2019,No,CNG,Manual,Coimbatore,998,3
VH10566,Fortuner,2020,973812,26.8,12-10-2022,Yes,Electric,Automatic,Chennai,2184,1
VH11414,Creta,2015,3734078,12.7,22-12-2022,No,Diesel,Automatic,Hyderabad,1998,1
VH11022,Fortuner,2016,4325345,24.4,07-01-2023,Yes,CNG,Manual,Pune,998,2
VH11026,Thar,2025,3757521,13.5,25-02-2018,No,CNG,Manual,Coimbatore,1197,2
VH11412,Swift,2022,4024476,15.1,03-05-2026,Yes,Diesel,Automatic,Mumbai,2184,2
VH11896,Seltos,2018,3228785,12.7,22-08-2018,Yes,Petrol,Automatic,Pune,1197,4
VH11586,City,2012,4182506,27.0,26-04-2024,Yes,Electric,Automatic,Chennai,2184,3
VH11105,Creta,2018,1404381,10.6,18-01-2019,No,Petrol,Manual,Mumbai,2184,2
VH10206,Nexon,2022,3345529,11.2,24-08-2018,Yes,Electric,Automatic,Hyderabad,2184,4
VH10035,Baleno,2022,1260652,15.7,15-12-2020,Yes,Electric,Automatic,Pune,1199,2
VH10776,Creta,2014,3521131,15.4,25-11-2025,Yes,Petrol,Manual,Coimbatore,1199,1
VH10509,Nexon,2023,616462,14.9,09-05-2026,Yes,Electric,Manual,Hyderabad,1497,2
VH11452,Verna,2020,3770431,14.1,04-02-2022,Yes,Electric,Manual,Mumbai,1197,1
VH11479,Fortuner,2014,2067413,12.0,01-06-2025,No,Diesel,Automatic,Delhi,1199,3
VH11971,Thar,2016,3715473,17.1,29-11-2018,No,CNG,Manual,Mumbai,1497,4
VH11391,Seltos,2015,568508,24.1,13-11-2022,No,Petrol,Manual,Hyderabad,1498,2
VH10092,Swift,2013,1090645,17.2,09-01-2023,Yes,Petrol,Manual,Pune,998,4
VH11364,City,2016,3250214,8.9,17-12-2022,Yes,Petrol,Automatic,Bangalore,1199,1
VH10898,Verna,2018,1338218,23.4,25-10-2022,No,Electric,Automatic,Mumbai,1497,2
VH10565,Baleno,2013,728745,23.0,08-08-2021,Yes,Electric,Manual,Mumbai,1498,1
VH11370,Seltos,2022,369518,24.5,15-01-2021,No,Petrol,Automatic,Delhi,1199,3
VH10777,Nexon,2012,2307338,9.8,30-01-2018,Yes,CNG,Manual,Pune,2184,3
VH10242,Creta,2023,4383290,24.2,29-04-2020,No,Electric,Automatic,Bangalore,1197,1
VH10014,Creta,2019,3097921,25.2,16-05-2026,Yes,Diesel,Manual,Chennai,998,1
VH10316,Fortuner,2020,2376198,15.0,17-04-2023,Yes,CNG,Manual,Coimbatore,1498,2
VH10601,Seltos,2021,463187,14.0,21-11-2024,Yes,Diesel,Automatic,Coimbatore,998,1
VH10388,Fortuner,2021,1435627,25.0,23-11-2023,No,Petrol,Automatic,Delhi,1497,4
VH11298,Fortuner,2018,720602,21.3,24-02-2018,Yes,CNG,Automatic,Mumbai,1498,3
VH10167,Fortuner,2023,3263944,25.5,invalid_date,No,CNG,Manual,Delhi,1998,2
VH10841,Baleno,2015,1684822,24.0,04-01-2021,No,Electric,Automatic,Coimbatore,1497,1
VH10021,Seltos,2013,1114422,26.9,10-03-2021,No,Petrol,Manual,Delhi,2184,1
VH10647,Fortuner,2015,2448983,13.8,04-07-2021,No,Electric,Manual,Bangalore,1197,2
VH11843,City,2010,645430,27.0,21-03-2019,No,Diesel,Automatic,Mumbai,1498,1
VH11509,Swift,2021,1853744,11.0,15-09-2022,Yes,Electric,Automatic,Delhi,998,4
VH11155,Baleno,2023,1216004,8.6,16-07-2023,Yes,CNG,Automatic,Coimbatore,1497,1
VH11529,City,2018,1921788,20.5,07-11-2025,No,CNG,Automatic,Hyderabad,1998,1
VH10832,Swift,2017,3256151,12.8,09-07-2023,No,Electric,Automatic,Mumbai,2184,3
VH11268,Creta,2022,1385610,26.3,02-02-2024,No,Electric ,Manual,Pune,1498,3
VH11591,Seltos,2018,1841037,17.9,30-03-2023,Yes,Diesel,Automatic,Mumbai,2184,2
VH11900,Baleno,2014,926840,11.1,12-03-2023,Yes,Electric,Automatic,Hyderabad,998,1
VH10563,Creta,2014,3733372,10.7,30-01-2021,Yes,Electric,Automatic,Coimbatore,1998,4
VH11952,Fortuner,2011,4079044,8.1,18-07-2023,Yes,Diesel,Manual,Bangalore,1197,4
VH10687,Venue,2019,1741246,17.5,06-09-2021,Yes,Electric,Manual,Mumbai,1197,2
VH10958,Baleno,2025,2102466,27.6,26-03-2026,Yes,Electric,Automatic,Bangalore,1199,1
VH10190,Baleno,2025,2537035,25.2,11-07-2026,Yes,CNG,Manual,Hyderabad,1497,3
VH11807,City,2020,4211087,27.0,18-08-2025,Yes,CNG,Manual,Coimbatore,1199,4
VH10976,Verna,2021,3711134,17.6,28-08-2018,Yes,Petrol,Automatic,Mumbai,998,1
