Employee_ID,Age,Monthly_Income,Years_At_Company,Job_Level,Years_In_Current_Role,Job_Satisfaction,Work_Hours_Per_Week,Projects_Completed,Training_Hours,Overtime,Department,Job_Role,Education_Level,Marital_Status,Attrition
EMP101727,53,58357.0,6,1,6,5.0,39,2,92.0,No,IT,HR Specialist,Doctorate,Single,0
EMP101728,55,42183.0,6,1,1,1.0,35,5,27.0,No,Finance,Project Manager,Bachelor,Divorced,0
EMP101729,25,49496.0,6,2,4,4.0,47,5,11.0,No,IT,Project Manager,Bachelor,Single,0
EMP101730,58,79098.0,7,2,4,1.0,46,5,29.0,No,Sales,Financial Analyst,Master,Married,0
EMP101731,31,48197.0,8,4,4,5.0,44,8,30.0,No,Sales,Research Scientist,Bachelor,Single,0
EMP101732,22,28648.0,6,1,2,4.0,36,5,42.0,No,Research & Development,Sales Executive,Bachelor,Single,0
EMP101733,37,63686.0,7,2,3,3.0,40,9,31.0,No,IT,Financial Analyst,Master,Married,0
EMP101734,59,94736.0,3,1,3,2.0,41,6,46.0,No,Sales,Sales Executive,Bachelor,Single,0
EMP101735,40,91927.0,1,2,1,3.0,33,5,23.0,No,Sales,Project Manager,Bachelor,Married,0
EMP101736,34,42761.0,2,1,1,2.0,49,7,44.0,No,Finance,Financial Analyst,Master,Married,1
EMP101737,52,97364.0,10,5,7,2.0,35,2,13.0,No,Research & Development,Financial Analyst,Bachelor,Married,0
EMP101738,54,60531.0,2,3,2,5.0,38,3,35.0,No,Research & Development,Software Engineer,Diploma,Married,0
EMP101739,45,96144.0,3,2,3,4.0,33,6,23.0,No,Research & Development,Sales Executive,Master,Married,0
EMP101740,27,71200.0,1,1,1,4.0,41,2,30.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,0
EMP101741,55,27733.0,8,2,4,1.0,41,4,5.0,No,Human Resources,Project Manager,Diploma,Divorced,0
EMP101742,49,120707.0,4,3,3,3.0,47,3,48.0,No,IT,Project Manager,Bachelor,Single,0
EMP101743,42,56297.0,3,1,1,5.0,37,7,29.0,No,IT,Financial Analyst,Diploma,Single,0
EMP101744,33,71300.0,1,2,1,3.0,37,6,33.0,Yes,Sales,HR Specialist,High School,Single,0
EMP101745,33,30039.0,4,3,2,1.0,42,4,41.0,No,Research & Development,Sales Executive,Diploma,Single,0
EMP101746,21,69043.0,8,3,2,1.0,32,5,24.0,No,Sales,Project Manager,Bachelor,Single,0
EMP101747,56,90346.0,6,3,6,5.0,49,7,28.0,No,IT,Software Engineer,Bachelor,Married,0
EMP101748,24,131398.0,2,4,2,1.0,35,7,8.0,No,Research & Development,Software Engineer,Doctorate,Married,0
EMP101749,57,103287.0,2,4,2,5.0,51,1,30.0,Yes,IT,Financial Analyst,Master,Married,0
EMP101750,60,70579.0,4,2,4,1.0,38,5,58.0,No,Sales,Financial Analyst,Master,Married,0
EMP101751,33,27450.0,1,2,1,4.0,35,4,39.0,No,Sales,Sales Executive,Bachelor,Divorced,0
EMP101752,58,58373.0,6,3,6,5.0,45,6,12.0,Yes,IT,Software Engineer,Master,Divorced,0
EMP101753,44,42128.0,2,3,2,4.0,45,6,41.0,No,IT,Financial Analyst,Diploma,Married,1
EMP101754,39,61134.0,2,5,2,4.0,45,6,54.0,No,Finance,Project Manager,Bachelor,Single,0
EMP101755,21,31817.0,2,1,2,5.0,43,7,20.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP101756,58,50037.0,7,2,6,3.0,53,8,32.0,No,Sales,Financial Analyst,Master,Married,0
EMP101757,25,43580.0,2,2,2,2.0,35,3,32.0,No,Finance,Research Scientist,Bachelor,Single,0
EMP101758,36,42977.0,2,2,2,1.0,49,6,37.0,No,Human Resources,Software Engineer,Master,Single,1
EMP101759,44,43169.0,11,1,3,1.0,34,2,37.0,No,IT,Project Manager,Diploma,Single,0
EMP101760,47,51738.0,6,3,1,3.0,50,2,44.0,No,Research & Development,Research Scientist,Diploma,Married,0
EMP101761,21,62560.0,4,1,2,2.0,44,1,33.0,No,Research & Development,HR Specialist,Master,Single,0
EMP101762,54,18000.0,4,3,0,3.0,50,5,54.0,No,Finance,Research Scientist,Bachelor,Married,0
EMP101763,56,18877.0,0,3,0,2.0,46,5,6.0,No,Research & Development,HR Specialist,Bachelor,Married,0
EMP101764,24,47225.0,5,2,5,5.0,31,4,18.0,No,Research & Development,Research Scientist,Master,Divorced,0
EMP101765,20,50317.0,9,2,3,5.0,40,4,57.0,No,Research & Development,Research Scientist,High School,Married,0
EMP101766,59,59885.0,2,3,1,4.0,36,3,28.0,No,Human Resources,Project Manager,Diploma,Married,0
EMP101767,31,39642.0,1,3,1,4.0,49,3,43.0,Yes,Research & Development,Software Engineer,Bachelor,Single,1
EMP101768,55,55235.0,1,4,1,5.0,46,5,33.0,No,IT,Financial Analyst,Master,Married,0
EMP101769,42,58222.0,1,4,1,4.0,43,5,49.0,No,Research & Development,Software Engineer,Bachelor,Married,0
EMP101770,50,39519.0,5,5,2,5.0,40,2,41.0,No,Sales,Sales Executive,Bachelor,Single,0
EMP101771,30,86781.0,6,2,1,3.0,44,3,75.0,No,Sales,Project Manager,Bachelor,Single,0
EMP101772,29,59560.0,6,4,6,1.0,37,5,35.0,No,IT,Software Engineer,High School,Married,0
EMP101773,22,70349.0,3,3,3,5.0,43,2,29.0,No,Human Resources,HR Specialist,Master,Single,0
EMP101774,33,56731.0,8,4,1,5.0,41,8,54.0,No,Research & Development,Financial Analyst,Master,Divorced,0
EMP101775,35,141739.0,1,1,1,5.0,38,1,45.0,No,IT,Financial Analyst,High School,Single,0
EMP101776,29,71931.0,2,5,0,4.0,45,2,23.0,Yes,Human Resources,Software Engineer,Bachelor,Single,0
EMP101777,48,44156.0,3,2,3,4.0,51,10,48.0,No,Sales,HR Specialist,Bachelor,Married,1
EMP101778,29,79580.0,6,3,1,4.0,35,7,38.0,Yes,Sales,Financial Analyst,Diploma,Single,0
EMP101779,31,26322.0,1,1,1,4.0,47,2,36.0,No,IT,Sales Executive,Diploma,Married,0
EMP101780,49,58041.0,4,2,1,3.0,38,4,42.0,No,Human Resources,Sales Executive,Diploma,Married,0
EMP101781,60,63495.0,8,2,3,5.0,45,4,47.0,No,Research & Development,Software Engineer,Bachelor,Divorced,0
EMP101782,20,58340.0,7,2,5,3.0,39,3,38.0,No,IT,Software Engineer,Diploma,Divorced,0
EMP101783,24,47329.0,2,1,2,4.0,41,6,31.0,Yes,Research & Development,Financial Analyst,High School,Married,0
EMP101784,39,34876.0,5,3,5,3.0,41,4,66.0,No,Finance,HR Specialist,Doctorate,Single,0
EMP101785,27,38557.0,3,1,1,5.0,49,4,34.0,Yes,Human Resources,Research Scientist,High School,Single,0
EMP101786,31,57585.0,3,2,3,5.0,42,5,55.0,Yes,Human Resources,Sales Executive,Bachelor,Single,0
EMP101787,20,33323.0,4,1,4,4.0,40,6,27.0,No,Human Resources,Sales Executive,Master,Married,0
EMP101788,39,121986.0,11,2,3,5.0,42,6,22.0,No,Sales,Research Scientist,High School,Married,0
EMP101789,47,,11,2,3,3.0,51,7,50.0,No,Finance,Project Manager,Doctorate,Single,0
EMP101790,56,47550.0,7,2,2,2.0,45,5,31.0,No,IT,Financial Analyst,Bachelor,Married,0
EMP101791,56,57801.0,2,2,2,5.0,39,2,6.0,Yes,Research & Development,Project Manager,Master,Divorced,0
EMP101792,31,69108.0,7,3,3,3.0,49,9,32.0,No,Research & Development,Research Scientist,Bachelor,Married,0
EMP101793,56,36422.0,4,1,4,3.0,43,7,43.0,Yes,Research & Development,Software Engineer,Bachelor,Divorced,0
EMP101794,47,91631.0,6,1,5,3.0,38,4,25.0,Yes,Finance,Sales Executive,Master,Married,0
EMP101795,34,29374.0,2,1,2,5.0,44,4,23.0,No,Finance,Project Manager,High School,Married,0
EMP101796,25,42631.0,7,5,5,2.0,41,0,38.0,No,Finance,Research Scientist,Bachelor,Married,0
EMP101797,39,72724.0,7,2,1,4.0,30,9,18.0,No,Finance,Project Manager,Doctorate,Married,0
EMP101798,33,87831.0,5,2,3,4.0,44,6,40.0,No,Sales,Financial Analyst,High School,Married,0
EMP101799,21,29240.0,6,1,2,5.0,37,6,51.0,Yes,Sales,Financial Analyst,Bachelor,Married,0
EMP101800,28,180838.0,6,2,5,5.0,36,4,55.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP101801,56,36725.0,2,1,2,1.0,32,4,25.0,No,Research & Development,HR Specialist,Diploma,Married,0
EMP101802,39,30473.0,10,1,3,2.0,43,6,62.0,Yes,Research & Development,Financial Analyst,Bachelor,Divorced,0
EMP101803,45,68962.0,3,2,2,3.0,41,7,44.0,No,Research & Development,Research Scientist,Master,Married,0
EMP101804,48,47021.0,1,2,1,3.0,47,6,25.0,No,Sales,Financial Analyst,Master,Divorced,0
EMP101805,20,43996.0,10,1,5,4.0,38,4,29.0,Yes,Sales,Project Manager,Bachelor,Divorced,0
EMP101806,54,71907.0,4,3,4,5.0,40,7,25.0,No,Sales,Sales Executive,Bachelor,Married,0
EMP101807,25,27662.0,7,5,2,2.0,52,3,5.0,No,IT,Research Scientist,Master,Single,0
EMP101808,56,25569.0,4,2,1,4.0,32,6,56.0,No,Finance,Financial Analyst,Diploma,Married,0
EMP101809,24,42035.0,1,3,1,2.0,48,2,38.0,Yes,Sales,Financial Analyst,Master,Single,0
EMP101810,52,89335.0,3,5,1,5.0,38,6,45.0,No,Research & Development,Research Scientist,Master,Single,0
EMP101811,33,42863.0,4,4,2,3.0,58,5,36.0,Yes,Human Resources,Financial Analyst,Master,Single,1
EMP101812,31,112951.0,7,2,1,1.0,46,4,12.0,No,IT,HR Specialist,High School,Single,0
EMP101813,39,94423.0,5,3,5,2.0,39,3,40.0,No,Research & Development,Research Scientist,Bachelor,Married,0
EMP101814,43,62468.0,3,1,3,3.0,35,4,49.0,No,Research & Development,Software Engineer,Master,Married,0
EMP101815,53,64085.0,3,2,3,2.0,44,9,49.0,No,Research & Development,Software Engineer,High School,Married,1
EMP101816,44,62442.0,7,2,7,2.0,32,2,51.0,No,IT,Project Manager,Master,Single,0
EMP101817,48,59099.0,7,1,6,2.0,45,3,36.0,No,Research & Development,Project Manager,Bachelor,Married,1
EMP101818,58,46643.0,2,2,2,5.0,35,5,5.0,Yes,Sales,HR Specialist,Bachelor,Married,1
EMP101819,50,49144.0,4,1,4,4.0,37,3,45.0,No,Research & Development,Project Manager,Doctorate,Single,0
EMP101820,42,33983.0,7,3,7,2.0,30,4,36.0,Yes,Research & Development,Sales Executive,Doctorate,Married,0
EMP101821,57,20345.0,11,2,7,5.0,43,6,,Yes,Research & Development,Software Engineer,Bachelor,Married,0
EMP101822,39,90393.0,9,2,1,1.0,43,11,63.0,Yes,IT,Project Manager,Bachelor,Married,0
EMP101823,42,59033.0,1,1,1,4.0,42,6,52.0,No,IT,Research Scientist,Diploma,Divorced,0
EMP101824,35,55154.0,4,1,3,5.0,33,3,14.0,Yes,Research & Development,Research Scientist,Diploma,Married,0
EMP101825,27,65801.0,1,2,1,1.0,49,4,18.0,No,Finance,Project Manager,Bachelor,Single,0
EMP101826,40,37885.0,11,5,1,4.0,41,7,43.0,No,Sales,Software Engineer,Master,Married,0
EMP101827,20,35053.0,5,1,1,5.0,39,1,18.0,No,Research & Development,Research Scientist,Master,Married,0
EMP101828,27,48408.0,7,2,1,,46,5,48.0,No,Finance,Sales Executive,Diploma,Divorced,1
EMP101829,48,101797.0,2,4,2,5.0,40,4,49.0,No,Research & Development,Project Manager,Bachelor,Married,0
EMP101830,51,32505.0,2,1,2,1.0,44,3,58.0,No,Sales,Project Manager,Bachelor,Divorced,1
EMP101831,57,18000.0,5,4,5,2.0,38,9,51.0,Yes,Research & Development,Software Engineer,Master,Single,0
EMP101832,24,43497.0,9,2,5,2.0,46,4,29.0,No,Research & Development,Project Manager,Master,Married,0
EMP101833,41,91978.0,1,2,1,4.0,46,1,34.0,Yes,IT,Financial Analyst,Master,Married,0
EMP101834,53,25221.0,8,2,1,1.0,40,5,22.0,No,Finance,Sales Executive,Bachelor,Divorced,1
EMP101835,20,32337.0,5,2,2,2.0,43,8,39.0,Yes,Sales,Sales Executive,High School,Married,0
EMP101836,45,61925.0,1,2,1,4.0,42,7,5.0,No,Research & Development,Sales Executive,Bachelor,Single,0
EMP101837,29,174826.0,7,4,3,3.0,41,3,31.0,Yes,IT,Sales Executive,Bachelor,Single,0
EMP101838,49,29849.0,7,3,4,2.0,36,3,45.0,Yes,Research & Development,HR Specialist,Bachelor,Single,0
EMP101839,37,29333.0,4,3,1,2.0,37,4,44.0,No,Sales,Research Scientist,Master,Married,0
EMP101840,36,64055.0,3,3,3,5.0,40,9,48.0,No,Finance,Project Manager,Bachelor,Married,0
EMP101841,45,94579.0,2,2,2,3.0,42,3,19.0,No,IT,Software Engineer,,Married,0
EMP101842,27,41533.0,6,3,1,1.0,38,7,16.0,Yes,Research & Development,Financial Analyst,Diploma,Divorced,0
EMP101843,59,26515.0,1,2,0,4.0,42,8,44.0,Yes,Research & Development,Software Engineer,High School,Married,0
EMP101844,31,66855.0,10,3,1,3.0,31,8,21.0,No,Research & Development,Sales Executive,Diploma,Single,0
EMP101845,46,72531.0,2,2,2,1.0,42,3,17.0,No,IT,Project Manager,Bachelor,Divorced,0
EMP101846,27,122453.0,8,3,1,2.0,42,1,38.0,No,Finance,Software Engineer,Master,Single,0
EMP101847,44,73918.0,7,4,3,4.0,46,2,35.0,No,Finance,Project Manager,Diploma,Married,0
EMP101848,23,79835.0,5,2,0,4.0,49,2,71.0,Yes,Sales,Project Manager,Bachelor,Single,0
EMP101849,52,48880.0,8,1,1,3.0,45,3,41.0,No,IT,Financial Analyst,Master,Single,1
EMP101850,20,165011.0,2,2,2,5.0,51,2,38.0,No,Research & Development,Sales Executive,High School,Single,0
EMP101851,38,45978.0,8,2,3,1.0,42,8,27.0,No,IT,Project Manager,High School,Single,0
EMP101852,50,41761.0,8,3,6,3.0,42,8,47.0,No,Human Resources,Sales Executive,Bachelor,Single,0
EMP101853,35,124165.0,8,5,4,5.0,46,3,35.0,Yes,Finance,Project Manager,Diploma,Single,0
EMP101854,33,28330.0,6,2,1,5.0,41,6,27.0,No,Sales,HR Specialist,Bachelor,Married,0
EMP101855,24,23951.0,2,2,2,5.0,40,4,32.0,No,Human Resources,Software Engineer,High School,Married,0
EMP101856,60,58040.0,3,3,2,4.0,49,10,30.0,No,Research & Development,Financial Analyst,Doctorate,Single,1
EMP101857,45,54957.0,8,1,0,1.0,46,6,34.0,Yes,Sales,Research Scientist,Bachelor,Married,0
EMP101858,47,49639.0,3,2,3,1.0,45,4,69.0,Yes,Research & Development,Financial Analyst,Master,Married,0
EMP101859,21,86022.0,2,4,2,3.0,38,7,45.0,No,Research & Development,Research Scientist,Bachelor,Single,0
EMP101860,25,36549.0,15,3,3,2.0,47,2,32.0,No,Research & Development,Software Engineer,Master,Divorced,0
EMP101861,28,56611.0,1,1,1,3.0,42,2,34.0,No,Sales,Software Engineer,Master,Married,0
EMP101862,52,46772.0,3,1,3,1.0,37,8,14.0,Yes,Research & Development,Software Engineer,Diploma,Single,0
EMP101863,60,36829.0,6,3,5,4.0,45,2,8.0,No,Sales,Research Scientist,Master,Married,0
EMP101864,44,53491.0,16,3,2,3.0,36,5,46.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP101865,32,80721.0,3,4,2,2.0,30,9,46.0,Yes,Human Resources,HR Specialist,Master,Single,0
EMP101866,28,142821.0,3,2,3,3.0,33,5,41.0,No,Research & Development,Software Engineer,Master,Married,0
EMP101867,32,71384.0,4,4,4,5.0,41,5,57.0,No,IT,Research Scientist,Bachelor,Married,0
EMP101868,50,18000.0,2,2,0,2.0,50,5,38.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP101869,60,54064.0,1,3,1,5.0,44,4,47.0,Yes,Sales,Project Manager,Master,Single,0
EMP101870,30,56247.0,8,2,2,4.0,41,5,34.0,No,Research & Development,Project Manager,Doctorate,Married,0
EMP101871,23,83816.0,4,1,3,1.0,49,5,5.0,No,IT,Project Manager,Bachelor,Divorced,0
EMP101872,53,59770.0,1,5,0,3.0,45,10,52.0,No,Sales,Software Engineer,Master,Married,0
EMP101873,57,96662.0,2,1,2,3.0,47,8,20.0,No,IT,Sales Executive,Master,Single,0
EMP101874,23,65601.0,11,2,2,5.0,47,2,39.0,Yes,Research & Development,Software Engineer,Master,Single,0
EMP101875,57,110918.0,9,3,0,5.0,40,6,24.0,No,Finance,Project Manager,Master,Married,0
EMP101876,38,45146.0,2,3,2,1.0,41,6,39.0,Yes,IT,HR Specialist,Diploma,Married,0
EMP101877,25,58691.0,6,4,3,3.0,38,3,60.0,No,Sales,Software Engineer,Master,Married,0
EMP101878,53,79784.0,1,2,1,1.0,46,9,44.0,No,Research & Development,Financial Analyst,Diploma,Single,1
EMP101879,37,42515.0,3,2,3,5.0,36,2,47.0,No,IT,Financial Analyst,Bachelor,Married,0
EMP101880,32,38545.0,20,4,5,5.0,38,5,32.0,Yes,IT,Financial Analyst,Bachelor,Married,0
EMP101881,60,41435.0,5,1,1,2.0,42,2,31.0,Yes,Research & Development,Research Scientist,Master,Married,0
EMP101882,42,39259.0,3,4,3,5.0,43,5,30.0,Yes,IT,Research Scientist,Bachelor,Married,0
EMP101883,38,69581.0,4,1,1,5.0,45,3,46.0,No,Human Resources,Research Scientist,Diploma,Single,0
EMP101884,30,24087.0,2,4,2,1.0,42,1,35.0,No,Research & Development,Research Scientist,Master,Single,0
EMP101885,20,27307.0,1,1,1,2.0,40,7,45.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP101886,43,127176.0,9,2,5,2.0,46,6,32.0,No,Research & Development,Software Engineer,Master,Married,0
EMP101887,26,39688.0,1,4,1,3.0,47,8,50.0,No,Research & Development,Software Engineer,Master,Single,0
EMP101888,44,60180.0,6,2,6,4.0,34,4,45.0,No,Research & Development,Project Manager,Master,Married,0
EMP101889,40,28141.0,4,3,3,3.0,47,1,37.0,No,IT,Research Scientist,Master,Single,0
EMP101890,34,57380.0,9,3,1,3.0,40,5,45.0,No,IT,Project Manager,Master,Single,0
EMP101891,20,39797.0,4,3,2,3.0,50,4,51.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,0
EMP101892,31,27220.0,5,4,2,2.0,39,5,63.0,No,Research & Development,Project Manager,High School,Single,0
EMP101893,26,100378.0,4,2,4,1.0,37,3,24.0,No,Finance,Sales Executive,Bachelor,Single,0
EMP101894,34,93643.0,6,1,5,5.0,45,4,48.0,No,Finance,Sales Executive,Master,Married,0
EMP101895,40,52406.0,2,1,2,2.0,53,5,45.0,Yes,Sales,Software Engineer,High School,Divorced,1
EMP101896,38,86235.0,3,1,3,5.0,34,8,49.0,No,Research & Development,HR Specialist,Master,Married,0
EMP101897,48,129517.0,9,1,4,5.0,46,5,28.0,No,IT,Research Scientist,Bachelor,Single,0
EMP101898,44,77221.0,7,2,2,4.0,45,12,37.0,No,Human Resources,Sales Executive,Master,Single,0
EMP101899,52,68251.0,5,1,1,3.0,42,5,28.0,No,Research & Development,Financial Analyst,Bachelor,Single,0
EMP101900,51,60151.0,5,1,4,4.0,52,6,40.0,No,Human Resources,Research Scientist,Master,Married,0
EMP101901,54,73671.0,3,1,3,3.0,32,1,22.0,No,Human Resources,Financial Analyst,Diploma,Married,0
EMP101902,57,46692.0,3,4,3,2.0,48,7,55.0,No,IT,Project Manager,Diploma,Single,0
EMP101903,45,48562.0,5,2,5,,47,3,37.0,No,IT,Project Manager,Diploma,Married,0
EMP101904,30,67372.0,7,2,0,4.0,48,8,61.0,No,Research & Development,Software Engineer,Bachelor,Divorced,0
EMP101905,54,44438.0,5,4,4,2.0,47,5,25.0,Yes,Sales,Sales Executive,Master,Married,0
EMP101906,27,46652.0,7,1,2,2.0,43,4,38.0,No,Research & Development,Research Scientist,Master,Married,0
EMP101907,33,55005.0,6,5,1,3.0,40,6,37.0,Yes,Sales,Sales Executive,Bachelor,Married,1
EMP101908,29,92306.0,1,3,1,5.0,39,4,45.0,Yes,Sales,Sales Executive,Master,Married,0
EMP101909,21,33037.0,3,1,2,3.0,45,6,46.0,Yes,IT,Project Manager,Master,Married,0
EMP101910,28,77398.0,3,3,3,3.0,42,5,15.0,No,Human Resources,Project Manager,Bachelor,Married,0
EMP101911,22,78543.0,1,3,1,2.0,41,5,53.0,No,Sales,Software Engineer,Bachelor,Married,0
EMP101912,40,78331.0,6,2,1,3.0,39,5,48.0,Yes,IT,Financial Analyst,Bachelor,Divorced,0
EMP101913,45,38256.0,7,4,5,1.0,40,4,13.0,No,IT,Software Engineer,Bachelor,Divorced,0
EMP101914,27,25678.0,4,1,2,5.0,46,4,57.0,No,IT,Software Engineer,Master,Single,0
EMP101915,21,70753.0,1,2,1,3.0,42,4,16.0,No,Finance,Financial Analyst,Diploma,Married,0
EMP101916,25,59843.0,2,1,1,3.0,48,5,39.0,Yes,Sales,Research Scientist,Master,Married,1
EMP101917,47,86427.0,2,1,2,4.0,35,6,31.0,Yes,Human Resources,Financial Analyst,Bachelor,Single,0
EMP101918,48,40129.0,3,1,3,5.0,45,6,32.0,No,Sales,Project Manager,Master,Single,0
EMP101919,45,77431.0,3,4,1,5.0,37,11,30.0,No,Human Resources,Sales Executive,Bachelor,Single,0
EMP101920,44,88395.0,4,1,4,3.0,48,8,43.0,Yes,Sales,Project Manager,Bachelor,Single,0
EMP101921,31,52691.0,11,2,0,1.0,48,6,22.0,Yes,IT,Software Engineer,Master,Married,0
EMP101922,24,66351.0,6,2,1,4.0,35,5,49.0,Yes,IT,Software Engineer,Bachelor,Married,0
EMP101923,53,65315.0,9,4,3,1.0,38,8,43.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP101924,56,38003.0,2,5,2,3.0,38,3,33.0,Yes,Finance,Financial Analyst,High School,Divorced,0
EMP101925,34,69848.0,2,3,2,5.0,48,7,48.0,No,IT,Financial Analyst,Bachelor,Married,0
EMP101926,55,114144.0,4,5,4,5.0,39,6,27.0,No,Research & Development,Project Manager,Master,Married,0
EMP101927,34,,5,3,2,1.0,45,5,34.0,No,Research & Development,Sales Executive,Bachelor,Married,0
EMP101928,42,28500.0,3,5,0,2.0,39,4,12.0,No,Sales,Software Engineer,Master,Married,0
EMP101929,25,40370.0,4,3,2,3.0,47,7,27.0,Yes,IT,Software Engineer,Diploma,Single,0
EMP101930,40,24695.0,10,1,2,5.0,48,3,22.0,No,IT,Research Scientist,Diploma,Married,0
EMP101931,42,98293.0,3,2,3,2.0,50,4,9.0,No,Research & Development,Software Engineer,Bachelor,Single,0
EMP101932,35,77570.0,3,3,3,5.0,41,5,33.0,Yes,Research & Development,Software Engineer,,Single,0
EMP101933,34,43891.0,2,2,1,5.0,42,1,33.0,Yes,Research & Development,Software Engineer,Master,Single,0
EMP101934,44,29055.0,10,2,0,2.0,41,4,39.0,Yes,Sales,Sales Executive,Bachelor,Married,0
EMP101935,55,,1,2,1,1.0,42,5,44.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP101936,30,41269.0,5,4,2,3.0,40,7,32.0,Yes,Sales,Research Scientist,Bachelor,Married,0
EMP101937,34,57776.0,4,1,4,,47,4,42.0,No,Research & Development,Financial Analyst,Bachelor,Married,1
EMP101938,23,56907.0,2,3,2,2.0,38,6,48.0,No,Sales,Financial Analyst,Diploma,Married,0
EMP101939,40,100582.0,2,3,1,5.0,41,3,51.0,No,Finance,Financial Analyst,Master,Married,0
EMP101940,32,40269.0,3,5,3,2.0,43,4,44.0,Yes,Research & Development,Financial Analyst,Bachelor,Married,0
EMP101941,41,,2,4,2,3.0,44,5,42.0,No,Finance,Sales Executive,Bachelor,Married,0
EMP101942,38,32678.0,2,3,2,1.0,36,7,20.0,Yes,Human Resources,Research Scientist,Diploma,Married,0
EMP101943,53,54433.0,4,2,4,1.0,41,3,47.0,Yes,Human Resources,Software Engineer,Bachelor,Single,0
EMP101944,33,39624.0,2,1,2,1.0,42,8,20.0,No,IT,Software Engineer,Master,Married,0
EMP101945,23,48227.0,5,2,5,3.0,46,5,40.0,No,IT,Financial Analyst,Diploma,Single,0
EMP101946,46,44836.0,6,3,6,5.0,41,6,45.0,No,Sales,Financial Analyst,Diploma,Married,0
EMP101947,48,85879.0,3,4,3,3.0,41,2,41.0,No,Research & Development,Sales Executive,Bachelor,Married,1
EMP101948,47,42233.0,4,3,4,2.0,43,3,5.0,No,Research & Development,Sales Executive,Master,Married,1
EMP101949,54,46411.0,10,1,3,4.0,47,3,47.0,No,Research & Development,HR Specialist,Master,Married,0
EMP101950,27,75953.0,6,2,6,4.0,32,7,58.0,No,IT,Sales Executive,Bachelor,Single,0
EMP101951,35,42653.0,1,2,1,4.0,43,9,11.0,No,Sales,Financial Analyst,Master,Single,0
EMP101952,55,66538.0,7,1,1,1.0,48,8,,Yes,Sales,Financial Analyst,,Married,1
EMP101953,49,63848.0,13,1,4,3.0,38,2,32.0,No,Sales,Research Scientist,Bachelor,Married,0
EMP101954,37,,7,1,3,3.0,38,4,36.0,No,IT,Project Manager,High School,Divorced,0
EMP101955,21,33011.0,4,4,3,1.0,48,5,54.0,No,Research & Development,Sales Executive,Master,Married,0
EMP101956,32,95653.0,7,2,2,2.0,40,4,39.0,No,Research & Development,Software Engineer,Master,Married,0
EMP101957,23,149402.0,6,2,6,4.0,40,6,20.0,No,Research & Development,Financial Analyst,Diploma,Married,0
EMP101958,45,55219.0,7,5,3,4.0,43,6,25.0,No,Sales,Project Manager,Bachelor,Married,0
EMP101959,44,34346.0,3,2,3,1.0,30,5,23.0,No,Sales,Project Manager,Bachelor,Single,0
EMP101960,49,55725.0,1,1,1,4.0,33,5,7.0,No,IT,Sales Executive,Master,Single,0
EMP101961,30,85864.0,3,2,3,5.0,45,7,27.0,No,Sales,HR Specialist,Master,Single,0
EMP101962,26,41700.0,5,1,5,3.0,41,3,45.0,No,IT,Sales Executive,Master,Single,0
EMP101963,50,51901.0,9,1,4,4.0,41,2,40.0,No,IT,Financial Analyst,Diploma,Single,0
