Customer_ID,Household_Size,House_Area_sqft,Monthly_Income,Monthly_Electricity_Usage_kWh,Peak_Usage_kWh,Average_Temperature_C,AC_Usage_Hours,Appliance_Count,Monthly_Electricity_Bill,Solar_Panel,City
HSE02360,7,1371,58903.98,1077.7,404.4,25.6,108.9,9,8094.0,No,Coimbatore
HSE02361,2,954,80385.88,545.0,271.3,29.1,44.4,6,3994.84,No,Kochi
HSE02362,5,998,37005.7,862.2,249.0,30.6,31.1,13,7324.42,Yes,Delhi
HSE02363,4,815,41599.5,849.0,245.1,31.2,76.1,8,6044.66,No,Bangalore
HSE02364,5,462,81008.07,708.8,224.9,24.0,48.0,11,6095.32,No,Bangalore
HSE02365,4,1760,40737.01,1033.7,429.6,41.1,71.3,6,7788.85,No,Kochi
HSE02366,4,1205,50074.11,1010.0,328.8,33.7,39.8,13,6693.22,No,Coimbatore
HSE02367,4,1737,34527.45,862.7,345.9,37.1,24.4,8,6509.54,No,Coimbatore
HSE02368,6,1904,124749.23,1132.3,385.7,28.0,39.2,15,7356.0,No,Madurai
HSE02369,4,1224,69519.93,840.6,337.8,30.0,21.0,14,5245.18,Yes,Kochi
HSE02370,4,609,49028.68,849.8,283.2,29.1,72.7,11,5223.8,Yes,Pune
HSE02371,2,1112,45072.14,564.1,306.9,26.8,8.0,12,3581.5,No,Mumbai
HSE02372,1,898,31644.65,952.3,378.8,32.0,92.0,14,7808.04,No,Chennai
HSE02373,3,400,52341.43,403.1,190.7,25.5,22.1,3,3628.21,Yes,Madurai
HSE02374,1,974,74188.51,732.6,337.1,31.8,85.6,10,6420.18,Yes,Hyderabad
HSE02375,4,1168,38203.11,633.2,251.5,27.0,67.7,3,4396.31,Yes,Chennai
HSE02376,2,911,57675.17,537.7,173.0,30.6,11.5,6,4469.77,No,Bangalore
HSE02377,5,853,46619.15,758.8,306.0,34.8,55.6,5,4910.75,No,Coimbatore
HSE02378,2,625,102348.67,465.5,211.5,28.5,20.1,6,3580.46,No,Chennai
HSE02379,4,1288,41298.19,935.6,363.0,32.1,55.8,9,8214.5,No,Chennai
HSE02380,2,2041,78026.88,841.8,231.1,27.0,33.0,15,5068.66,No,Coimbatore
HSE02381,7,1775,102991.18,782.4,199.8,24.3,11.7,11,6931.35,No,Coimbatore
HSE02382,2,1494,46415.08,1015.5,353.8,35.6,65.8,11,8947.96,No,Chennai
HSE02383,4,1504,42202.24,950.2,280.4,32.0,47.0,12,7889.57,No,Coimbatore
HSE02384,6,1140,83308.39,823.9,430.0,28.5,49.8,3,6969.69,Yes,Coimbatore
HSE02385,7,400,24674.8,645.2,195.3,31.8,13.4,12,5033.95,No,Coimbatore
HSE02386,2,1034,66759.78,409.1,150.7,24.9,12.3,3,3561.71,No,Chennai
HSE02387,3,764,27070.33,783.8,363.4,30.8,41.6,11,6587.41,No,Bangalore
HSE02388,3,1270,95337.04,937.7,463.8,29.9,84.3,6,6632.16,No,Mumbai
HSE02389,2,1755,49101.51,864.3,339.9,31.6,73.5,14,6407.64,No,Bangalore
HSE02390,6,2088,52798.51,1320.7,401.9,35.6,64.6,15,9217.8,No,Coimbatore
HSE02391,5,1229,39702.77,1122.3,371.8,34.8,99.3,5,10445.06,No,Madurai
HSE02392,4,450,26980.51,528.2,198.4,23.4,34.2,15,4640.01,No,Hyderabad
HSE02393,3,1228,97219.41,747.6,268.7,21.0,66.8,11,5867.46,No,Pune
HSE02394,5,1240,50925.17,749.6,265.8,30.0,16.1,7,6138.62,No,Delhi
HSE02395,2,1505,233056.07,1145.9,331.8,29.7,154.9,14,10046.42,No,Chennai
HSE02396,5,1191,38196.79,647.4,339.2,24.5,30.4,8,4355.3,Yes,Mumbai
HSE02397,7,1230,41112.85,850.8,220.3,25.2,63.9,3,6785.26,Yes,Mumbai
HSE02398,1,916,36729.25,641.8,245.2,25.9,119.5,3,4973.96,No,Bangalore
HSE02399,3,1060,50808.36,861.3,468.6,34.3,39.0,15,7234.87,No,Delhi
HSE02400,2,1431,111740.73,793.7,355.5,27.1,63.0,9,5677.61,Yes,Pune
HSE02401,4,400,86651.56,792.8,282.7,23.0,55.0,12,6140.8,No,Bangalore
HSE02402,6,1057,27946.28,871.0,255.9,28.7,37.8,10,5970.51,No,Coimbatore
HSE02403,7,1510,94555.52,984.8,531.0,29.0,32.9,13,6251.7,Yes,Bangalore
HSE02404,2,1938,74782.9,614.7,156.3,24.9,21.8,10,4043.18,No,Coimbatore
HSE02405,4,1021,68303.27,693.5,315.1,31.4,4.9,15,4648.41,No,Coimbatore
HSE02406,6,1733,40424.05,1067.9,548.9,33.5,44.6,9,6351.43,Yes,Bangalore
HSE02407,6,1961,41799.05,982.5,253.0,27.6,30.9,15,7194.28,No,Chennai
HSE02408,2,1027,58499.22,672.5,314.4,23.0,29.6,13,5558.5,No,Madurai
HSE02409,7,949,42880.19,949.7,522.0,27.9,69.5,11,5912.62,No,Delhi
HSE02410,5,1118,99287.29,694.7,307.0,30.2,52.8,3,5159.5,No,Hyderabad
HSE02411,5,1163,42062.35,757.0,283.4,20.4,87.5,4,5810.61,Yes,Coimbatore
HSE02412,6,1691,22903.49,1026.4,525.8,30.9,37.6,15,6519.33,Yes,Coimbatore
HSE02413,5,852,30620.74,524.0,218.1,27.5,23.0,5,4016.85,No,Pune
HSE02414,1,1892,31508.26,1036.6,492.2,29.2,70.1,15,8723.74,No,Bangalore
HSE02415,6,840,48853.53,932.0,397.3,27.8,72.2,14,5506.12,No,Coimbatore
HSE02416,6,631,60616.24,962.2,251.6,26.0,58.3,15,6449.01,Yes,Kochi
HSE02417,4,1436,56347.81,764.4,240.0,28.6,29.1,7,6892.54,No,Bangalore
HSE02418,5,1754,67676.72,726.3,198.7,27.0,50.3,6,6147.07,No,Bangalore
HSE02419,7,1280,49097.45,696.8,196.5,27.6,22.3,6,5389.91,No,Salem
HSE02420,6,1396,49885.23,781.8,199.1,25.5,30.6,10,6120.67,Yes,Coimbatore
HSE02421,7,2079,120985.44,1156.5,435.2,31.1,94.1,10,9977.8,No,Delhi
HSE02422,1,1760,94608.19,938.2,284.8,33.9,35.5,13,7926.73,No,Madurai
HSE02423,4,1214,66093.37,822.9,417.0,25.5,81.8,9,5906.41,Yes,Coimbatore
HSE02424,2,1006,83082.57,652.5,309.9,28.5,60.3,3,4892.95,No,Kochi
HSE02425,7,1693,23116.26,1221.7,515.5,24.6,118.0,12,9841.59,No,Bangalore
HSE02426,6,1573,37984.98,938.0,372.1,30.6,59.0,6,6104.77,No,Kochi
HSE02427,1,1388,45278.92,603.6,197.2,29.9,56.8,3,5432.75,No,Bangalore
HSE02428,3,1053,38186.75,739.3,290.2,26.7,16.2,13,5378.76,No,Salem
HSE02429,1,1166,27433.13,488.5,216.1,28.7,31.2,7,3460.67,No,Delhi
HSE02430,1,1134,66458.51,717.2,347.6,32.5,41.5,5,5722.65,No,Mumbai
HSE02431,4,1060,102608.39,811.9,222.9,22.6,144.0,5,5031.21,Yes,Pune
HSE02432,2,929,54683.87,530.8,245.5,23.8,32.7,6,3415.18,No,Hyderabad
HSE02433,3,1319,73627.24,516.0,244.0,31.3,23.3,4,4330.96,No,Chennai
HSE02434,5,909,53957.3,675.9,282.3,29.2,18.4,9,4703.85,No,Chennai
HSE02435,5,1280,45087.08,823.2,258.7,28.7,15.8,14,6856.77,Yes,Bangalore
HSE02436,7,400,83177.06,1266.0,521.3,32.8,146.9,15,7822.26,No,Mumbai
HSE02437,1,930,28923.29,607.6,243.5,31.8,54.3,6,4469.24,No,Kochi
HSE02438,4,1694,23778.98,737.0,289.4,35.9,25.4,7,5339.85,Yes,Hyderabad
HSE02439,4,795,28740.24,974.8,378.4,32.6,100.8,14,8139.23,No,Bangalore
HSE02440,5,1466,80757.25,1085.1,307.4,31.1,126.8,4,7129.47,No,Pune
HSE02441,7,832,57201.39,781.8,238.3,28.8,26.2,8,5750.75,Yes,Chennai
HSE02442,7,1549,65155.41,899.0,251.0,28.4,36.7,11,7854.86,No,Delhi
HSE02443,7,1066,116973.63,1150.0,371.2,29.0,92.0,10,9804.54,No,Coimbatore
HSE02444,3,1049,32584.29,741.6,244.0,29.9,72.7,10,5946.54,No,Coimbatore
HSE02445,2,1224,94557.66,492.0,159.2,24.2,43.9,4,3713.33,No,Delhi
HSE02446,3,595,46015.91,734.4,230.1,30.1,93.4,6,5899.58,No,Coimbatore
HSE02447,6,1637,42972.95,864.7,407.0,28.0,15.7,10,7086.94,No,Coimbatore
HSE02448,6,1787,57047.39,955.1,473.3,30.4,22.6,13,8128.34,No,Mumbai
HSE02449,2,1038,61210.24,462.8,161.1,26.7,30.1,3,4107.07,No,Hyderabad
HSE02450,5,1436,50028.32,637.9,217.9,26.4,27.7,10,5683.57,No,Mumbai
HSE02451,2,1551,72383.23,609.6,306.8,29.9,9.2,5,5203.38,No,Salem
HSE02452,4,1159,57150.75,774.3,338.5,30.9,38.1,10,4969.32,Yes,Mumbai
HSE02453,6,701,50281.34,824.3,278.6,26.6,66.9,8,6804.18,No,Mumbai
HSE02454,1,1917,45604.45,855.7,397.1,34.3,78.6,9,7061.99,No,Bangalore
HSE02455,1,1023,61227.05,634.7,224.3,34.2,75.1,4,5926.19,No,Mumbai
HSE02456,5,926,29869.48,823.8,350.9,22.7,88.5,3,7256.65,Yes,Coimbatore
HSE02457,4,1937,33913.88,725.8,397.6,25.9,62.5,8,5562.18,No,Mumbai
HSE02458,3,1475,46617.72,746.8,254.3,29.5,34.1,14,5909.25,Yes,Coimbatore
HSE02459,4,1316,70282.79,735.7,389.3,30.5,13.0,5,4587.44,Yes,Chennai
HSE02460,1,763,144259.79,597.6,206.9,37.5,12.7,6,4378.77,No,Mumbai
HSE02461,1,1561,51194.73,795.3,327.7,29.6,52.1,15,5586.6,Yes,Delhi
HSE02462,6,2503,24752.56,1072.9,416.3,28.5,26.5,11,9529.29,No,Bangalore
HSE02463,4,1596,38540.97,725.7,351.9,24.4,50.6,5,6687.04,No,Bangalore
HSE02464,4,1423,73982.94,551.7,148.0,22.7,21.0,4,4847.81,No,Hyderabad
HSE02465,1,1524,35541.69,763.4,334.5,28.5,98.5,4,4565.41,No,Pune
HSE02466,3,1052,30561.71,753.6,360.4,37.2,39.0,4,5523.4,No,Coimbatore
HSE02467,5,1048,73809.26,789.4,309.2,28.2,41.0,8,6270.29,No,Hyderabad
HSE02468,7,1042,67797.76,898.1,252.9,25.9,43.4,4,5545.27,Yes,Coimbatore
HSE02469,5,941,28351.78,735.8,238.0,30.8,3.3,13,5026.13,No,Bangalore
HSE02470,4,1041,36766.47,770.8,349.9,21.0,92.3,9,6843.84,No,Hyderabad
HSE02471,5,1039,96296.77,643.2,333.6,29.3,23.0,9,3827.81,No,Coimbatore
HSE02472,1,1090,80730.23,664.8,250.3,32.3,44.1,9,3863.45,No,Hyderabad
HSE02473,1,1077,32089.09,816.4,341.4,25.2,49.6,15,6306.77,No,Madurai
HSE02474,4,1309,22473.41,791.1,252.0,34.5,28.3,4,6807.01,No,Delhi
HSE02475,4,1235,62064.01,848.4,317.0,31.6,67.9,9,7014.94,No,Pune
HSE02476,7,1275,48139.48,1185.1,416.0,34.5,86.4,12,10625.14,No,Mumbai
HSE02477,7,1885,59687.17,728.9,325.6,23.5,12.8,10,5856.24,Yes,Madurai
HSE02478,6,1235,73180.65,890.3,485.6,28.3,72.0,10,6916.35,No,Coimbatore
HSE02479,4,2195,35766.51,756.2,373.6,32.7,10.9,4,6588.72,No,Hyderabad
HSE02480,3,1359,45280.1,530.0,163.1,23.0,28.3,7,3809.71,No,Mumbai
HSE02481,5,999,36699.27,720.6,305.0,32.8,33.7,8,5133.99,Yes,Kochi
HSE02482,4,1807,37295.68,868.4,234.4,28.3,34.3,11,6106.61,No,Bangalore
HSE02483,2,1164,70914.49,868.9,281.6,32.8,95.0,8,7426.72,No,Coimbatore
HSE02484,6,400,58683.82,692.3,208.8,29.9,35.8,12,6121.22,Yes,Salem
HSE02485,2,1198,27221.56,571.1,200.3,34.6,35.8,8,3976.54,Yes,Coimbatore
HSE02486,1,1088,76220.45,474.5,215.3,23.8,19.0,12,3554.32,Yes,Coimbatore
HSE02487,7,1923,46983.74,993.4,397.2,30.3,57.3,12,8714.69,No,Bangalore
HSE02488,5,796,77816.82,518.1,274.5,23.0,42.0,8,3440.05,No,Hyderabad
HSE02489,4,1050,34837.73,952.7,299.0,30.7,63.8,11,8406.62,No,Kochi
HSE02490,2,1770,36262.12,731.2,262.7,30.3,18.8,12,5192.5,No,Hyderabad
HSE02491,5,1377,61596.42,1039.9,362.9,27.9,119.6,9,7180.5,No,Mumbai
HSE02492,1,1123,33579.85,554.1,177.7,25.9,75.0,3,4086.01,No,Chennai
HSE02493,7,860,48600.64,1089.1,596.8,27.7,180.0,3,7528.38,No,Mumbai
HSE02494,3,1358,31906.19,738.2,270.3,29.4,49.2,6,6221.7,No,Bangalore
HSE02495,6,1187,46118.62,1079.3,574.4,30.1,83.6,14,9500.76,No,Coimbatore
HSE02496,5,854,54217.23,990.1,363.5,36.7,121.3,4,7466.48,No,Madurai
HSE02497,5,878,55378.93,755.9,235.3,32.5,58.0,5,6369.15,No,Coimbatore
HSE02498,3,833,46674.45,643.5,183.9,26.7,42.8,14,5319.92,No,Delhi
HSE02499,5,753,63901.37,736.4,373.1,31.3,35.3,9,5233.94,No,Madurai
HSE02500,1,1620,58782.42,703.8,182.7,32.5,39.6,9,5498.86,Yes,Chennai
HSE02501,1,1560,52832.06,5000.0,391.3,26.4,53.3,14,42000.0,Yes,Chennai
HSE02502,3,1621,41500.29,738.5,277.3,31.8,41.6,5,4514.02,Yes,Bangalore
HSE02503,6,1202,88947.19,958.1,310.6,23.1,71.2,15,7220.41,No,Chennai
HSE02504,4,1091,65441.88,829.6,361.1,26.2,103.9,4,7491.44,No,Pune
HSE02505,2,1099,34504.31,680.9,197.4,23.3,21.4,15,5411.79,Yes,Bangalore
HSE02506,4,1659,73650.5,887.1,241.0,28.2,21.4,15,6492.93,No,Salem
HSE02507,5,400,81557.26,620.8,309.4,27.1,36.1,3,4056.23,No,Kochi
HSE02508,2,968,53017.87,502.1,189.5,27.4,12.9,11,3488.28,No,Madurai
HSE02509,3,801,54627.85,968.4,392.7,32.3,114.8,12,6881.82,No,Coimbatore
HSE02510,3,1812,21776.72,918.0,278.2,29.4,88.7,5,6235.84,Yes,Chennai
HSE02511,6,985,37629.36,957.2,256.9,32.2,42.5,11,6275.05,No,Chennai
HSE02512,2,464,80398.51,587.7,211.8,35.5,45.0,6,4093.87,No,Delhi
HSE02513,1,1301,38673.43,914.4,367.4,37.4,58.9,12,7103.65,No,Coimbatore
HSE02514,2,1033,51182.84,514.4,246.7,28.4,28.6,8,3488.33,Yes,Pune
HSE02515,5,949,37373.21,937.9,375.5,31.1,38.7,15,5418.19,No,Mumbai
HSE02516,1,903,61019.91,540.5,262.0,28.4,30.0,9,3219.61,No,Mumbai
HSE02517,7,885,65661.8,900.8,256.4,33.1,49.7,12,6239.05,No,Hyderabad
HSE02518,7,1519,66456.45,962.3,259.0,32.3,50.6,8,6267.23,No,Hyderabad
HSE02519,7,1301,32937.79,920.3,273.9,26.4,44.2,3,7034.91,Yes,Chennai
HSE02520,3,1111,57705.31,803.8,387.1,26.9,84.0,8,5554.32,No,Chennai
HSE02521,2,706,111808.72,935.0,446.7,34.5,44.6,13,6367.16,No,Hyderabad
HSE02522,7,1124,77026.78,748.0,218.7,26.8,46.3,8,6480.77,No,Delhi
HSE02523,4,1317,57359.14,703.4,182.4,28.6,16.5,7,5150.76,Yes,Chennai
HSE02524,6,1334,23066.81,746.9,340.3,31.7,69.9,5,4452.05,No,Pune
HSE02525,4,1272,49162.09,846.8,429.0,28.3,52.7,12,6023.25,No,Kochi
HSE02526,7,785,115376.15,1012.6,482.2,35.1,74.3,5,9125.23,Yes,Chennai
HSE02527,6,400,99554.6,898.2,279.2,33.1,26.9,13,7825.83,No,Mumbai
HSE02528,5,2010,67692.23,785.4,333.9,25.5,22.4,12,5337.39,Yes,Bangalore
HSE02529,4,611,39790.75,833.4,397.7,26.7,41.2,15,5228.45,Yes,Chennai
HSE02530,2,400,56309.24,474.8,155.1,31.4,11.3,9,3527.42,No,Pune
HSE02531,2,1259,77897.94,925.8,378.0,28.8,118.5,10,6923.7,No,Salem
HSE02532,4,431,83979.76,443.7,152.8,21.2,40.4,5,3062.6,Yes,Mumbai
HSE02533,7,838,63308.04,529.3,168.1,25.1,6.8,5,4149.99,No,Madurai
HSE02534,2,1447,80810.03,799.4,432.4,29.9,34.5,9,5514.77,Yes,Delhi
HSE02535,5,1998,53566.37,1016.0,532.2,32.6,43.1,12,6493.75,No,Mumbai
HSE02536,1,1374,52511.13,1065.8,408.9,32.6,104.3,14,8293.31,No,Hyderabad
HSE02537,7,1002,44737.92,1086.9,316.3,36.9,49.4,9,9300.81,No,Chennai
HSE02538,5,1177,66578.04,686.5,321.5,26.2,17.5,13,4647.89,Yes,Coimbatore
HSE02539,6,400,86270.38,892.2,291.5,26.4,59.4,11,7223.27,No,Hyderabad
HSE02540,5,997,75651.17,818.9,246.1,28.9,48.9,8,5820.83,No,Mumbai
HSE02541,7,998,31792.07,806.1,293.8,22.3,42.1,15,5573.77,Yes,Hyderabad
HSE02542,6,1269,32567.66,877.3,358.8,29.0,38.0,9,7643.28,No,Delhi
HSE02543,7,2074,90375.31,1112.8,310.7,28.2,80.8,13,8292.97,No,Chennai
HSE02544,2,400,59548.49,808.4,340.8,32.2,48.1,12,6069.8,No,Bangalore
HSE02545,1,1017,60604.85,622.8,158.6,32.8,46.2,3,4700.98,No,Bangalore
HSE02546,7,400,59993.41,974.1,504.2,30.4,91.6,9,6071.12,No,Chennai
HSE02547,7,973,120973.43,973.9,512.5,29.0,75.5,4,7671.75,No,Madurai
HSE02548,2,811,44992.91,591.5,278.0,30.5,59.5,9,4147.95,No,Delhi
HSE02549,3,528,90905.32,425.5,165.9,25.8,30.5,5,2852.01,No,Coimbatore
HSE02550,2,1611,61096.61,725.9,237.0,28.7,39.6,11,5685.79,No,Delhi
HSE02551,6,1315,26765.19,1140.8,539.9,29.1,45.3,15,7092.57,No,Mumbai
HSE02552,2,1558,37945.45,524.6,277.8,28.7,19.1,7,3199.49,No,Hyderabad
HSE02553,2,961,41853.25,489.0,145.5,28.3,34.9,9,3827.57,No,Salem
HSE02554,1,1168,89948.01,523.7,204.1,26.5,49.1,10,3158.58,No,Mumbai
HSE02555,2,1918,95546.9,946.5,326.1,24.9,67.0,15,7779.43,No,Madurai
HSE02556,7,1199,64493.69,1006.2,359.2,28.2,65.3,14,9257.29,No,Madurai
HSE02557,1,1564,43470.62,514.7,191.3,31.4,14.1,4,3192.62,No,Coimbatore
HSE02558,4,922,36502.9,736.5,394.4,22.1,38.1,13,5350.16,No,Coimbatore
HSE02559,3,1522,91766.26,560.5,183.6,27.0,28.1,3,4358.63,No,Hyderabad
HSE02560,1,953,30854.56,638.9,254.2,37.3,12.1,9,4825.98,No,Pune
HSE02561,6,400,52487.89,767.9,411.2,28.2,43.9,8,6195.86,Yes,Kochi
HSE02562,4,1197,159388.6,697.2,273.9,29.6,34.6,8,4827.82,No,Pune
HSE02563,1,988,43529.07,628.8,320.1,36.4,48.1,4,4064.56,No,Hyderabad
HSE02564,1,469,31033.55,578.0,154.7,30.3,65.7,5,3260.87,Yes,Pune
HSE02565,3,1286,24850.48,808.5,433.3,30.4,59.2,6,6802.59,No,Delhi
HSE02566,7,798,162249.48,940.6,288.1,25.4,127.9,5,6256.0,No,Bangalore
HSE02567,6,2592,64342.18,769.4,418.5,30.3,52.6,4,6355.52,No,Chennai
HSE02568,5,541,37197.78,892.7,270.2,28.9,102.1,5,7405.96,No,Mumbai
HSE02569,5,654,50512.54,782.2,299.8,32.7,23.2,8,4742.67,No,Delhi
HSE02570,1,1591,40813.1,851.9,291.8,34.1,58.6,11,5852.7,No,Mumbai
HSE02571,2,1140,23777.34,591.7,224.8,29.1,30.2,6,3907.85,No,Chennai
HSE02572,6,1582,78412.71,857.7,278.9,30.5,40.9,8,7075.99,No,Chennai
HSE02573,4,1371,55843.27,704.7,380.3,21.4,76.6,3,6094.08,No,Delhi
HSE02574,2,938,75533.47,650.7,222.4,20.1,40.6,14,4253.76,No,Salem
HSE02575,2,579,55162.36,784.8,350.0,33.4,84.8,8,5111.29,No,Madurai
HSE02576,6,1682,58346.16,986.8,287.4,19.0,30.8,14,7356.45,Yes,Hyderabad
HSE02577,7,620,20118.97,601.8,299.3,30.3,22.6,5,3723.61,No,Madurai
HSE02578,1,1452,82753.36,732.5,302.3,28.3,54.5,11,5555.51,No,Coimbatore
HSE02579,1,1614,33703.23,657.2,357.4,33.9,56.0,6,5120.47,No,Kochi
HSE02580,1,1143,37822.18,669.0,252.2,28.9,39.0,9,4740.43,No,Hyderabad
HSE02581,1,1063,43370.98,637.1,196.6,36.2,68.5,6,4587.48,Yes,Pune
HSE02582,5,757,21778.55,618.4,218.8,28.2,10.6,13,4574.89,No,Coimbatore
HSE02583,1,1408,42316.74,603.0,284.1,33.6,25.1,8,4300.03,No,Kochi
HSE02584,5,400,41011.41,699.8,313.3,23.0,61.3,9,4681.06,No,Mumbai
HSE02585,5,1522,46400.4,573.1,277.1,19.8,41.6,4,4090.21,No,Chennai
HSE02586,7,1254,25579.79,880.4,239.5,28.9,31.7,12,6533.65,Yes,Bangalore
HSE02587,1,1100,83496.29,531.1,225.2,23.4,52.1,8,3469.99,No,Chennai
HSE02588,3,1309,65789.39,852.0,451.3,28.8,81.2,10,5173.28,No,Bangalore
HSE02589,4,582,37282.17,926.6,261.6,27.3,58.8,15,5693.82,No,Bangalore
HSE02590,2,400,42335.98,868.2,241.6,31.4,73.8,15,5245.41,No,Hyderabad
HSE02591,5,1411,80198.11,893.0,415.2,24.7,60.6,14,6600.71,No,Kochi
HSE02592,6,1792,48982.81,1239.6,427.1,30.7,93.2,8,8612.45,No,Salem
HSE02593,6,417,31471.8,730.3,326.9,32.5,34.8,4,5266.02,No,Chennai
HSE02594,4,726,52969.53,704.7,291.5,28.2,84.2,6,5184.48,Yes,Coimbatore
HSE02595,6,1539,33710.31,742.8,405.4,30.9,14.9,3,5797.43,Yes,Bangalore
HSE02596,3,1362,39996.43,646.9,334.3,25.1,21.1,9,5328.29,No,Coimbatore
HSE02597,6,2533,53761.22,1040.0,471.6,27.5,67.7,10,7553.24,No,Kochi
HSE02598,2,1684,88427.09,558.0,183.3,23.6,20.2,12,3277.05,No,Hyderabad
HSE02599,2,1576,136705.55,763.3,250.8,38.4,39.1,4,4731.05,No,Mumbai
HSE02600,5,856,101545.83,1027.7,528.9,33.9,92.4,12,6728.84,No,Coimbatore
HSE02601,1,1436,53250.0,759.5,323.2,35.6,23.0,7,5414.52,Yes,Pune
HSE02602,7,1873,151887.57,1287.1,626.5,33.9,77.5,13,7863.48,No,Salem
HSE02603,3,1126,70707.69,626.0,241.0,26.3,37.9,10,4341.99,No,Hyderabad
HSE02604,5,1147,35391.56,744.1,209.0,22.9,21.6,13,6606.85,No,Salem
HSE02605,3,1264,57390.61,822.8,287.8,27.3,47.8,10,5068.01,Yes,Coimbatore
HSE02606,1,901,40924.16,634.9,189.4,30.9,89.0,7,5760.26,No,Coimbatore
HSE02607,6,1321,31367.6,722.0,349.8,27.8,19.7,10,6266.7,Yes,Salem
HSE02608,6,1310,32425.09,637.7,293.4,20.1,19.0,8,5116.16,No,Delhi
HSE02609,7,1866,51474.05,1064.9,294.5,32.0,66.4,7,9201.54,Yes,Chennai
HSE02610,1,1115,77225.2,597.0,260.5,22.6,33.7,15,3245.17,No,Bangalore
HSE02611,5,1504,88945.57,1144.4,586.2,27.3,128.8,13,7224.25,Yes,Hyderabad
HSE02612,7,1128,31412.63,959.7,440.7,36.0,56.0,6,6228.43,Yes,Delhi
HSE02613,1,1488,47983.96,779.0,314.2,29.2,81.1,7,4932.06,No,Kochi
HSE02614,4,1087,68463.38,1022.0,351.1,33.3,54.9,14,6818.54,Yes,Coimbatore
HSE02615,2,1458,58889.9,564.6,291.4,30.4,20.1,6,4592.37,No,Delhi
HSE02616,7,1528,75179.53,887.5,334.4,25.0,26.4,3,5526.24,No,Hyderabad
HSE02617,7,720,45228.21,904.3,458.1,31.9,28.8,5,5846.69,No,Mumbai
HSE02618,5,1696,97528.54,1037.7,503.2,28.7,62.7,10,8434.54,No,Hyderabad
HSE02619,3,1125,54895.11,676.8,334.9,23.1,46.8,9,4157.26,Yes,Hyderabad
HSE02620,4,989,77347.56,772.9,422.7,22.4,12.7,14,5503.37,No,Chennai
HSE02621,5,880,46339.05,857.5,407.0,30.5,69.6,9,5907.44,No,Hyderabad
HSE02622,1,1334,56464.33,1105.2,287.6,37.6,142.3,13,9446.38,No,Chennai
HSE02623,1,1198,26819.29,390.1,121.6,24.7,22.7,5,3126.88,No,Coimbatore
HSE02624,1,1367,37742.75,500.2,130.3,25.2,25.1,11,3934.77,No,Bangalore
HSE02625,1,1376,50097.67,625.8,192.1,30.6,31.0,8,4160.97,No,Coimbatore
HSE02626,3,1474,57533.13,712.6,191.3,23.7,43.5,10,5815.52,No,Mumbai
HSE02627,4,2449,183804.72,1025.4,410.7,38.4,23.9,10,7344.38,No,Coimbatore
HSE02628,6,1218,46315.57,886.2,229.0,25.5,91.7,5,6964.19,No,Hyderabad
HSE02629,2,869,29602.09,777.4,304.6,27.0,111.2,6,6697.65,Yes,Salem
HSE02630,3,400,118326.92,702.1,364.8,25.8,50.5,8,5157.14,No,Coimbatore
HSE02631,3,662,89372.24,670.3,318.1,32.7,45.3,4,5237.5,Yes,Bangalore
HSE02632,6,1756,32684.56,1110.8,592.3,37.6,13.9,14,6895.45,No,Delhi
HSE02633,6,1524,67809.42,884.4,281.2,26.2,21.3,14,6223.82,No,Coimbatore
HSE02634,2,593,80092.01,504.3,206.4,32.5,9.3,13,4142.39,No,Mumbai
HSE02635,2,2309,59207.87,656.5,226.9,23.8,32.0,14,4251.06,No,Chennai
HSE02636,6,1347,63685.25,1051.0,418.5,32.8,35.8,9,9332.74,Yes,Chennai
HSE02637,1,1407,41380.84,704.5,293.9,36.0,65.9,4,5944.14,No,Madurai
HSE02638,3,2210,68995.3,980.9,255.9,34.8,50.9,13,7556.13,Yes,Chennai
HSE02639,5,1983,44089.59,842.3,269.5,29.5,27.7,7,6551.78,Yes,Bangalore
HSE02640,2,1552,16725.02,862.9,398.2,24.9,68.0,14,5632.81,No,Chennai
HSE02641,2,1573,60078.55,1071.1,516.1,29.0,155.3,6,6906.32,No,Chennai
HSE02642,6,1615,25871.86,1132.0,476.4,27.8,70.0,11,8108.32,No,Chennai
HSE02643,4,1092,86782.55,907.6,300.6,27.2,33.9,15,6532.23,No,Bangalore
HSE02644,5,1329,33064.63,922.8,342.8,29.8,54.1,15,8019.3,No,Delhi
HSE02645,5,1458,18237.53,750.5,209.2,28.7,23.5,4,5400.34,Yes,Pune
HSE02646,2,1143,24807.65,614.0,329.1,31.8,21.8,9,4534.36,No,Hyderabad
HSE02647,1,766,53982.97,951.7,485.9,31.9,115.9,15,5752.02,No,Mumbai
HSE02648,4,1080,59815.31,705.2,190.2,28.7,54.6,9,5891.15,No,Kochi
HSE02649,5,755,29126.45,788.9,236.6,30.7,82.6,9,6301.06,Yes,Salem
HSE02650,2,1229,33945.57,635.8,269.8,34.3,39.7,3,4754.13,No,Hyderabad
HSE02651,5,400,54800.66,564.0,180.3,26.9,21.7,10,4985.37,No,Madurai
HSE02652,7,1353,85185.88,816.3,432.9,29.1,18.9,4,7081.3,No,Hyderabad
HSE02653,4,466,31906.07,503.9,240.2,24.9,26.0,7,4051.39,No,Pune
HSE02654,4,1018,65232.78,753.1,250.0,30.9,59.0,4,6626.75,No,Mumbai
