Car_ID,Brand,Model_Year,Mileage_Km,Engine_CC,Horsepower,Fuel_Efficiency_Kmpl,Owner_Count,Service_Count,Accident_Count,Car_Age,Commute_Distance_Km,Condition_Score,Selling_Price_Lakhs,Engine_Power_Copy,Random_Feature,Constant_Feature
CAR01652,BMW,2013,88323,1500,107,20.57,1,7,2,13,8.26,7.6,12.82,107,66.98,1
CAR01653,Kia,2012,78121,1500,114,16.09,2,7,0,14,11.07,8.1,21.52,114,52.55,1
CAR01654,BMW,2016,56592,1200,90,16.25,1,7,1,10,15.52,8.2,29.8,90,47.12,1
CAR01655,Hyundai,2020,44568,1800,113,16.85,1,4,0,6,3.91,6.4,22.71,113,19.18,1
CAR01656,Audi,2017,43614,1500,109,16.07,1,8,1,9,34.34,3.9,23.2,109,41.7,1
CAR01657,Toyota,2021,82686,1500,118,18.37,2,7,1,5,26.27,6.9,20.05,118,21.67,1
CAR01658,BMW,2023,113005,2000,139,15.54,2,4,1,3,18.33,7.8,28.77,139,51.04,1
CAR01659,Hyundai,2018,48794,2500,197,17.8,1,6,1,8,40.83,8.1,21.05,197,57.36,1
CAR01660,Tata,2016,79891,1200,79,17.69,1,8,0,10,11.38,6.7,14.86,79,61.62,1
CAR01661,Tata,2021,25412,1600,133,17.61,2,11,4,5,17.06,7.9,18.12,133,51.38,1
CAR01662,Hyundai,2017,49964,2200,156,16.91,2,8,1,9,17.49,7.8,23.2,156,81.9,1
CAR01663,Kia,2016,64098,1000,73,21.06,2,5,1,10,27.3,6.6,24.54,73,21.87,1
CAR01664,Mercedes,2022,43165,1000,56,22.1,1,11,1,4,16.07,7.3,27.9,56,50.43,1
CAR01665,Honda,2020,42647,2200,132,15.24,1,3,2,6,22.45,5.9,18.27,132,75.09,1
CAR01666,BMW,2017,48129,2200,163,14.92,3,4,0,9,41.83,5.0,13.97,163,62.58,1
CAR01667,Maruti,2022,74134,1000,68,15.32,1,4,0,4,13.05,9.1,20.56,68,38.8,1
CAR01668,Tata,2019,59745,1000,70,23.23,2,6,1,7,14.04,7.8,22.48,70,64.56,1
CAR01669,Mercedes,2013,23741,1600,91,18.15,1,4,1,13,26.84,7.1,10.53,91,40.31,1
CAR01670,Maruti,2023,25030,1800,144,18.36,1,9,2,3,6.87,8.0,30.23,144,51.38,1
CAR01671,Mercedes,2024,49467,1800,141,17.97,1,10,4,2,14.32,8.1,30.23,141,63.32,1
CAR01672,BMW,2020,79866,1600,97,17.53,2,9,2,6,4.25,10.0,29.38,97,20.76,1
CAR01673,Audi,2016,18878,2500,185,15.56,1,15,2,10,37.12,9.2,31.87,185,70.52,1
CAR01674,Mercedes,2018,51910,2200,175,14.59,1,7,0,8,34.33,8.0,26.07,175,66.94,1
CAR01675,Kia,2021,51294,3000,223,12.82,1,6,0,5,21.23,10.0,35.44,223,14.21,1
CAR01676,Maruti,2024,121406,2200,141,13.81,1,7,0,2,12.88,7.4,26.36,141,-17.75,1
CAR01677,Kia,2012,54660,1000,75,22.26,1,7,0,14,13.31,9.1,15.04,75,8.23,1
CAR01678,Ford,2021,77226,2200,135,16.84,1,6,0,5,10.6,6.8,25.51,135,51.07,1
CAR01679,Kia,2016,69266,1000,65,23.1,1,4,2,10,12.02,7.6,24.46,65,86.86,1
CAR01680,Maruti,2023,24919,2200,137,20.31,2,12,2,3,6.93,8.4,32.18,137,66.99,1
CAR01681,Hyundai,2025,91843,2500,179,12.05,2,6,1,1,29.51,7.8,29.58,179,72.9,1
CAR01682,Mercedes,2021,71616,3000,175,15.4,1,5,2,5,64.91,7.9,26.14,175,67.78,1
CAR01683,Maruti,2025,81704,1500,124,15.0,1,6,1,1,18.23,7.8,39.76,124,58.31,1
CAR01684,Ford,2013,250000,1600,104,17.78,2,6,1,13,19.14,9.2,10.51,104,6.26,1
CAR01685,Hyundai,2023,25445,1600,99,18.06,1,4,2,3,19.06,7.6,34.09,99,74.1,1
CAR01686,BMW,2017,141246,3000,210,10.85,1,14,1,9,7.23,6.7,17.79,210,38.56,1
CAR01687,Maruti,2022,57113,2200,139,14.24,2,6,2,4,15.22,7.4,26.42,139,27.89,1
CAR01688,Toyota,2012,73972,1500,107,18.43,3,10,1,14,11.79,9.2,13.01,107,42.57,1
CAR01689,Honda,2014,63682,1800,118,17.21,2,9,0,12,7.49,8.6,25.27,118,66.9,1
CAR01690,Audi,2016,53704,2200,130,13.68,1,12,2,10,46.51,7.4,22.42,130,50.64,1
CAR01691,Maruti,2015,50298,2500,157,13.46,3,6,1,11,27.03,6.5,14.49,157,52.88,1
CAR01692,Tata,2014,75389,1000,68,16.16,1,12,0,12,13.68,6.8,8.54,68,49.42,1
CAR01693,Honda,2021,32840,1200,67,16.17,3,6,1,5,13.6,7.5,22.38,67,77.18,1
CAR01694,Maruti,2024,91117,2200,172,14.97,1,7,0,2,31.42,7.4,30.53,172,15.4,1
CAR01695,Mercedes,2016,53898,1200,88,20.55,1,8,1,10,4.49,6.6,11.21,88,50.04,1
CAR01696,Honda,2022,39090,2200,161,17.94,2,4,0,4,16.41,8.7,25.74,161,62.79,1
CAR01697,BMW,2019,53084,3000,214,17.1,4,13,2,7,32.86,6.8,17.44,214,54.57,1
CAR01698,Toyota,2022,114446,1200,87,19.42,3,4,0,4,23.81,6.3,22.09,87,78.02,1
CAR01699,Hyundai,2015,51085,2200,183,16.09,2,5,1,11,13.45,7.2,8.95,183,54.17,1
CAR01700,Kia,2012,76378,1600,88,18.42,2,6,0,14,2.58,8.1,23.4,88,42.85,1
CAR01701,Ford,2022,46780,1200,68,19.54,2,4,0,4,17.25,6.3,20.31,68,36.9,1
CAR01702,Audi,2018,91419,2200,134,12.48,2,6,3,8,5.02,7.6,24.77,134,17.84,1
CAR01703,Toyota,2019,88488,1800,108,20.63,3,3,1,7,12.14,6.9,17.11,108,37.13,1
CAR01704,Maruti,2014,149345,1000,60,15.28,1,3,1,12,12.31,7.1,11.06,60,25.49,1
CAR01705,Hyundai,2017,60062,1800,135,19.15,1,3,0,9,6.04,7.5,15.33,135,47.73,1
CAR01706,Tata,2013,87819,1500,103,17.83,4,10,0,13,15.15,8.3,13.94,103,11.93,1
CAR01707,Kia,2018,67933,2200,186,13.54,3,8,1,8,15.52,7.5,17.59,186,51.67,1
CAR01708,Mercedes,2019,116458,2000,124,17.35,1,7,0,7,41.93,10.0,22.48,124,41.61,1
CAR01709,Hyundai,2017,47036,2500,161,14.62,1,3,0,9,39.38,8.4,22.97,161,74.0,1
CAR01710,Toyota,2017,90889,1800,152,15.49,4,5,1,9,6.65,8.0,21.94,152,61.43,1
CAR01711,Ford,2016,59547,1200,96,15.81,2,4,2,10,43.43,7.1,24.3,96,73.61,1
CAR01712,Tata,2019,63149,3000,207,10.5,2,6,0,7,19.98,6.8,21.52,207,51.19,1
CAR01713,Hyundai,2012,67740,2500,179,13.64,1,6,2,14,11.36,8.8,16.79,179,68.65,1
CAR01714,Honda,2021,72813,2000,161,15.51,3,3,0,5,12.58,5.4,17.0,161,51.07,1
CAR01715,Hyundai,2015,61688,2200,153,13.29,1,8,0,11,12.22,9.0,22.12,153,32.92,1
CAR01716,Ford,2015,71594,3000,184,13.51,1,6,1,11,18.13,9.0,24.51,184,40.11,1
CAR01717,Ford,2014,132230,2200,176,13.58,1,14,2,12,14.94,7.3,21.37,176,61.2,1
CAR01718,Tata,2014,101275,1500,107,18.43,3,6,0,12,4.14,9.0,12.69,107,59.68,1
CAR01719,Audi,2015,96111,2000,119,18.75,2,5,1,11,19.49,7.1,12.28,119,54.87,1
CAR01720,Maruti,2022,52952,2200,154,16.29,2,7,2,4,9.87,7.4,21.32,154,51.61,1
CAR01721,Honda,2012,43564,1200,81,18.38,1,5,0,14,8.4,8.2,25.49,81,54.63,1
CAR01722,Audi,2025,99910,1500,122,16.64,3,3,0,1,24.75,7.0,31.89,122,33.1,1
CAR01723,Audi,2022,96410,1600,94,20.32,2,12,1,4,10.32,8.4,29.17,94,53.07,1
CAR01724,Tata,2024,126102,2000,163,15.9,2,4,1,2,46.15,6.9,23.51,163,43.54,1
CAR01725,Audi,2022,49531,1000,70,24.12,4,7,1,4,29.88,7.9,23.48,70,46.59,1
CAR01726,Toyota,2013,58621,3000,201,11.06,1,5,0,13,20.09,10.0,22.59,201,11.6,1
CAR01727,Kia,2020,31082,1800,108,17.44,2,7,0,6,33.59,8.1,21.32,108,57.89,1
CAR01728,Maruti,2021,54477,2200,167,18.54,3,4,1,5,30.86,8.9,25.27,167,22.88,1
CAR01729,Maruti,2013,101783,3000,248,12.05,2,5,0,13,13.01,8.7,25.11,248,23.59,1
CAR01730,Audi,2016,52692,3000,199,12.96,2,12,1,10,5.99,4.9,21.72,199,58.05,1
CAR01731,Audi,2020,86713,1000,62,20.4,1,11,0,6,9.99,7.4,19.71,62,16.85,1
CAR01732,BMW,2020,59660,1000,72,19.92,2,11,1,6,10.93,9.3,28.62,72,65.54,1
CAR01733,Maruti,2019,75205,1500,118,18.83,2,6,0,7,13.43,6.0,29.54,118,34.49,1
CAR01734,Hyundai,2012,38781,2000,110,18.61,1,7,0,14,8.73,7.3,14.57,110,61.35,1
CAR01735,Ford,2012,67541,1200,89,17.88,3,8,0,14,6.75,10.0,22.85,89,23.18,1
CAR01736,Audi,2020,16918,1000,73,22.02,1,8,3,6,9.29,6.0,20.36,73,39.61,1
CAR01737,Mercedes,2024,59757,1000,65,15.7,1,9,2,2,40.62,9.0,25.94,65,65.19,1
CAR01738,Audi,2022,31208,1800,123,19.01,2,9,1,4,11.71,6.4,26.91,123,45.16,1
CAR01739,Toyota,2019,111842,1600,100,19.72,2,5,0,7,44.8,8.2,20.36,100,31.33,1
CAR01740,Maruti,2021,92224,1000,79,17.59,1,8,1,5,1.84,8.5,29.94,79,59.0,1
CAR01741,Kia,2020,80189,1600,118,14.53,1,5,0,6,32.98,8.6,29.37,118,-0.84,1
CAR01742,BMW,2018,128875,1500,106,17.25,1,7,0,8,7.73,6.3,15.49,106,72.62,1
CAR01743,Tata,2014,42410,1200,80,19.38,1,11,1,12,35.56,9.0,17.47,80,27.55,1
CAR01744,Audi,2014,142694,3000,191,12.76,1,8,1,12,61.37,6.6,12.53,191,80.04,1
CAR01745,Audi,2013,98877,1000,80,20.15,1,3,1,13,16.55,5.5,7.23,80,64.49,1
CAR01746,Ford,2016,58436,2200,151,19.59,1,6,2,10,9.37,6.2,17.39,151,43.99,1
CAR01747,Audi,2023,108355,1600,112,14.7,2,7,1,3,47.69,6.4,31.37,112,58.62,1
CAR01748,Maruti,2023,39510,1800,127,12.95,3,8,1,3,7.24,8.5,29.62,127,13.59,1
CAR01749,BMW,2014,44851,1800,123,16.72,2,10,0,12,36.74,8.8,17.1,123,34.24,1
CAR01750,Mercedes,2025,49428,1000,63,17.78,2,7,1,1,12.77,7.7,22.75,63,40.08,1
CAR01751,BMW,2017,51231,2000,117,15.33,1,12,1,9,12.26,6.3,12.86,117,57.09,1
CAR01752,BMW,2013,40404,3000,174,15.96,2,12,2,13,28.22,6.8,16.71,174,49.23,1
CAR01753,Audi,2023,112705,1200,93,18.33,2,10,0,3,25.99,7.4,26.51,93,43.96,1
CAR01754,Ford,2014,57853,2200,136,15.66,2,5,5,12,6.7,5.9,8.69,136,40.62,1
CAR01755,Audi,2016,76174,2000,113,15.41,1,4,0,10,11.45,6.1,17.51,113,46.16,1
CAR01756,Kia,2023,50286,1800,142,16.78,1,7,0,3,41.38,7.5,29.09,142,49.42,1
CAR01757,Maruti,2022,28649,1600,95,17.97,2,5,1,4,27.3,7.2,34.34,95,64.29,1
CAR01758,Hyundai,2022,73399,1600,118,23.0,1,3,3,4,28.62,6.1,17.87,118,57.57,1
CAR01759,Ford,2012,27491,2000,130,16.85,3,7,0,14,55.15,9.2,14.25,130,58.78,1
CAR01760,Tata,2024,63023,1600,94,19.75,1,11,0,2,8.97,6.6,28.63,94,80.56,1
CAR01761,Tata,2012,35116,1800,121,17.23,1,10,4,14,9.48,6.0,18.17,121,59.67,1
CAR01762,Ford,2021,158961,2000,111,12.23,2,7,1,5,14.19,9.2,18.41,111,52.26,1
CAR01763,Mercedes,2020,97954,1800,144,15.72,3,12,1,6,22.65,7.9,23.54,144,64.68,1
CAR01764,Hyundai,2018,68168,2200,155,16.27,1,4,0,8,62.76,7.1,19.56,155,46.69,1
CAR01765,Tata,2012,114784,3000,178,14.88,2,8,3,14,8.03,6.6,16.76,178,50.08,1
CAR01766,Kia,2023,44414,2200,137,16.13,1,7,0,3,15.28,7.0,31.07,137,76.46,1
CAR01767,BMW,2025,83009,2200,151,17.55,2,7,2,1,14.9,6.5,20.06,151,53.51,1
CAR01768,Tata,2019,71115,1600,97,14.51,2,5,1,7,31.48,6.8,19.89,97,63.9,1
CAR01769,Kia,2014,73200,1000,63,19.24,3,7,0,12,10.26,7.7,19.43,63,74.99,1
CAR01770,Toyota,2019,115232,2500,178,17.51,1,9,1,7,16.91,6.3,27.36,178,85.96,1
CAR01771,Honda,2016,90379,1600,128,15.49,1,7,1,10,41.43,4.2,16.98,128,14.36,1
CAR01772,Tata,2012,74018,1000,67,21.38,2,12,1,14,21.13,9.7,9.46,67,16.74,1
CAR01773,Honda,2018,30867,1800,138,18.99,1,6,2,8,19.71,5.9,15.87,138,27.49,1
CAR01774,Audi,2016,42198,2500,203,12.38,2,6,0,10,45.3,5.4,26.35,203,15.37,1
CAR01775,Maruti,2017,61508,1600,98,18.1,2,9,0,9,11.25,9.1,27.81,98,119.2,1
CAR01776,Mercedes,2017,67789,2500,198,15.17,1,7,0,9,36.09,6.9,18.96,198,72.8,1
CAR01777,Maruti,2019,39087,2500,194,14.5,3,5,0,7,32.97,7.9,24.47,194,39.23,1
CAR01778,Maruti,2020,192413,1500,99,14.66,1,6,1,6,12.82,8.6,24.56,99,52.53,1
CAR01779,Audi,2013,128607,3000,254,12.9,4,8,0,13,31.65,8.7,15.48,254,33.78,1
CAR01780,Tata,2020,85229,1500,94,17.4,3,8,2,6,16.09,8.2,19.19,94,25.59,1
CAR01781,Maruti,2023,67142,1000,63,15.75,2,5,1,3,9.99,6.6,27.7,63,5.47,1
CAR01782,Hyundai,2022,59080,1200,94,15.96,1,3,0,4,13.47,5.8,19.6,94,14.13,1
CAR01783,Tata,2021,42352,2000,136,14.43,3,6,1,5,29.91,9.8,26.87,136,65.64,1
CAR01784,Kia,2020,67306,1200,78,16.47,2,5,1,6,18.59,7.7,23.13,78,38.63,1
CAR01785,Hyundai,2024,72994,2000,121,16.94,1,6,1,2,6.57,8.1,33.66,121,31.35,1
CAR01786,Ford,2021,37173,1000,78,20.97,1,6,0,5,16.46,6.9,34.27,78,86.89,1
CAR01787,Toyota,2021,75548,1000,79,18.52,1,7,1,5,40.57,7.9,23.47,79,57.9,1
CAR01788,Kia,2018,60614,1800,130,18.39,4,6,0,8,21.06,7.0,20.6,130,74.67,1
CAR01789,BMW,2012,27546,3000,251,15.33,3,7,1,14,38.96,7.1,15.35,251,36.26,1
CAR01790,Ford,2018,44133,2500,161,14.69,3,7,0,8,17.88,5.7,27.28,161,72.13,1
CAR01791,Maruti,2021,53961,1500,92,18.53,2,9,3,5,18.58,8.1,17.58,92,61.48,1
CAR01792,Audi,2016,151995,1500,113,17.27,2,3,1,10,7.02,4.5,14.42,113,21.97,1
CAR01793,Honda,2017,83499,1000,78,16.9,1,8,2,9,10.52,9.0,21.62,78,50.0,1
CAR01794,Tata,2021,35638,1500,93,16.22,1,12,2,5,4.02,10.0,28.75,93,10.92,1
CAR01795,Ford,2018,80891,1000,57,19.8,1,3,3,8,19.8,6.9,11.73,57,44.95,1
CAR01796,Audi,2025,32398,2500,198,14.61,2,8,2,1,34.62,8.7,36.16,198,34.46,1
CAR01797,Toyota,2016,105805,1000,84,20.62,3,6,1,10,7.62,7.0,12.75,84,58.31,1
CAR01798,Hyundai,2018,52582,1800,134,13.08,4,10,0,8,25.54,7.5,22.8,134,42.66,1
CAR01799,Mercedes,2020,62318,3000,190,10.14,1,5,3,6,17.36,6.8,31.11,190,74.81,1
CAR01800,Tata,2014,118037,2200,187,12.66,2,3,0,12,21.09,6.9,21.72,187,44.87,1
CAR01801,Ford,2019,36422,1600,131,17.76,2,7,3,7,12.72,6.9,14.82,131,53.52,1
CAR01802,Tata,2013,34663,3000,211,10.67,2,4,2,13,32.67,5.0,10.88,211,58.07,1
CAR01803,Kia,2022,49987,3000,239,14.07,2,7,0,4,14.84,7.9,31.32,239,42.95,1
CAR01804,Toyota,2018,103716,1200,95,20.08,1,6,1,8,6.32,5.1,10.63,95,74.94,1
CAR01805,Mercedes,2024,32808,2000,166,19.32,3,7,0,2,4.82,7.0,40.12,166,67.64,1
CAR01806,Tata,2013,18173,1600,128,20.24,2,8,0,13,14.87,5.2,19.63,128,57.39,1
CAR01807,BMW,2025,53057,2500,186,13.47,2,4,0,1,17.49,7.0,27.51,186,39.82,1
CAR01808,Tata,2015,83319,2200,161,12.38,1,8,0,11,25.49,7.8,18.27,161,26.96,1
CAR01809,Maruti,2018,111554,2200,152,14.45,1,7,0,8,19.73,9.3,24.09,152,50.31,1
CAR01810,Tata,2014,52771,3000,221,15.38,1,9,0,12,42.67,7.4,19.81,221,47.52,1
CAR01811,Tata,2013,54014,1800,142,16.08,2,11,1,13,4.73,7.1,12.85,142,32.98,1
CAR01812,BMW,2022,109250,2000,168,16.24,3,6,0,4,19.71,6.0,31.68,168,44.08,1
CAR01813,Tata,2021,28022,1000,69,18.03,1,7,0,5,19.27,6.4,21.15,69,25.78,1
CAR01814,Kia,2018,54574,2000,144,19.45,2,7,1,8,7.91,9.0,17.2,144,82.26,1
CAR01815,Kia,2012,70816,1200,82,16.54,2,8,0,14,22.59,8.1,9.02,82,69.68,1
CAR01816,Honda,2025,79562,2000,150,16.42,1,6,0,1,9.57,6.3,27.86,150,24.53,1
CAR01817,Kia,2019,51675,3000,222,15.65,2,10,2,7,32.78,4.8,27.68,222,55.14,1
CAR01818,Honda,2014,66015,2500,139,18.54,2,10,1,12,53.8,9.6,19.55,139,10.03,1
CAR01819,BMW,2023,21214,3000,214,12.04,1,8,0,3,24.24,5.9,37.81,214,43.65,1
CAR01820,Mercedes,2023,48336,2500,144,16.78,1,3,1,3,11.56,7.5,23.05,144,45.76,1
CAR01821,Kia,2024,79716,1500,84,16.45,2,14,1,2,17.04,6.4,26.76,84,34.53,1
CAR01822,BMW,2013,41777,2500,197,17.61,1,8,1,13,4.42,6.1,23.56,197,33.08,1
CAR01823,Audi,2014,66748,2000,126,19.74,3,7,0,12,42.01,7.7,13.36,126,54.63,1
CAR01824,Tata,2016,79478,2000,130,14.51,2,7,2,10,26.4,8.6,14.06,130,40.48,1
CAR01825,Hyundai,2022,55714,2000,114,17.59,1,3,1,4,34.76,8.4,23.59,114,61.99,1
CAR01826,Tata,2019,70182,1500,91,19.94,1,11,1,7,47.85,8.3,22.68,91,76.65,1
CAR01827,BMW,2021,42147,1000,78,18.55,4,6,1,5,17.22,6.2,18.98,78,56.86,1
CAR01828,Honda,2018,59229,1600,112,18.52,2,7,0,8,2.57,7.7,16.56,112,77.1,1
CAR01829,Toyota,2018,85540,2000,163,17.49,2,7,0,8,33.11,7.9,21.5,163,34.87,1
CAR01830,BMW,2023,69758,1200,80,22.59,1,9,0,3,13.2,5.7,23.66,80,49.92,1
CAR01831,Hyundai,2018,49921,2200,139,11.77,3,6,2,8,26.32,4.8,23.36,139,72.08,1
CAR01832,Ford,2019,71901,2200,144,15.6,1,6,0,7,14.05,7.6,29.66,144,45.74,1
CAR01833,BMW,2012,89654,1600,122,14.93,2,7,2,14,28.48,6.4,15.37,122,55.69,1
CAR01834,Tata,2015,25840,1600,115,17.46,4,8,0,11,15.07,5.8,11.12,115,29.66,1
CAR01835,BMW,2024,109505,1000,82,17.58,1,4,1,2,15.72,4.9,20.94,82,83.5,1
CAR01836,Tata,2017,55873,1200,88,18.06,2,2,0,9,14.91,6.6,14.22,88,34.85,1
CAR01837,Mercedes,2020,78717,3000,209,11.68,1,6,2,6,41.63,9.5,27.84,209,53.81,1
CAR01838,Mercedes,2024,111402,2500,196,15.17,2,4,0,2,35.4,8.6,28.7,196,36.07,1
CAR01839,BMW,2013,35063,2500,209,17.0,1,7,1,13,34.56,9.4,19.93,209,25.31,1
CAR01840,Toyota,2012,47235,3000,197,12.68,3,4,0,14,15.59,6.5,13.56,197,58.42,1
CAR01841,Audi,2024,57085,2200,137,18.58,1,6,1,2,18.4,8.9,34.87,137,84.76,1
CAR01842,Tata,2021,45682,3000,220,15.52,2,8,1,5,15.0,9.1,29.96,220,34.56,1
CAR01843,Maruti,2023,141898,1200,84,22.64,3,12,0,3,32.8,9.4,21.95,84,28.9,1
CAR01844,Toyota,2025,44205,2000,169,17.11,4,4,0,1,10.23,7.2,24.83,169,38.22,1
CAR01845,Tata,2013,50622,1500,103,17.59,2,7,2,13,16.89,6.9,20.87,103,42.78,1
CAR01846,Honda,2018,71262,2000,114,13.12,2,8,2,8,8.28,7.4,21.19,114,58.07,1
CAR01847,Hyundai,2014,37842,1500,126,16.15,1,5,2,12,34.38,7.6,19.22,126,11.65,1
CAR01848,BMW,2021,54398,2500,201,14.44,1,9,2,5,11.67,5.8,30.44,201,72.51,1
CAR01849,Honda,2013,74981,1600,97,17.25,2,6,1,13,23.75,6.8,13.34,97,77.62,1
CAR01850,Honda,2025,55958,2000,164,20.98,1,15,0,1,1.35,8.9,31.81,164,57.49,1
CAR01851,BMW,2022,62325,3000,196,13.01,1,8,0,4,10.66,6.8,30.32,196,27.95,1
CAR01852,Maruti,2018,51223,1200,80,15.03,1,5,0,8,15.0,7.6,20.94,80,71.72,1
CAR01853,Ford,2024,32880,1200,99,19.9,2,2,3,2,14.48,8.1,23.71,99,40.44,1
CAR01854,Audi,2024,75121,2200,156,16.93,1,9,1,2,37.99,9.1,26.08,156,53.43,1
CAR01855,Hyundai,2013,143181,1200,71,17.65,1,9,0,13,10.44,8.3,15.74,71,49.01,1
CAR01856,Ford,2014,65540,1200,79,22.83,1,8,0,12,39.86,8.7,26.94,79,25.92,1
CAR01857,Toyota,2022,71935,1600,123,13.64,2,8,0,4,22.4,8.1,29.75,123,88.92,1
CAR01858,Tata,2018,88776,3000,181,15.93,2,6,3,8,35.55,7.9,22.97,181,23.66,1
CAR01859,Maruti,2025,36715,2500,182,14.27,2,6,0,1,3.43,8.6,32.34,182,50.25,1
CAR01860,Ford,2015,139843,1200,91,16.67,3,6,1,11,23.33,4.5,12.52,91,52.95,1
CAR01861,Maruti,2024,71196,2500,163,19.66,1,9,1,2,52.97,8.4,34.89,163,51.15,1
CAR01862,Kia,2025,135466,1600,121,18.9,1,10,1,1,16.87,4.8,24.92,121,54.89,1
CAR01863,Audi,2012,46736,1200,98,17.97,1,9,0,14,16.34,6.8,16.13,98,50.15,1
CAR01864,Honda,2024,147306,2200,152,15.08,2,9,1,2,12.62,8.7,27.41,152,57.84,1
CAR01865,Kia,2025,92131,2000,133,16.84,2,11,1,1,17.59,7.3,28.37,133,30.1,1
CAR01866,Honda,2016,83367,1800,113,15.93,1,3,2,10,14.18,7.4,20.97,113,26.42,1
CAR01867,BMW,2023,72219,1000,73,21.74,2,6,1,3,15.42,7.8,23.81,73,72.28,1
CAR01868,Honda,2020,58122,1200,98,18.75,2,6,0,6,16.88,9.9,24.99,98,59.51,1
CAR01869,BMW,2019,111567,2500,162,16.89,4,6,0,7,45.2,4.7,17.2,162,46.83,1
CAR01870,BMW,2023,69238,1000,67,19.56,2,6,0,3,12.61,6.6,22.35,67,76.31,1
CAR01871,Mercedes,2020,26822,1500,101,19.45,2,4,1,6,21.76,9.3,32.23,101,60.46,1
CAR01872,Tata,2021,39317,1200,86,21.26,2,9,0,5,18.0,7.2,17.47,86,64.61,1
CAR01873,Ford,2025,59785,1800,111,20.22,4,9,0,1,10.64,7.2,34.64,111,79.74,1
CAR01874,Hyundai,2020,74730,1600,127,18.41,4,5,1,6,60.59,8.4,23.75,127,52.7,1
CAR01875,Honda,2018,63366,2200,141,13.98,2,7,1,8,19.45,5.9,19.6,141,42.49,1
CAR01876,Maruti,2015,112497,1800,137,16.51,2,5,2,11,19.73,8.6,24.16,137,41.59,1
CAR01877,Toyota,2016,27015,2500,176,14.8,2,2,3,10,23.29,7.0,19.09,176,7.92,1
CAR01878,Honda,2012,69339,1600,116,16.28,1,8,0,14,16.63,7.3,16.24,116,29.2,1
CAR01879,Audi,2025,28683,2000,121,14.81,2,8,2,1,15.68,6.4,25.54,121,65.08,1
CAR01880,Ford,2012,91493,1600,123,17.78,1,4,2,14,16.32,8.2,13.0,123,33.62,1
CAR01881,Ford,2014,62295,1200,73,16.6,3,7,0,12,10.43,7.1,8.97,73,41.75,1
CAR01882,Hyundai,2024,78509,1000,58,16.79,2,8,2,2,8.38,7.9,25.26,58,64.38,1
CAR01883,Toyota,2025,44064,1000,71,15.75,3,1,1,1,1.0,7.0,23.17,71,52.7,1
CAR01884,BMW,2019,115601,2500,191,15.82,2,6,0,7,11.95,7.4,24.03,191,53.79,1
CAR01885,Toyota,2025,103872,1600,90,18.11,2,3,1,1,14.2,6.8,24.81,90,77.02,1
CAR01886,Maruti,2013,84519,1800,103,16.21,1,10,1,13,19.56,7.0,16.21,103,64.9,1
CAR01887,Maruti,2015,61320,2500,198,16.85,2,3,0,11,25.12,6.4,16.57,198,8.4,1
CAR01888,Hyundai,2013,84379,2200,174,13.72,2,10,1,13,5.65,6.2,11.8,174,82.23,1
CAR01889,Maruti,2025,47289,2500,156,15.62,1,4,2,1,4.96,9.8,30.58,156,43.71,1
CAR01890,BMW,2016,95525,2500,184,14.97,3,11,0,10,25.34,7.7,15.84,184,62.72,1
CAR01891,BMW,2020,136545,2000,137,14.8,1,9,0,6,43.75,4.8,18.09,137,54.0,1
CAR01892,BMW,2012,105231,1200,89,17.59,2,9,0,14,30.03,7.3,9.82,89,33.6,1
CAR01893,BMW,2016,46809,2000,162,15.15,1,10,3,10,14.8,8.8,14.59,162,58.49,1
CAR01894,Maruti,2025,76480,1000,57,19.65,3,4,0,1,8.58,5.3,21.56,57,38.0,1
CAR01895,Mercedes,2020,36324,1000,78,20.33,1,9,0,6,16.13,8.2,19.82,78,42.53,1
CAR01896,Mercedes,2012,84096,1500,105,16.86,2,7,0,14,4.95,7.4,15.69,105,64.49,1
CAR01897,Honda,2020,79612,1500,108,16.29,1,12,0,6,64.78,5.2,19.75,108,35.06,1
CAR01898,BMW,2019,28021,1800,134,17.13,1,7,0,7,10.39,6.7,22.94,134,10.62,1
CAR01899,Ford,2015,38536,1000,83,15.84,3,9,0,11,21.45,7.2,12.84,83,32.87,1
CAR01900,Tata,2023,57224,2000,113,16.35,1,6,1,3,6.71,5.8,22.41,113,75.27,1
CAR01901,Toyota,2022,56770,2200,123,18.84,2,7,1,4,29.75,6.5,22.49,123,69.13,1
CAR01902,Hyundai,2021,37717,1500,91,16.31,1,8,0,5,26.5,7.8,25.62,91,59.99,1
CAR01903,Kia,2016,77434,1600,135,17.07,1,4,0,10,12.22,7.8,21.87,135,57.53,1
CAR01904,Kia,2024,72788,1500,115,19.76,2,5,0,2,13.35,8.1,35.75,115,89.94,1
CAR01905,Tata,2016,59559,1000,73,20.65,2,4,0,10,13.08,6.6,20.56,73,75.32,1
CAR01906,Kia,2022,46260,2500,141,14.98,2,5,0,4,10.86,8.9,25.35,141,34.7,1
CAR01907,Tata,2023,104199,1200,98,18.45,2,3,0,3,33.5,7.3,20.3,98,59.2,1
CAR01908,Ford,2017,136910,1000,79,16.67,1,5,0,9,18.56,6.9,15.62,79,62.51,1
CAR01909,BMW,2018,52289,2500,187,15.84,1,3,1,8,20.05,7.2,23.06,187,35.81,1
