Customer_ID,Age,Annual_Income,Credit_Limit,Bill_Amount,Payment_Amount,Total_Transactions,Late_Payments,Credit_Utilization,Months_With_Bank,Employment_Type,Education_Level,Marital_Status,Card_Type,Region,Default
CUST102925,23,58209.0,33610.0,21299.0,5061.0,23,0,63.37,42,Business,Bachelor,Married,Signature,West,0
CUST102926,39,79561.0,27113.0,18201.0,6876.0,15,3,67.13,80,Salaried,Master,Single,Standard,East,0
CUST102927,43,115195.0,59903.0,11090.0,4430.0,16,1,18.51,20,Salaried,Master,Married,Standard,East,0
CUST102928,49,22178.0,10287.0,2858.0,1703.0,19,3,27.78,59,Business,Bachelor,Single,Gold,East,0
CUST102929,50,53063.0,17926.0,3956.0,2087.0,19,1,22.07,80,Business,Diploma,Married,Standard,North,0
CUST102930,59,73111.0,16123.0,3865.0,1867.0,21,3,23.97,41,Self-Employed,Bachelor,Married,Gold,South,0
CUST102931,64,39232.0,19799.0,7058.0,3784.0,20,0,35.65,43,Salaried,Bachelor,Divorced,Standard,North,0
CUST102932,67,,97233.0,34555.0,23898.0,23,2,35.54,36,Self-Employed,Master,Single,Signature,North,0
CUST102933,45,45829.0,22590.0,15451.0,9817.0,24,2,68.4,66,Self-Employed,Bachelor,Married,Standard,South,0
CUST102934,57,63540.0,10099.0,1918.0,1032.0,16,3,18.99,81,Salaried,Bachelor,Widowed,Gold,West,0
CUST102935,67,88252.0,22779.0,13863.0,2319.0,15,3,60.86,84,Self-Employed,Bachelor,Single,Platinum,Central,0
CUST102936,28,46955.0,8674.0,4179.0,1200.0,14,2,48.18,68,Salaried,High School,Single,Platinum,Central,0
CUST102937,62,23542.0,10245.0,7151.0,2950.0,25,0,69.8,79,Business,Master,Single,Gold,West,0
CUST102938,36,51348.0,27124.0,11765.0,6883.0,25,1,43.37,119,Self-Employed,Master,Single,Platinum,South,0
CUST102939,28,114501.0,23506.0,6838.0,3916.0,19,4,29.09,10,Salaried,High School,Single,Standard,,0
CUST102940,21,54006.0,30739.0,2115.0,672.0,15,5,6.88,56,Self-Employed,Bachelor,Divorced,Gold,South,0
CUST102941,64,40807.0,17455.0,3586.0,711.0,25,1,20.54,110,Business,Master,Married,Standard,West,0
CUST102942,25,108149.0,53532.0,11222.0,4904.0,19,1,20.96,53,Business,Bachelor,Single,Standard,West,0
CUST102943,23,54188.0,34447.0,8523.0,1611.0,32,3,24.74,32,Salaried,Bachelor,Married,Standard,North,0
CUST102944,21,49097.0,9419.0,3121.0,1239.0,18,1,33.14,88,Salaried,High School,Divorced,Platinum,East,0
CUST102945,24,70569.0,42385.0,22220.0,10860.0,25,3,52.42,158,Business,Master,Married,Standard,West,0
CUST102946,60,99315.0,21159.0,11973.0,2698.0,30,1,56.59,21,Salaried,Bachelor,Single,Gold,North,0
CUST102947,55,240887.0,83462.0,32700.0,19974.0,22,4,39.18,106,Self-Employed,Bachelor,Widowed,Standard,East,0
CUST102948,52,102449.0,58982.0,8157.0,6081.0,12,2,13.83,31,Self-Employed,High School,Single,Standard,Central,0
CUST102949,62,123014.0,74193.0,27926.0,12565.0,22,2,37.64,52,Self-Employed,Bachelor,Single,Signature,North,0
CUST102950,54,49210.0,19841.0,7506.0,2827.0,22,0,37.83,82,Salaried,High School,Single,Gold,North,0
CUST102951,63,36972.0,16528.0,7588.0,4720.0,23,1,45.91,55,Salaried,Master,Married,Gold,North,0
CUST102952,45,67267.0,33908.0,23178.0,12463.0,24,0,68.36,80,Self-Employed,Master,Married,Gold,South,0
CUST102953,30,68946.0,39050.0,5693.0,1377.0,30,3,14.58,58,Self-Employed,Bachelor,Single,Standard,South,0
CUST102954,41,35917.0,7570.0,2526.0,1520.0,26,1,33.37,89,Salaried,Master,Married,Platinum,Central,0
CUST102955,66,59026.0,32761.0,4001.0,1203.0,22,1,12.21,37,Salaried,Bachelor,Single,Gold,West,0
CUST102956,59,80965.0,31628.0,9445.0,8187.0,26,0,29.86,80,Student,Diploma,Married,Standard,West,0
CUST102957,47,79250.0,29743.0,3795.0,1771.0,21,4,12.76,55,Salaried,Bachelor,Divorced,Signature,West,0
CUST102958,47,85777.0,31047.0,14810.0,8742.0,16,0,47.7,47,Salaried,Bachelor,Single,Standard,West,0
CUST102959,22,76281.0,30864.0,16593.0,13627.0,19,3,53.76,28,Business,Master,Married,Standard,North,0
CUST102960,61,49182.0,30617.0,12041.0,4814.0,25,1,39.33,25,Self-Employed,Bachelor,Single,Standard,South,0
CUST102961,68,48996.0,20779.0,2327.0,316.0,24,2,,63,Salaried,Master,Single,Standard,West,0
CUST102962,33,33615.0,21063.0,6568.0,1826.0,23,2,31.18,33,Salaried,Master,Single,Platinum,North,0
CUST102963,29,173472.0,41658.0,9831.0,5731.0,30,1,23.6,24,Salaried,Bachelor,Widowed,Platinum,East,0
CUST102964,56,65483.0,33532.0,3322.0,1684.0,26,1,9.91,123,Salaried,Master,Married,Standard,West,0
CUST102965,42,57439.0,31943.0,22805.0,4230.0,19,1,71.39,51,Salaried,Bachelor,Married,Gold,East,0
CUST102966,62,39000.0,19093.0,13381.0,7188.0,29,2,70.08,46,Unemployed,Master,Single,Standard,Central,1
CUST102967,46,326686.0,148139.0,25066.0,16178.0,23,0,16.92,17,Salaried,High School,Married,Platinum,West,0
CUST102968,32,36019.0,15575.0,7764.0,3313.0,16,1,49.85,61,Salaried,Master,Married,Standard,East,0
CUST102969,37,51343.0,29803.0,10248.0,8848.0,22,3,34.39,91,Salaried,Bachelor,Married,Standard,South,0
CUST102970,34,81704.0,45822.0,15410.0,4934.0,16,2,33.63,63,Unemployed,High School,Single,Platinum,West,0
CUST102971,34,90424.0,19093.0,16006.0,8277.0,21,0,83.83,114,Unemployed,Master,Single,Gold,East,0
CUST102972,54,110085.0,63221.0,31468.0,7956.0,20,1,49.77,96,Salaried,Bachelor,Married,Platinum,Central,0
CUST102973,40,175664.0,62718.0,14206.0,3291.0,17,2,22.65,45,Student,Bachelor,Married,Standard,East,0
CUST102974,31,85865.0,23772.0,9101.0,2212.0,32,3,38.28,56,Salaried,Master,Married,Standard,South,0
CUST102975,36,36364.0,21269.0,6475.0,3592.0,25,3,30.44,95,Salaried,Diploma,Single,Standard,Central,0
CUST102976,51,56434.0,20656.0,10114.0,3679.0,29,2,48.96,18,Self-Employed,Diploma,Married,Platinum,South,0
CUST102977,26,76992.0,42668.0,14675.0,6638.0,21,2,,41,Salaried,Bachelor,Married,Signature,Central,0
CUST102978,39,202737.0,57111.0,31624.0,16599.0,23,2,55.37,58,Salaried,Master,Divorced,Standard,East,0
CUST102979,57,30132.0,4579.0,1926.0,425.0,17,0,42.06,90,Business,Doctorate,Married,Signature,West,0
CUST102980,24,125940.0,50090.0,2448.0,855.0,28,2,4.89,84,Business,Bachelor,Married,Gold,South,0
CUST102981,67,71761.0,14360.0,2629.0,1645.0,29,4,18.31,40,Unemployed,Bachelor,Divorced,Gold,East,0
CUST102982,24,103048.0,54326.0,13916.0,10828.0,18,2,25.62,87,Salaried,Bachelor,Married,Standard,South,0
CUST102983,40,61454.0,17701.0,6389.0,4078.0,20,2,36.09,142,Salaried,Master,Single,Standard,South,0
CUST102984,30,40897.0,15206.0,2802.0,1216.0,15,1,18.43,85,Salaried,Master,Single,Gold,North,0
CUST102985,44,98235.0,19010.0,3439.0,1897.0,21,3,18.09,56,Salaried,Diploma,Widowed,Standard,East,0
CUST102986,55,93161.0,27327.0,14084.0,7557.0,24,2,51.54,82,Salaried,Bachelor,Married,Standard,East,0
CUST102987,46,110943.0,59992.0,32748.0,17855.0,27,7,175.0,32,Business,Master,Single,Signature,South,0
CUST102988,57,64526.0,14570.0,4670.0,1996.0,34,5,32.05,16,Salaried,Bachelor,Married,Gold,East,0
CUST102989,58,46735.0,22133.0,6680.0,2369.0,19,0,30.18,81,Self-Employed,Bachelor,Widowed,Platinum,South,0
CUST102990,41,27579.0,16788.0,5094.0,2463.0,20,5,30.34,83,Unemployed,Master,Single,Gold,East,0
CUST102991,60,102007.0,49975.0,34610.0,31430.0,23,1,69.25,64,Salaried,Diploma,Married,Gold,West,0
CUST102992,59,82066.0,45589.0,7890.0,5187.0,20,2,17.31,71,Self-Employed,Diploma,Single,Standard,North,0
CUST102993,41,38214.0,7814.0,6428.0,2808.0,19,2,82.26,83,Self-Employed,Master,Married,Standard,Central,0
CUST102994,30,48336.0,13310.0,3039.0,2114.0,19,2,22.83,74,Unemployed,Bachelor,Married,Signature,South,0
CUST102995,58,50283.0,30032.0,11100.0,,16,2,36.96,67,Student,Diploma,Married,Signature,East,0
CUST102996,66,28753.0,14594.0,4844.0,2173.0,22,2,33.19,74,Salaried,Bachelor,Widowed,Platinum,East,0
CUST102997,24,41457.0,19476.0,4715.0,3055.0,15,1,24.21,47,Salaried,Master,Married,Signature,Central,0
CUST102998,65,34841.0,16789.0,1896.0,1321.0,21,3,11.29,10,Salaried,High School,Widowed,Standard,North,0
CUST102999,40,51807.0,18500.0,4812.0,1741.0,19,2,26.01,40,Salaried,Diploma,Single,Standard,West,0
CUST103000,37,43298.0,7459.0,2719.0,542.0,29,0,36.45,99,Salaried,Bachelor,Single,Signature,West,0
CUST103001,27,26563.0,14403.0,9480.0,5194.0,24,1,65.82,41,Salaried,High School,Single,Standard,South,0
CUST103002,24,197712.0,96752.0,36102.0,17085.0,23,4,37.31,112,Self-Employed,Master,Single,Platinum,South,0
CUST103003,49,129449.0,50019.0,19553.0,12353.0,24,3,39.09,59,Unemployed,Bachelor,Married,Platinum,North,0
CUST103004,34,42348.0,25404.0,7827.0,4515.0,33,5,30.81,42,Business,Bachelor,Single,Gold,West,0
CUST103005,23,75507.0,24017.0,13761.0,8174.0,18,1,57.3,71,Salaried,High School,Married,Platinum,West,0
CUST103006,44,81777.0,24301.0,8506.0,4593.0,26,3,35.0,92,Business,Bachelor,Married,Gold,South,0
CUST103007,57,125146.0,73385.0,40370.0,21231.0,19,4,55.01,112,Unemployed,Diploma,Single,Standard,West,0
CUST103008,36,41436.0,22727.0,5351.0,863.0,15,2,23.54,112,Student,Master,Married,Platinum,North,0
CUST103009,24,118516.0,48294.0,18770.0,5226.0,23,1,38.87,19,Salaried,Bachelor,Single,Standard,South,0
CUST103010,44,48088.0,10357.0,6714.0,3489.0,18,2,64.83,47,Salaried,Bachelor,Single,Standard,South,0
CUST103011,54,31176.0,8029.0,2843.0,1083.0,17,3,35.41,51,Business,Bachelor,Married,Signature,South,0
CUST103012,50,96801.0,46282.0,4434.0,3260.0,25,0,9.58,55,Business,Master,Married,Gold,Central,0
CUST103013,38,132198.0,45281.0,18421.0,8206.0,14,1,40.68,113,Salaried,Master,Married,Standard,West,0
CUST103014,39,269815.0,150000.0,47501.0,35218.0,24,1,31.67,74,Salaried,Diploma,Married,Platinum,West,0
CUST103015,51,33600.0,20999.0,7338.0,1270.0,23,0,34.94,19,Self-Employed,Diploma,Married,Platinum,East,0
CUST103016,39,95468.0,52776.0,22687.0,17598.0,25,0,42.99,39,Student,High School,Married,Standard,West,0
CUST103017,69,51883.0,17577.0,11656.0,3349.0,19,3,66.31,44,Salaried,Master,Divorced,Standard,West,1
CUST103018,66,100006.0,54438.0,13776.0,1702.0,29,0,,39,Unemployed,Bachelor,Divorced,Standard,South,0
CUST103019,39,28951.0,9430.0,3631.0,679.0,30,4,38.5,28,Salaried,High School,Single,Platinum,South,0
CUST103020,42,32455.0,7580.0,3435.0,2873.0,22,3,45.32,59,Salaried,Bachelor,Widowed,Gold,Central,0
CUST103021,44,42422.0,7072.0,3900.0,1476.0,24,4,55.15,81,Salaried,High School,Divorced,Platinum,South,0
CUST103022,65,67885.0,23275.0,5807.0,2684.0,13,2,24.95,54,Salaried,Master,Married,Platinum,West,1
CUST103023,32,45686.0,27493.0,8585.0,3154.0,25,2,31.23,19,Salaried,Diploma,Single,Gold,Central,0
CUST103024,50,,25170.0,3971.0,1954.0,19,1,15.78,68,Self-Employed,Bachelor,Married,Standard,Central,0
CUST103025,58,114340.0,28957.0,12336.0,9057.0,31,1,42.6,69,Student,Master,Married,Gold,South,0
CUST103026,51,90392.0,57391.0,28141.0,14655.0,26,1,49.03,21,Salaried,Diploma,Single,Gold,Central,0
CUST103027,56,158336.0,25730.0,4738.0,3433.0,15,4,18.41,57,Self-Employed,Diploma,Married,Standard,North,0
CUST103028,39,81703.0,44356.0,21928.0,12392.0,21,2,49.44,44,Salaried,Bachelor,Single,Platinum,South,0
CUST103029,68,33285.0,10341.0,5534.0,1648.0,23,1,53.52,39,Unemployed,Doctorate,Single,Gold,South,0
CUST103030,65,137585.0,23217.0,9584.0,4362.0,25,1,41.28,56,Salaried,Master,Single,Platinum,West,0
CUST103031,56,46598.0,28374.0,2250.0,517.0,23,2,7.93,74,Salaried,Bachelor,Widowed,Gold,North,0
CUST103032,50,107245.0,23575.0,11783.0,4487.0,25,4,49.98,69,Salaried,Master,Single,Standard,South,0
CUST103033,69,154461.0,65783.0,8613.0,4490.0,22,3,13.09,47,Unemployed,Bachelor,Married,Standard,East,0
CUST103034,53,83560.0,23984.0,9526.0,4101.0,29,0,39.72,36,Self-Employed,Bachelor,Married,Gold,North,0
CUST103035,38,28546.0,5212.0,2190.0,941.0,25,1,42.02,24,Self-Employed,Bachelor,Married,Gold,South,0
CUST103036,69,39227.0,6863.0,2746.0,1948.0,19,0,40.01,40,Salaried,Bachelor,Married,Standard,East,0
CUST103037,48,134545.0,27956.0,3576.0,1246.0,20,0,12.79,55,Salaried,Master,Widowed,Standard,West,0
CUST103038,67,59227.0,10997.0,4158.0,2284.0,19,1,37.81,125,Business,Master,Married,Standard,East,0
CUST103039,31,67908.0,36010.0,17527.0,7242.0,28,2,48.67,101,Self-Employed,Bachelor,Married,Gold,East,0
CUST103040,65,98666.0,38754.0,8737.0,6392.0,19,3,22.54,39,Salaried,Master,Divorced,Standard,South,0
CUST103041,53,95332.0,30644.0,16486.0,3642.0,27,1,53.8,42,Self-Employed,Bachelor,Single,Gold,South,0
CUST103042,37,75772.0,27216.0,4171.0,3284.0,20,1,15.33,31,Unemployed,Master,Single,Standard,East,0
CUST103043,26,57952.0,35610.0,15426.0,4747.0,29,0,43.32,107,Salaried,Bachelor,Married,Gold,South,0
CUST103044,24,54730.0,33132.0,22788.0,6259.0,17,1,68.78,120,Unemployed,Master,Single,Standard,South,0
CUST103045,40,104192.0,52913.0,18883.0,14220.0,15,0,35.69,80,Business,High School,Married,Standard,West,0
CUST103046,68,88133.0,52205.0,6267.0,2735.0,22,1,12.0,47,Salaried,Master,Married,Standard,Central,0
CUST103047,67,56423.0,17481.0,9803.0,7152.0,16,1,56.08,57,Business,Master,Married,Standard,South,0
CUST103048,47,117866.0,40140.0,15032.0,3748.0,27,3,37.45,30,Business,Master,Widowed,Signature,North,0
CUST103049,35,60547.0,27661.0,20340.0,4008.0,19,3,73.53,54,Self-Employed,Master,Widowed,Standard,North,0
CUST103050,26,40690.0,18791.0,6379.0,2132.0,18,1,33.95,27,Business,Master,Married,Standard,East,0
CUST103051,67,42818.0,16735.0,4970.0,720.0,20,2,29.7,35,Salaried,Diploma,Single,Platinum,East,0
CUST103052,34,37943.0,13293.0,8039.0,3015.0,28,3,60.48,34,Business,High School,Married,Standard,North,1
CUST103053,31,55956.0,35985.0,19510.0,15274.0,19,2,,90,Self-Employed,Diploma,Married,Platinum,South,0
CUST103054,59,128116.0,71817.0,56017.0,31088.0,22,2,78.0,40,Salaried,Bachelor,Single,Platinum,Central,0
CUST103055,29,41745.0,15341.0,3751.0,1575.0,30,0,,38,Business,Diploma,Single,Standard,East,0
CUST103056,46,72100.0,37034.0,12388.0,5310.0,28,2,33.45,17,Self-Employed,Master,Single,Standard,West,0
CUST103057,36,45296.0,12899.0,7256.0,2331.0,26,2,56.25,38,Salaried,Doctorate,Divorced,Gold,North,0
CUST103058,25,56329.0,11271.0,1940.0,989.0,30,1,17.21,18,Salaried,Master,Single,Platinum,East,0
CUST103059,30,28328.0,9241.0,6490.0,1743.0,21,3,70.23,69,Salaried,Bachelor,Single,Standard,West,0
CUST103060,70,57575.0,20237.0,7648.0,4108.0,23,2,37.79,142,Salaried,High School,Married,Platinum,East,0
CUST103061,23,58431.0,9248.0,2693.0,1519.0,19,2,29.12,67,Business,Master,Married,Standard,North,0
CUST103062,33,87492.0,48768.0,23181.0,3272.0,17,2,47.53,50,Salaried,Master,Single,Gold,Central,0
CUST103063,63,73493.0,24223.0,7724.0,4487.0,22,0,,81,Business,Diploma,Single,Standard,North,0
CUST103064,69,33625.0,14802.0,8564.0,3151.0,15,1,57.86,54,Salaried,High School,Married,Standard,West,0
CUST103065,50,118001.0,22064.0,12916.0,1747.0,18,4,58.54,64,Salaried,Master,Widowed,Gold,North,0
CUST103066,65,72970.0,17330.0,3232.0,1662.0,21,1,18.65,139,Self-Employed,Master,Married,Standard,East,0
CUST103067,26,72494.0,43123.0,15975.0,10749.0,19,0,37.05,76,Student,Master,Single,Standard,South,0
CUST103068,37,64673.0,29384.0,12210.0,4509.0,22,3,41.55,28,Self-Employed,Bachelor,Widowed,Gold,Central,0
CUST103069,65,48892.0,30564.0,9768.0,1452.0,23,2,31.96,70,Business,Bachelor,Married,Gold,Central,0
CUST103070,39,73272.0,47581.0,16770.0,3185.0,18,1,35.25,84,Business,Master,Single,Platinum,East,0
CUST103071,62,84433.0,28364.0,3386.0,746.0,18,2,11.94,97,,Bachelor,Married,Gold,Central,0
CUST103072,55,24868.0,7446.0,2529.0,755.0,19,4,33.96,77,Salaried,Bachelor,Married,Standard,South,0
CUST103073,66,48331.0,27992.0,18929.0,14910.0,22,3,67.62,51,Student,Bachelor,Married,Gold,East,0
CUST103074,46,56496.0,36683.0,17401.0,9733.0,25,2,,67,Business,High School,Single,Standard,West,0
CUST103075,25,74835.0,34785.0,15345.0,7463.0,36,4,44.11,37,Student,Master,Single,Standard,West,0
CUST103076,49,125300.0,68611.0,26230.0,8307.0,21,1,38.23,86,Business,Master,Divorced,Gold,East,0
CUST103077,57,42518.0,22997.0,5807.0,2779.0,26,4,25.25,92,Salaried,Bachelor,Single,Gold,East,0
CUST103078,40,49428.0,16196.0,7144.0,4718.0,23,2,44.11,33,Salaried,Bachelor,Married,Gold,South,0
CUST103079,69,49033.0,21434.0,12436.0,8078.0,21,1,58.02,16,Salaried,Bachelor,Single,Gold,East,0
CUST103080,41,41827.0,23696.0,,1608.0,29,2,15.17,14,Salaried,Bachelor,Married,Standard,North,0
CUST103081,30,53701.0,26531.0,8238.0,2742.0,24,3,31.05,63,Business,High School,Widowed,Platinum,West,0
CUST103082,25,99318.0,15949.0,2906.0,1422.0,19,1,18.22,90,Self-Employed,Bachelor,Married,Platinum,Central,0
CUST103083,56,36408.0,11591.0,2638.0,1160.0,22,1,22.76,45,Salaried,Diploma,Single,Gold,North,0
CUST103084,15,82244.0,18278.0,12436.0,3695.0,25,4,68.04,55,Salaried,Bachelor,Married,Gold,West,0
CUST103085,46,513664.0,6793.0,3830.0,1758.0,22,2,56.38,60,Unemployed,Bachelor,Single,Platinum,West,0
CUST103086,24,47734.0,28771.0,15835.0,8472.0,17,4,55.04,59,Salaried,Bachelor,Divorced,Gold,North,0
CUST103087,59,54226.0,9134.0,3006.0,1790.0,22,0,32.91,40,Salaried,Bachelor,Single,Standard,,0
CUST103088,59,163295.0,42440.0,7781.0,2778.0,23,5,18.33,28,Self-Employed,Master,Single,Gold,Central,0
CUST103089,70,55882.0,17032.0,4804.0,1227.0,23,2,28.21,62,Salaried,High School,Married,Signature,East,0
CUST103090,55,19370.0,8880.0,4984.0,2075.0,25,3,56.13,64,Unemployed,Master,Married,Standard,East,0
CUST103091,21,21650.0,9029.0,2332.0,1062.0,28,0,25.83,96,Self-Employed,Doctorate,Married,Platinum,Central,0
CUST103092,44,66228.0,17162.0,1429.0,253.0,29,2,8.33,63,Salaried,Master,Single,Signature,Central,0
CUST103093,56,91100.0,21146.0,5407.0,1251.0,20,2,25.57,83,Salaried,High School,Married,Gold,West,0
CUST103094,26,79909.0,21447.0,4900.0,2361.0,17,0,22.85,62,Salaried,Master,Single,Standard,East,0
CUST103095,61,71275.0,28600.0,9095.0,976.0,22,0,31.8,100,Salaried,Master,Single,Standard,North,0
CUST103096,66,123178.0,35178.0,4929.0,2998.0,19,1,14.01,25,Salaried,Master,Divorced,Gold,West,0
CUST103097,64,48309.0,30135.0,6694.0,3237.0,20,4,22.21,52,Self-Employed,Bachelor,Married,Standard,South,0
CUST103098,51,106334.0,40612.0,17357.0,6323.0,27,0,42.74,57,Salaried,Master,Married,Standard,North,0
CUST103099,40,26490.0,4752.0,2321.0,789.0,25,1,48.84,85,Salaried,Diploma,Married,Standard,North,0
CUST103100,44,39514.0,20335.0,10266.0,5575.0,26,2,50.48,46,Self-Employed,Bachelor,Married,Standard,North,0
CUST103101,45,24059.0,7565.0,1706.0,612.0,22,2,22.55,63,Salaried,Bachelor,Married,Standard,West,0
CUST103102,56,55881.0,26641.0,6328.0,2367.0,14,2,23.75,28,Salaried,Master,Married,Platinum,Central,0
CUST103103,41,63367.0,18364.0,13049.0,5504.0,10,1,71.06,43,Business,Master,Married,Standard,West,0
CUST103104,50,69210.0,30132.0,16440.0,12927.0,19,2,54.56,38,Salaried,Master,Divorced,Standard,North,0
CUST103105,44,67250.0,36051.0,14194.0,2839.0,22,2,39.37,35,Salaried,Diploma,Single,Gold,Central,1
CUST103106,64,39026.0,23962.0,14495.0,5411.0,27,0,60.49,35,Salaried,Master,Single,Gold,West,0
CUST103107,62,58543.0,16425.0,4639.0,1825.0,27,0,28.24,37,Business,Bachelor,Single,Standard,West,1
CUST103108,50,28525.0,9055.0,4061.0,2223.0,21,2,44.85,111,Self-Employed,Master,Married,Gold,North,0
CUST103109,42,137574.0,52572.0,19269.0,12642.0,29,1,36.65,32,,Master,Divorced,,East,0
CUST103110,48,55003.0,33749.0,6934.0,2823.0,23,4,20.55,64,Self-Employed,Bachelor,Single,Standard,West,0
CUST103111,27,49675.0,29839.0,13797.0,2843.0,23,3,46.24,31,Business,Master,Divorced,Gold,West,0
CUST103112,55,155758.0,30363.0,25910.0,12933.0,26,0,85.33,46,Salaried,Doctorate,Divorced,Gold,West,0
CUST103113,48,,7089.0,4904.0,1500.0,17,6,69.18,60,Self-Employed,Diploma,Married,Standard,North,1
CUST103114,34,34999.0,13921.0,3076.0,1458.0,19,2,22.1,24,Salaried,Master,Married,Gold,Central,0
CUST103115,30,35569.0,7232.0,1476.0,400.0,27,3,20.41,66,Salaried,High School,Single,Platinum,East,0
CUST103116,36,62618.0,20212.0,4403.0,1083.0,14,2,21.78,46,Business,High School,Single,Platinum,North,0
CUST103117,36,82416.0,18477.0,3534.0,855.0,26,0,19.13,65,Self-Employed,Master,Single,Standard,West,0
CUST103118,51,97632.0,45694.0,10118.0,6113.0,27,1,22.14,74,Self-Employed,Doctorate,Married,Standard,North,0
CUST103119,62,267464.0,150000.0,47778.0,9403.0,29,4,31.85,38,Student,High School,Married,Platinum,North,0
CUST103120,45,18863.0,12230.0,2600.0,1246.0,30,1,21.26,67,Salaried,Master,Divorced,Gold,South,0
CUST103121,33,90848.0,30672.0,2362.0,1219.0,22,2,7.7,82,Salaried,Bachelor,Married,Standard,East,0
CUST103122,26,47845.0,21507.0,6959.0,4203.0,14,1,32.36,92,Unemployed,Bachelor,Married,Gold,South,0
CUST103123,64,47081.0,27219.0,10263.0,3673.0,20,1,37.71,64,Salaried,Bachelor,Single,Gold,South,0
CUST103124,29,46225.0,9649.0,3887.0,1778.0,28,2,40.28,46,Self-Employed,Bachelor,Widowed,Standard,West,0
CUST103125,65,39431.0,19510.0,13076.0,5941.0,24,1,67.02,82,Unemployed,Bachelor,Divorced,Platinum,North,0
CUST103126,56,164166.0,58184.0,38149.0,8409.0,28,0,65.57,38,Salaried,Bachelor,Single,Platinum,West,0
CUST103127,63,103301.0,26143.0,4857.0,660.0,39,1,18.58,71,Unemployed,Master,Married,Gold,Central,0
CUST103128,40,65835.0,23133.0,7160.0,2844.0,26,2,30.95,52,Self-Employed,Master,Single,Gold,North,0
CUST103129,38,136653.0,25688.0,4816.0,3387.0,26,1,18.75,97,Unemployed,Bachelor,Married,Standard,Central,0
CUST103130,63,28290.0,14080.0,1234.0,412.0,24,1,8.76,58,Salaried,Master,Married,Standard,North,0
CUST103131,41,31265.0,8641.0,4569.0,2985.0,15,0,52.88,36,Self-Employed,Bachelor,Married,Gold,South,0
CUST103132,24,19619.0,5998.0,1109.0,651.0,17,1,18.49,33,Unemployed,Master,Married,Standard,Central,0
CUST103133,70,44244.0,9315.0,3325.0,877.0,23,2,35.7,66,Salaried,High School,Single,Standard,West,0
CUST103134,53,71046.0,41372.0,18605.0,15116.0,25,2,44.97,61,Salaried,Master,Single,Standard,South,0
CUST103135,47,68783.0,27288.0,3972.0,2888.0,31,3,14.56,23,Salaried,Diploma,Married,Gold,South,0
CUST103136,27,70564.0,30771.0,18714.0,3632.0,26,2,60.82,153,Unemployed,Diploma,Single,Standard,South,0
