Transaction_ID,Customer_Age,Annual_Income,Purchase_Amount,Transaction_Count,Discount_Percentage,Customer_Tenure_Months,Delivery_Distance_Km,Product_Rating,Customer_Support_Calls,Monthly_Spend,Returns_Count
TXN02242,42,29869.15,1443.38,6,9.3,20,24.95,3.63,2,2074.15,2
TXN02243,56,130776.75,1664.49,7,10.08,27,42.55,3.9,0,5027.67,3
TXN02244,20,100598.67,3875.22,6,25.93,41,5.7,4.01,2,8409.35,3
TXN02245,52,37119.55,9923.28,8,4.66,39,13.97,4.56,1,3538.2,3
TXN02246,37,76012.33,1607.1,2,13.61,1,2.44,4.34,2,4352.16,1
TXN02247,27,77995.49,805.5,5,23.89,40,9.63,4.47,5,1329.84,1
TXN02248,23,83498.53,4275.91,10,13.84,53,2.83,3.55,0,3743.97,1
TXN02249,34,18284.74,4930.79,3,11.63,2,2.1,4.0,6,12088.81,2
TXN02250,45,105808.14,2513.06,6,20.63,12,1.24,5.0,2,9408.82,3
TXN02251,35,37978.83,1555.63,6,17.5,47,10.4,3.73,2,1626.48,3
TXN02252,51,43586.39,5821.24,7,22.68,20,35.91,3.89,1,2575.55,1
TXN02253,21,305502.0,3916.2,3,43.37,36,1.56,3.9,1,37990.53,3
TXN02254,36,66923.55,1300.98,10,10.62,21,8.37,3.73,7,4690.0,1
TXN02255,23,42786.54,2606.53,4,19.32,115,13.94,4.7,3,10109.52,0
TXN02256,40,13116.77,792.42,5,10.75,83,8.22,3.49,3,10680.34,0
TXN02257,45,135731.66,4478.54,1,4.84,10,29.13,4.56,1,1602.79,0
TXN02258,32,22941.49,2000.49,4,11.82,15,2.18,4.34,4,5809.4,1
TXN02259,18,28648.41,1726.22,4,3.59,17,0.5,3.76,2,3990.29,1
TXN02260,38,44342.97,2431.11,6,5.63,3,5.8,3.51,2,11845.3,2
TXN02261,40,138103.15,2587.14,2,18.84,16,9.73,3.78,1,13822.13,0
TXN02262,40,90916.29,5349.38,5,17.61,45,3.52,4.61,1,1955.26,0
TXN02263,48,49637.11,4131.82,5,29.38,56,2.21,4.55,2,38932.4,1
TXN02264,25,67203.35,2188.78,5,26.08,65,19.61,4.36,0,3939.62,0
TXN02265,43,37228.79,4784.63,7,7.13,1,2.51,3.74,1,5448.66,1
TXN02266,48,60226.24,3514.57,7,20.83,47,7.02,3.83,2,546.72,1
TXN02267,18,57685.28,1739.64,6,17.49,21,37.08,4.24,5,7089.25,2
TXN02268,39,103237.65,2248.54,4,9.04,7,11.38,3.63,5,774.81,0
TXN02269,31,103130.89,2204.06,5,14.91,21,8.26,4.39,3,3164.56,2
TXN02270,35,75824.27,3841.12,2,6.71,56,5.36,3.91,2,2376.77,0
TXN02271,39,43458.54,1830.01,4,27.83,17,8.82,4.51,4,4850.34,1
TXN02272,31,89078.47,1793.99,9,18.19,140,15.9,2.81,0,3968.11,1
TXN02273,29,51808.47,13326.23,6,29.82,29,20.75,3.37,3,5278.39,4
TXN02274,36,27223.73,5557.04,4,13.16,20,12.59,3.57,1,8372.19,1
TXN02275,25,42317.31,1309.68,8,6.73,10,18.75,4.09,2,1733.23,0
TXN02276,25,58106.39,4061.66,5,2.41,1,1.11,3.54,1,3033.38,2
TXN02277,43,99382.24,2764.58,8,7.75,28,0.5,5.0,4,1936.65,1
TXN02278,25,48815.11,3487.24,3,7.62,26,15.91,2.95,3,1837.25,0
TXN02279,43,25062.03,2809.57,3,20.8,22,3.64,4.51,6,13539.97,0
TXN02280,41,57066.39,6872.22,3,15.4,23,25.21,4.66,5,1439.82,1
TXN02281,19,59209.36,3353.71,5,23.45,56,9.21,4.15,4,1968.55,1
TXN02282,29,62061.61,2371.48,8,8.69,11,7.81,3.58,1,16260.62,0
TXN02283,48,100007.95,6062.68,9,25.07,24,17.78,3.79,3,3202.65,4
TXN02284,26,106658.62,3048.3,7,11.43,34,16.22,4.37,2,3345.61,1
TXN02285,31,37378.52,2771.94,4,7.16,7,14.62,2.68,3,4632.65,0
TXN02286,41,36849.42,3264.84,6,2.54,78,14.05,3.36,3,1505.78,1
TXN02287,44,27972.0,2308.79,7,4.53,40,8.69,3.42,4,1835.5,1
TXN02288,33,86622.83,2519.68,2,7.96,2,31.32,4.18,3,2273.07,2
TXN02289,30,141043.2,1518.31,3,14.66,60,26.56,4.56,1,7259.55,0
TXN02290,50,44814.42,1320.22,2,6.89,80,4.8,5.0,3,5600.52,2
TXN02291,53,47012.02,1069.84,4,45.14,47,19.6,2.5,4,2251.49,2
TXN02292,46,142699.62,765.75,5,20.02,17,26.61,3.08,9,3187.72,1
TXN02293,37,76397.18,1183.56,6,5.4,155,11.56,3.56,4,6039.79,1
TXN02294,28,73031.17,2155.8,4,9.05,4,9.73,4.19,0,659.26,2
TXN02295,28,25361.63,2729.01,0,10.02,23,13.37,4.34,2,4324.67,0
TXN02296,41,85499.15,1985.14,6,16.15,6,2.14,2.97,2,5949.64,7
TXN02297,40,30065.99,337.54,4,2.66,17,1.1,4.06,1,1840.17,2
TXN02298,50,26317.13,9532.33,3,35.85,79,20.59,2.01,0,5517.09,3
TXN02299,43,43900.76,6295.27,5,43.23,47,10.22,4.0,3,3536.95,1
TXN02300,21,37583.6,3651.68,6,17.58,46,1.57,3.78,0,12431.72,1
TXN02301,47,47621.93,12650.01,4,29.24,13,6.46,3.73,3,2426.91,2
TXN02302,26,21556.88,1089.3,5,15.12,82,4.25,3.53,5,5293.02,0
TXN02303,32,102571.88,12438.2,4,10.22,14,25.0,3.74,4,1250.8,1
TXN02304,39,114471.89,1100.6,4,5.64,1,8.49,4.03,3,3689.18,2
TXN02305,56,15511.17,3062.46,4,17.22,30,10.34,4.96,4,6193.32,2
TXN02306,67,103889.8,846.65,1,13.19,14,3.22,2.9,6,2422.94,2
TXN02307,42,32475.62,2531.42,6,36.75,5,19.26,3.61,4,7663.58,0
TXN02308,34,96001.83,3471.31,5,21.29,82,31.93,4.18,4,6665.2,0
TXN02309,41,52606.67,2191.98,4,6.3,30,18.87,3.76,0,3870.71,2
TXN02310,45,56038.41,4586.36,6,19.55,85,8.15,3.89,3,2894.69,1
TXN02311,33,48765.34,2719.51,5,8.63,26,21.63,3.39,2,404.13,2
TXN02312,54,120930.64,1603.58,1,6.18,2,2.5,4.38,2,2222.71,0
TXN02313,38,24571.84,1544.19,3,8.1,1,1.44,2.28,1,7563.46,0
TXN02314,41,81648.99,4980.69,6,7.14,69,6.92,3.11,2,2890.36,1
TXN02315,43,112527.52,1434.2,5,16.43,1,2.4,5.0,3,4802.23,3
TXN02316,40,87615.18,5443.29,2,20.94,29,3.6,2.94,3,2529.36,3
TXN02317,44,249232.82,7068.13,6,3.69,11,10.56,3.19,2,1289.11,3
TXN02318,30,38998.29,605.25,6,7.68,35,6.21,3.25,2,5907.8,4
TXN02319,30,102471.15,6548.78,4,19.33,10,24.11,3.42,3,1481.32,1
TXN02320,25,51335.08,14406.08,5,21.67,1,3.07,3.79,1,2913.01,1
TXN02321,40,122614.73,3097.19,2,15.43,39,68.9,4.56,3,4516.85,0
TXN02322,44,54725.8,4159.99,9,12.23,11,5.34,4.13,2,2177.09,2
TXN02323,41,42743.36,6036.02,4,6.51,24,8.69,3.63,4,10506.74,3
TXN02324,53,128545.14,1978.09,2,4.21,45,1.7,5.0,3,13920.72,1
TXN02325,36,39957.56,2918.96,1,10.14,36,10.39,3.51,4,1985.9,1
TXN02326,43,21956.46,818.09,5,10.33,13,39.02,3.84,3,2041.23,2
TXN02327,25,39306.22,2812.66,2,11.96,41,16.61,3.88,1,2574.9,2
TXN02328,32,82245.16,3817.84,8,16.68,78,3.36,4.39,2,7845.16,1
TXN02329,43,135932.49,3876.87,6,15.99,28,7.01,2.99,1,4918.07,1
TXN02330,44,59119.88,6183.61,4,18.86,36,6.65,3.08,4,5920.72,0
TXN02331,33,129562.23,1293.96,3,12.7,60,1.24,4.46,3,8788.91,2
TXN02332,35,22748.96,1589.75,8,6.35,56,26.04,5.0,3,1856.83,1
TXN02333,21,41231.89,12521.81,0,37.5,13,5.76,3.55,0,4976.27,1
TXN02334,32,45593.24,2200.12,4,4.89,144,8.18,2.92,2,3628.01,2
TXN02335,45,51053.27,2963.35,2,6.48,1,4.13,2.97,4,4729.55,1
TXN02336,42,58090.06,2361.58,7,15.83,130,1.98,4.53,1,7823.74,0
TXN02337,41,86178.89,1243.42,2,8.56,8,27.89,2.62,2,3147.38,0
TXN02338,36,41190.55,9937.25,4,29.67,17,0.5,3.84,2,2149.08,2
TXN02339,36,60201.77,1596.39,5,12.8,65,6.13,3.68,2,1676.98,0
TXN02340,29,53410.28,958.96,7,18.62,8,15.74,3.33,1,11949.53,0
TXN02341,43,30129.5,1704.31,1,11.23,8,4.43,3.2,1,3398.54,2
TXN02342,40,51082.9,456.05,5,3.28,31,7.09,4.29,2,1343.49,2
TXN02343,41,50096.67,1437.2,6,49.13,37,9.97,4.34,5,9215.22,1
TXN02344,31,49403.97,1097.88,2,15.23,1,63.78,4.62,5,1057.4,1
TXN02345,18,56147.2,4225.36,3,6.34,18,17.04,4.14,1,1182.73,1
TXN02346,47,57772.97,1410.42,1,12.17,20,40.98,3.81,0,2805.47,2
TXN02347,31,41526.9,5317.08,7,21.33,10,14.18,3.91,5,2386.85,0
TXN02348,27,125787.98,8207.12,3,2.58,24,3.76,4.49,2,4354.09,0
TXN02349,43,25717.48,4856.36,6,12.86,5,4.07,2.6,1,908.74,2
TXN02350,32,34422.23,2081.75,4,10.08,12,20.74,4.11,5,4397.4,0
TXN02351,47,335059.97,2818.59,4,5.01,37,6.7,3.4,3,8564.7,0
TXN02352,42,28012.16,683.9,9,21.69,62,5.55,4.06,3,1760.19,3
TXN02353,43,22814.42,2231.29,11,6.71,27,34.83,3.08,2,2685.61,1
TXN02354,22,88654.17,1203.12,8,27.99,2,0.5,4.4,2,1997.06,2
TXN02355,48,14256.39,4510.77,7,8.73,34,8.93,4.21,4,4379.92,0
TXN02356,39,47200.53,22267.55,5,19.46,68,17.9,3.31,0,1648.62,0
TXN02357,32,221876.16,3823.4,5,15.63,21,15.99,3.47,2,1510.14,1
TXN02358,37,20148.4,460.16,8,14.44,20,5.5,3.41,5,3148.7,2
TXN02359,18,15166.0,1839.04,6,12.31,143,9.21,3.84,2,4431.27,2
TXN02360,40,20756.62,2774.33,5,13.91,30,0.5,5.0,0,3888.82,3
TXN02361,26,98619.29,2692.7,6,19.36,49,9.18,2.53,4,2572.93,0
TXN02362,22,114255.6,1343.26,4,28.72,31,10.71,4.03,3,5587.84,3
TXN02363,21,39415.16,3079.57,5,8.55,7,24.93,4.1,1,4112.45,1
TXN02364,47,85748.73,869.5,4,44.17,10,2.84,3.43,0,1543.92,1
TXN02365,30,135775.01,1119.76,3,23.45,33,20.93,2.63,1,537.76,1
TXN02366,51,175758.05,4328.49,5,17.46,18,15.19,3.66,3,5042.5,1
TXN02367,31,46862.38,1054.41,7,16.61,16,13.16,2.95,3,2924.61,2
TXN02368,19,12321.88,3950.22,6,1.73,1,6.02,4.19,4,1609.3,0
TXN02369,25,32257.86,780.55,8,42.95,65,5.5,2.83,1,10919.14,2
TXN02370,48,41675.38,11205.37,6,20.34,65,14.58,3.76,1,10839.23,3
TXN02371,34,46480.04,1294.55,6,6.09,19,55.53,3.26,1,8535.68,1
TXN02372,31,48677.87,2067.16,4,3.51,36,6.24,4.58,3,4100.44,1
TXN02373,38,113819.59,3311.2,3,20.68,6,30.1,4.9,1,382.02,2
TXN02374,41,125928.17,1546.11,5,8.91,21,10.6,3.55,2,7968.13,0
TXN02375,47,49192.7,2824.09,8,11.98,17,24.31,3.06,4,1837.44,1
TXN02376,50,112319.6,4076.93,6,11.62,32,2.94,4.97,3,2366.36,0
TXN02377,32,69394.88,5656.54,5,11.95,19,17.24,3.7,3,6568.05,0
TXN02378,23,57355.12,4899.16,6,3.02,21,21.62,4.02,4,14512.82,4
TXN02379,32,99145.34,2160.31,9,26.13,11,21.42,3.72,1,10293.56,3
TXN02380,39,57644.63,2207.04,9,8.64,1,18.43,3.66,4,3949.64,0
TXN02381,26,209539.12,18412.56,6,10.5,75,4.35,3.46,2,5871.03,1
TXN02382,26,21592.93,5605.21,4,7.2,1,8.86,2.48,2,1614.06,2
TXN02383,39,39349.06,1141.95,5,22.14,10,4.28,5.0,2,1124.06,0
TXN02384,36,50657.94,2721.77,4,7.08,18,5.04,3.94,2,7453.95,3
TXN02385,36,73184.05,1880.28,3,5.48,12,4.3,3.74,2,4386.69,0
TXN02386,28,125399.86,2228.34,10,19.68,24,4.01,4.45,3,1269.9,2
TXN02387,34,54134.63,879.17,3,10.19,19,14.19,3.41,4,3384.36,0
TXN02388,27,21821.24,1761.48,7,16.35,9,12.61,4.06,2,5390.44,1
TXN02389,45,95103.64,11659.4,9,8.18,3,2.74,3.26,2,6602.92,4
TXN02390,46,89842.34,4089.84,2,5.62,4,14.11,3.56,0,5432.95,0
TXN02391,18,15566.56,300.83,7,9.39,20,4.13,4.21,1,2714.31,0
TXN02392,27,54864.17,7032.24,3,23.54,56,2.7,3.99,2,1932.72,0
TXN02393,21,19564.98,6312.15,8,9.27,3,16.5,3.57,3,3799.04,2
TXN02394,29,35705.69,1842.09,8,24.9,34,5.41,4.31,1,6136.54,1
TXN02395,35,30584.93,4599.58,4,8.84,47,10.11,3.26,1,6595.82,1
TXN02396,22,93070.31,1204.18,6,17.44,10,2.68,3.16,1,10580.26,0
TXN02397,27,59339.36,1676.27,4,11.5,33,11.41,3.48,2,3586.82,2
TXN02398,26,23847.97,8935.71,4,8.94,35,2.8,3.64,3,1608.92,0
TXN02399,38,97453.57,1984.41,5,6.08,37,2.19,3.57,1,7488.08,1
TXN02400,37,21657.66,510.19,5,8.54,66,5.86,3.5,4,3709.3,0
TXN02401,29,68163.36,2369.04,7,13.57,15,18.73,4.43,3,1426.0,2
TXN02402,38,32402.2,2338.46,3,3.1,8,2.33,4.85,4,5416.05,0
TXN02403,31,43364.58,6923.38,3,5.69,24,1.49,3.71,5,9403.43,3
TXN02404,33,76333.29,2530.65,2,17.13,2,0.5,4.21,3,4576.26,1
TXN02405,53,77190.42,1747.08,3,4.32,12,6.45,3.29,1,9484.09,0
TXN02406,49,131152.8,6077.47,3,12.64,64,3.98,3.73,0,2493.29,3
TXN02407,23,52136.66,2770.32,4,20.41,23,4.15,4.12,4,2103.25,2
TXN02408,44,67122.97,1321.51,3,28.79,17,48.17,3.21,5,6365.73,0
TXN02409,44,41380.26,6672.79,6,2.42,9,2.59,4.32,1,2734.19,1
TXN02410,25,61906.59,2947.34,6,13.09,9,7.36,3.29,3,8136.87,0
TXN02411,44,73185.63,2506.23,7,36.29,8,51.54,4.51,1,3944.41,0
TXN02412,51,51595.36,2908.14,8,29.82,53,0.5,4.39,3,8214.16,1
TXN02413,25,17028.62,1006.24,4,3.46,126,14.31,4.58,2,5444.75,1
TXN02414,27,68223.51,1596.45,4,14.96,23,5.57,4.52,3,1864.0,3
TXN02415,46,69706.82,2507.62,5,7.59,2,28.39,5.0,2,868.23,1
TXN02416,39,35347.24,2118.75,6,7.78,42,29.16,4.16,1,6050.37,0
TXN02417,42,23866.64,7373.22,7,8.33,63,5.88,2.79,2,5198.49,2
TXN02418,39,143545.87,3007.43,10,20.11,80,3.0,3.89,6,1716.33,1
TXN02419,40,75699.59,5170.45,3,16.05,30,6.7,3.48,2,6121.26,1
TXN02420,23,47390.91,2520.05,3,16.02,21,40.33,2.84,3,9264.51,1
TXN02421,46,26265.64,6135.77,4,15.47,29,3.97,4.7,1,2133.24,1
TXN02422,48,32238.25,3505.0,2,6.32,1,47.76,3.59,2,904.2,2
TXN02423,34,128254.55,2528.68,1,5.68,32,20.54,2.76,1,6904.67,2
TXN02424,36,60148.32,2471.93,4,4.75,37,3.73,3.35,0,8528.88,1
TXN02425,21,38453.57,1110.73,6,11.67,38,18.79,5.0,2,2093.93,2
TXN02426,41,76602.61,3846.52,4,2.37,25,0.61,4.76,4,6016.86,2
TXN02427,42,32394.04,2416.01,6,15.75,36,9.53,4.31,3,4414.5,3
TXN02428,35,145894.12,1631.66,5,32.28,31,5.31,4.24,3,3241.67,1
TXN02429,47,132509.39,6403.11,3,16.53,4,6.68,3.17,4,5254.88,0
TXN02430,33,40611.86,863.82,5,17.92,69,7.68,3.11,2,2462.85,1
TXN02431,42,36550.6,1745.72,10,7.26,29,8.38,4.19,2,1619.03,0
TXN02432,26,10029.66,5988.56,2,9.07,39,12.82,4.91,4,4649.92,0
TXN02433,36,20995.45,3269.0,8,11.37,13,14.32,3.09,2,4222.6,0
TXN02434,34,23027.24,2400.34,4,10.99,75,44.61,3.73,3,588.58,2
TXN02435,38,60051.76,3094.55,6,15.81,21,17.27,3.96,2,1531.05,2
TXN02436,32,44490.75,2911.86,2,30.22,34,13.97,3.46,4,2186.32,1
TXN02437,35,22939.61,688.75,4,11.18,91,5.98,3.68,2,5054.15,2
TXN02438,44,45813.4,1857.85,7,25.99,74,1.5,3.08,2,1205.56,2
TXN02439,32,76386.22,9878.24,6,12.44,31,0.73,4.02,3,2798.34,1
TXN02440,20,77511.69,1427.42,3,4.12,5,7.79,3.92,1,13587.23,0
TXN02441,53,15999.34,1907.39,4,13.5,90,13.24,4.23,0,3667.53,1
TXN02442,50,50600.52,1577.61,4,14.21,124,12.6,3.66,3,3831.0,3
TXN02443,23,22379.87,2321.77,7,4.26,3,36.66,4.3,1,3353.68,1
TXN02444,43,98835.5,1522.93,5,28.17,18,5.78,4.04,3,6960.15,0
TXN02445,31,91563.1,3781.12,7,18.34,24,11.86,4.66,4,3603.76,4
TXN02446,39,30680.14,2956.5,4,23.01,3,26.26,3.61,3,3000.66,1
TXN02447,39,33428.33,4824.98,3,23.86,6,6.21,4.46,0,3893.46,1
TXN02448,34,40752.19,1023.26,3,6.03,23,7.8,3.64,6,8853.29,2
TXN02449,28,12717.99,1871.99,3,23.92,99,30.76,4.25,3,4637.64,5
TXN02450,29,68423.24,2063.55,3,2.98,1,9.59,4.73,1,3643.69,2
TXN02451,27,46061.81,3682.5,4,12.87,73,19.29,4.62,4,7981.13,1
TXN02452,28,103331.99,1273.86,6,8.86,69,32.92,3.66,4,2428.42,2
TXN02453,35,26933.4,5444.45,4,4.31,58,10.16,3.43,2,372.07,1
TXN02454,29,36778.13,6853.39,11,17.85,14,1.39,4.48,2,4788.32,2
TXN02455,43,20657.78,1078.69,3,19.54,20,20.69,3.48,2,4749.41,1
TXN02456,51,28632.55,1647.15,6,5.85,16,20.43,4.49,4,2264.16,0
TXN02457,30,25509.35,1590.66,1,12.39,88,1.47,2.96,0,2899.37,1
TXN02458,38,105079.38,23425.36,10,17.31,22,9.53,4.13,4,8442.93,2
TXN02459,41,34934.08,1734.77,4,1.48,3,8.01,3.54,3,4809.14,1
TXN02460,41,59623.36,10404.85,5,19.14,10,22.54,2.63,0,9825.96,1
TXN02461,37,42941.42,851.85,3,5.12,19,3.85,3.26,1,4223.88,0
TXN02462,43,24099.25,1077.98,6,5.36,92,6.67,3.53,3,3143.06,2
TXN02463,41,49300.68,1394.7,11,18.92,25,11.14,5.0,5,5744.37,0
TXN02464,24,81186.61,1218.3,6,5.01,36,8.74,1.7,3,4528.77,1
TXN02465,45,25085.49,1990.88,3,24.09,3,37.22,3.57,2,4758.33,1
TXN02466,45,93061.12,1368.66,2,10.32,63,38.83,3.56,2,2978.91,1
TXN02467,28,31658.75,1245.89,5,8.18,23,1.02,3.12,1,2345.22,1
TXN02468,36,40180.98,6692.53,7,21.2,76,4.24,3.53,0,2407.81,1
TXN02469,43,77655.1,7074.63,3,12.58,18,0.5,3.7,4,5036.53,1
TXN02470,34,35733.9,5602.39,1,13.74,34,6.49,3.33,3,5514.62,2
TXN02471,47,56359.84,3902.78,9,4.46,19,13.02,4.05,4,555.84,2
TXN02472,60,44825.81,2705.06,6,40.47,5,7.65,4.91,4,2095.54,2
TXN02473,28,59824.93,1638.55,6,33.59,10,0.83,3.77,5,1149.55,1
TXN02474,22,11703.09,1111.94,3,12.99,2,2.62,3.32,2,2469.34,2
TXN02475,39,16744.0,3403.61,4,9.22,17,2.28,3.72,3,2294.37,1
TXN02476,43,82081.42,921.92,6,16.52,31,8.59,3.56,3,3882.39,1
TXN02477,34,107931.97,1074.07,2,3.19,8,13.59,4.57,3,3986.48,2
TXN02478,51,30432.67,6660.98,7,15.3,20,4.56,3.48,6,15549.49,0
TXN02479,23,46932.7,12576.66,8,0.9,18,1.68,4.14,3,4543.84,0
TXN02480,43,66613.06,3492.41,5,9.82,23,19.23,4.0,0,5472.48,0
TXN02481,30,86308.2,6403.08,6,4.69,6,23.45,3.87,2,1293.6,2
TXN02482,53,14722.0,2028.55,3,19.24,23,3.88,3.0,3,2768.78,1
TXN02483,56,30920.12,801.93,6,7.81,14,6.55,3.37,2,1639.58,0
TXN02484,28,44307.62,4206.52,6,4.1,10,1.03,3.67,4,5321.49,1
TXN02485,31,86866.66,4055.96,5,24.41,26,3.1,2.97,2,3630.1,0
TXN02486,45,279028.24,2657.03,8,60.0,5,17.48,3.11,2,2755.71,2
TXN02487,32,47424.05,2034.54,7,11.5,69,5.45,3.46,1,6836.49,0
TXN02488,36,22038.65,5664.22,5,16.34,82,11.14,4.04,3,2898.69,2
TXN02489,36,71436.39,1081.57,2,6.8,32,35.07,4.79,3,8904.34,0
TXN02490,18,129798.14,1295.09,2,8.12,11,15.43,3.99,1,8821.72,1
TXN02491,36,59000.29,1061.2,9,30.44,30,7.25,3.89,2,2242.98,2
TXN02492,29,30508.69,2687.25,4,18.36,28,5.49,3.85,2,7630.9,1
TXN02493,31,102517.06,991.62,5,18.61,15,2.54,3.56,1,3787.27,1
TXN02494,50,84659.54,1397.5,11,7.36,10,16.93,3.73,1,2656.28,0
TXN02495,23,28229.87,1372.18,3,5.74,6,1.43,4.19,4,4614.18,1
TXN02496,44,70475.13,2003.26,3,34.36,7,0.76,4.46,1,1152.38,3
TXN02497,33,105167.66,706.11,4,11.53,32,1.33,2.09,0,2401.82,0
TXN02498,33,118576.9,2692.35,3,17.67,65,3.34,4.31,2,4688.98,2
TXN02499,44,52675.02,7217.43,6,6.17,15,11.84,3.59,0,2848.34,4
TXN02500,39,43579.27,2805.15,7,2.25,4,23.71,4.15,0,7444.37,0
TXN02501,42,122126.96,9266.57,2,9.8,1,58.91,4.05,5,2648.82,1
TXN02502,46,25046.37,7769.37,4,34.85,16,15.78,3.71,2,3810.63,0
TXN02503,33,73142.51,4842.18,3,16.54,8,1.89,4.17,2,3217.32,3
TXN02504,30,22574.39,2663.85,5,16.41,12,3.9,4.0,6,1201.06,1
TXN02505,25,109928.24,2548.27,7,9.27,8,1.7,3.77,3,4606.32,1
TXN02506,28,46507.04,4785.17,5,11.72,33,1.47,3.72,1,4370.05,1
TXN02507,65,125450.63,1792.07,4,13.27,31,10.06,3.11,3,904.71,1
TXN02508,48,75697.98,504.67,5,14.85,73,28.47,3.81,3,621.22,3
TXN02509,22,24834.65,3798.07,7,4.25,36,13.84,2.41,2,2548.02,0
TXN02510,23,138842.64,955.89,6,27.1,5,19.35,4.0,1,8282.79,0
TXN02511,41,150752.98,1103.48,3,18.67,42,8.51,4.32,1,23467.11,0
TXN02512,41,97594.33,2500.48,6,13.75,6,7.74,2.79,2,978.39,1
TXN02513,41,33525.32,2305.82,5,21.71,25,33.27,3.61,3,10920.96,1
TXN02514,33,45079.34,752.79,4,24.94,2,15.36,4.79,2,7891.89,3
TXN02515,35,60452.68,2877.61,2,21.71,1,7.38,5.0,5,2326.63,1
TXN02516,39,34810.58,5683.17,5,22.52,19,4.85,3.73,4,13078.81,0
TXN02517,37,165233.31,958.1,5,8.13,3,1.17,3.84,1,4851.76,3
TXN02518,18,60409.44,7373.57,5,12.05,11,20.64,3.75,3,2984.81,2
TXN02519,34,9489.23,663.75,3,24.14,12,2.23,3.91,3,1006.47,0
TXN02520,27,68574.07,15119.97,6,10.37,44,8.68,4.66,2,3759.26,1
TXN02521,38,43861.23,1762.48,5,20.81,12,12.17,3.8,3,3602.93,2
TXN02522,66,52385.56,2829.4,5,7.62,20,16.35,2.84,1,16775.6,4
TXN02523,40,43281.73,500.61,6,6.83,44,1.04,3.98,1,1805.18,1
TXN02524,33,92936.21,2371.39,5,15.01,7,0.5,3.53,3,1882.31,1
TXN02525,45,113878.29,3035.88,6,30.15,49,14.69,3.02,1,2448.06,2
TXN02526,41,66109.85,2323.45,2,18.81,53,7.27,3.02,2,22468.26,1
TXN02527,40,44114.16,1549.1,12,14.09,135,2.4,3.72,2,1564.26,0
TXN02528,42,53541.87,1118.19,7,18.67,18,48.23,4.24,1,8744.61,1
TXN02529,57,55705.17,6535.43,4,16.11,14,18.81,4.2,1,1176.23,1
TXN02530,25,32647.02,2566.33,5,6.91,36,10.37,4.64,2,4734.7,0
TXN02531,41,80128.92,9262.09,7,10.69,2,14.53,3.27,1,3749.09,1
TXN02532,27,74170.07,1598.04,1,4.32,1,2.02,3.54,3,2144.59,4
TXN02533,42,149698.01,1727.57,5,16.52,12,39.31,4.24,3,5784.93,3
TXN02534,27,124376.16,5000.54,6,25.05,39,67.41,4.3,5,1998.63,1
TXN02535,32,35221.07,629.24,5,27.59,4,12.54,3.44,4,1129.92,0
TXN02536,33,93740.2,891.23,2,10.06,30,13.24,3.32,6,2814.06,2
TXN02537,46,29642.63,6354.43,5,6.58,9,14.63,4.13,3,1841.62,0
TXN02538,45,86460.62,923.25,2,17.24,32,13.15,4.42,1,4196.41,1
TXN02539,24,39312.16,532.64,4,4.06,18,6.93,3.63,6,2864.77,2
TXN02540,37,28281.8,12237.91,5,3.2,4,9.34,4.12,0,10460.23,1
TXN02541,29,65980.73,764.56,6,19.69,9,3.99,3.8,3,2799.2,3
TXN02542,23,9668.42,2923.53,3,13.84,7,7.11,3.34,6,4245.17,2
TXN02543,34,17622.9,2651.2,6,17.79,5,6.87,4.31,4,1551.52,1
TXN02544,33,49007.02,229.3,6,3.79,19,4.08,3.64,5,2596.4,4
TXN02545,60,58027.69,1991.86,3,37.45,93,18.54,2.74,2,1848.96,2
TXN02546,40,43262.06,3659.92,4,3.63,32,6.32,3.34,2,8021.38,0
TXN02547,22,19701.59,3378.57,4,29.75,54,9.63,2.23,2,2059.5,0
TXN02548,30,32320.56,5388.59,7,30.14,119,2.04,5.0,1,2219.95,0
TXN02549,46,70924.74,1798.45,4,23.83,23,7.73,4.71,3,4314.35,1
TXN02550,57,80277.66,4581.01,7,18.72,8,17.2,2.88,2,2123.72,1
TXN02551,20,54423.07,1391.47,5,16.88,79,7.06,3.39,0,9388.82,0
TXN02552,18,116661.33,753.82,2,5.06,36,9.79,3.96,3,13779.48,0
TXN02553,55,71210.57,829.63,6,6.65,96,14.52,4.92,1,1867.42,0
TXN02554,40,33834.7,721.44,5,9.47,32,5.91,4.31,3,6326.23,2
TXN02555,27,45833.11,5896.97,3,13.6,45,5.23,3.95,3,1937.24,2
TXN02556,41,22097.63,689.98,2,9.87,66,1.08,3.39,3,2726.89,2
TXN02557,18,51266.77,3155.74,8,11.21,43,10.48,4.13,1,5673.94,0
TXN02558,36,113318.06,1994.22,1,5.04,25,14.73,4.11,0,3859.93,2
TXN02559,39,85864.61,2291.12,5,32.12,19,10.45,3.82,7,3932.22,2
TXN02560,45,136816.31,7967.39,4,15.49,52,4.0,3.74,0,7550.22,2
TXN02561,26,45171.11,1722.24,6,37.19,44,3.65,3.49,3,7513.62,0
TXN02562,37,131933.51,4204.49,3,3.96,14,2.08,4.7,3,3627.48,1
TXN02563,27,48505.9,2581.11,5,4.29,21,0.58,2.62,0,2244.86,1
TXN02564,39,143145.77,2196.96,3,24.56,30,6.68,4.02,3,3502.26,1
TXN02565,27,54224.15,17659.33,7,9.27,1,2.1,3.81,1,1727.43,0
