Application_ID,Application_Date,Age,Annual_Income,Employment_Years,Credit_Score,Loan_Amount,Loan_Term_Months,Existing_Loans,Debt_to_Income,Employment_Type,Education_Level,Loan_Purpose,Approval_Status,Approval_Decision_Date,Post_Approval_Review,Final_Loan_Status
APP101435,2024-10-01 18:39:15.185061696,64,400856.0,4,767.0,801091.0,36,1,0.34,Contract,Bachelor,Vehicle,0,2024-10-06 18:39:15.185061696,Standard_Review,Rejected
APP101436,2024-10-02 05:21:42.434144720,59,1157670.0,4,630.0,841599.0,60,1,0.236,Self-Employed,Bachelor,Business,0,2024-10-07 05:21:42.434144720,Standard_Review,Rejected
APP101437,2024-10-02 16:04:09.683227752,35,528459.0,16,626.0,623841.0,36,0,0.306,Salaried,Diploma,Personal,0,2024-10-06 16:04:09.683227752,Rejected_Review,Rejected
APP101438,2024-10-03 02:46:36.932310776,24,423402.0,4,708.0,653621.0,36,0,0.212,Business,Doctorate,Business,0,2024-10-06 02:46:36.932310776,Rejected_Review,Rejected
APP101439,2024-10-03 13:29:04.181393800,49,638642.0,10,610.0,1072843.0,48,1,0.304,Salaried,High School,Vehicle,0,2024-10-07 13:29:04.181393800,Rejected_Review,Rejected
APP101440,2024-10-04 00:11:31.430476832,42,631958.0,10,572.0,798892.0,60,1,0.412,Salaried,Bachelor,Medical,0,2024-10-10 00:11:31.430476832,Rejected_Review,Rejected
APP101441,2024-10-04 10:53:58.679559856,45,400066.0,3,766.0,552524.0,12,2,0.259,Salaried,Bachelor,Home,0,2024-10-08 10:53:58.679559856,Rejected_Review,Rejected
APP101442,2024-10-04 21:36:25.928642888,33,434524.0,3,778.0,1212869.0,36,2,0.548,Salaried,Master,Vehicle,1,2024-10-09 21:36:25.928642888,Approved_Review,Disbursed
APP101443,2024-10-05 08:18:53.177725912,38,419481.0,3,613.0,516545.0,36,1,0.321,Salaried,Bachelor,Vehicle,0,2024-10-12 08:18:53.177725912,Rejected_Review,Rejected
APP101444,2024-10-05 19:01:20.426808944,53,,4,597.0,752898.0,48,2,0.4,Business,Master,Education,0,2024-10-08 19:01:20.426808944,Rejected_Review,Rejected
APP101445,2024-10-06 05:43:47.675891968,36,545841.0,9,648.0,376557.0,12,3,0.277,Salaried,High School,Business,0,2024-10-15 05:43:47.675891968,Rejected_Review,Rejected
APP101446,2024-10-06 16:26:14.924975000,65,347905.0,7,771.0,436234.0,48,1,0.302,Salaried,Bachelor,Education,0,2024-10-14 16:26:14.924975000,Rejected_Review,Closed
APP101447,2024-10-07 03:08:42.174058024,62,476208.0,13,663.0,706719.0,36,3,0.288,Salaried,Bachelor,Vehicle,0,2024-10-10 03:08:42.174058024,Rejected_Review,Rejected
APP101448,2024-10-07 13:51:09.423141056,64,1040319.0,11,696.0,494209.0,60,0,0.155,Salaried,Master,Vehicle,0,2024-10-15 13:51:09.423141056,Rejected_Review,Rejected
APP101449,2024-10-08 00:33:36.672224080,22,941488.0,11,711.0,624221.0,24,0,0.206,Salaried,Bachelor,Personal,0,2024-10-11 00:33:36.672224080,Rejected_Review,Rejected
APP101450,2024-10-08 11:16:03.921307104,55,405259.0,14,701.0,1283974.0,24,2,0.618,Salaried,Bachelor,Medical,0,2024-10-17 11:16:03.921307104,Standard_Review,Closed
APP101451,2024-10-08 21:58:31.170390136,62,1000409.0,7,787.0,657669.0,48,1,0.134,Salaried,High School,Education,1,2024-10-11 21:58:31.170390136,Standard_Review,Disbursed
APP101452,2024-10-09 08:40:58.419473160,54,268292.0,9,643.0,1097736.0,48,0,0.619,Salaried,Bachelor,Medical,0,2024-10-14 08:40:58.419473160,Rejected_Review,Rejected
APP101453,2024-10-09 19:23:25.668556192,50,1939310.0,12,683.0,473771.0,48,3,0.073,Salaried,High School,Medical,0,2024-10-14 19:23:25.668556192,Rejected_Review,Rejected
APP101454,2024-10-10 06:05:52.917639216,33,1166909.0,14,705.0,921067.0,48,0,0.204,Salaried,Diploma,Home,0,2024-10-13 06:05:52.917639216,Rejected_Review,Rejected
APP101455,2024-10-10 16:48:20.166722248,33,505270.0,9,687.0,424531.0,24,3,0.242,Salaried,High School,Personal,0,2024-10-15 16:48:20.166722248,Rejected_Review,Rejected
APP101456,2024-10-11 03:30:47.415805272,38,772062.0,2,611.0,617815.0,36,1,0.344,Salaried,Bachelor,Business,0,2024-10-17 03:30:47.415805272,Rejected_Review,Rejected
APP101457,2024-10-11 14:13:14.664888304,52,346041.0,21,594.0,939951.0,36,1,0.581,Salaried,Diploma,Personal,0,2024-10-15 14:13:14.664888304,Rejected_Review,Rejected
APP101458,2024-10-12 00:55:41.913971328,52,667922.0,7,593.0,704479.0,60,2,0.151,Self-Employed,Diploma,Medical,0,2024-10-17 00:55:41.913971328,Rejected_Review,Rejected
APP101459,2024-10-12 11:38:09.163054360,55,598439.0,5,737.0,1121285.0,36,1,0.269,Self-Employed,High School,Personal,0,2024-10-18 11:38:09.163054360,Rejected_Review,Rejected
APP101460,2024-10-12 22:20:36.412137384,59,446451.0,4,637.0,977343.0,24,1,0.401,Self-Employed,Bachelor,Vehicle,0,2024-10-14 22:20:36.412137384,Rejected_Review,Rejected
APP101461,2024-10-13 09:03:03.661220416,49,526432.0,11,721.0,599969.0,36,1,0.34,Contract,Bachelor,Business,0,2024-10-17 09:03:03.661220416,Rejected_Review,Rejected
APP101462,2024-10-13 19:45:30.910303440,49,503623.0,9,696.0,1338834.0,60,1,0.357,Contract,Master,Vehicle,0,2024-10-20 19:45:30.910303440,Standard_Review,Rejected
APP101463,2024-10-14 06:27:58.159386464,64,390603.0,4,627.0,870644.0,60,2,0.392,Salaried,Bachelor,Vehicle,0,2024-10-17 06:27:58.159386464,Rejected_Review,Rejected
APP101464,2024-10-14 17:10:25.408469496,36,441777.0,2,628.0,619700.0,60,1,0.391,Salaried,Diploma,Education,0,2024-10-19 17:10:25.408469496,Rejected_Review,Rejected
APP101465,2024-10-15 03:52:52.657552520,64,339727.0,4,699.0,752923.0,36,0,0.497,Business,Master,Vehicle,0,2024-10-16 03:52:52.657552520,Rejected_Review,Rejected
APP101466,2024-10-15 14:35:19.906635552,30,956013.0,11,695.0,732556.0,48,3,0.221,Salaried,Diploma,Personal,0,2024-10-19 14:35:19.906635552,Standard_Review,Rejected
APP101467,2024-10-16 01:17:47.155718576,50,427315.0,7,722.0,774236.0,36,1,0.227,Self-Employed,Master,Personal,0,2024-10-20 01:17:47.155718576,Rejected_Review,Rejected
APP101468,2024-10-16 12:00:14.404801608,45,375051.0,2,660.0,652102.0,24,2,0.432,Contract,Bachelor,Medical,0,2024-10-20 12:00:14.404801608,Rejected_Review,Rejected
APP101469,2024-10-16 22:42:41.653884632,59,949228.0,4,635.0,843318.0,12,3,0.192,Self-Employed,Bachelor,Education,0,2024-10-20 22:42:41.653884632,Rejected_Review,Rejected
APP101470,2024-10-17 09:25:08.902967664,40,767625.0,6,697.0,1038975.0,24,0,0.35,Salaried,Bachelor,Business,0,2024-10-23 09:25:08.902967664,Rejected_Review,Rejected
APP101471,2024-10-17 20:07:36.152050688,25,933553.0,8,782.0,865980.0,48,1,0.198,Business,Doctorate,Personal,1,2024-10-19 20:07:36.152050688,Standard_Review,Disbursed
APP101472,2024-10-18 06:50:03.401133720,21,981625.0,5,568.0,851368.0,60,2,0.261,Salaried,Diploma,Home,0,2024-10-21 06:50:03.401133720,Rejected_Review,Rejected
APP101473,2024-10-18 17:32:30.650216744,50,1554372.0,8,638.0,665635.0,24,0,0.223,Contract,Master,Vehicle,0,2024-10-20 17:32:30.650216744,Standard_Review,Rejected
APP101474,2024-10-19 04:14:57.899299776,23,605924.0,11,728.0,449457.0,60,1,0.329,Salaried,Bachelor,Vehicle,0,2024-10-20 04:14:57.899299776,Rejected_Review,Closed
APP101475,2024-10-19 14:57:25.148382800,65,337326.0,6,704.0,397983.0,36,0,0.193,Salaried,Doctorate,Medical,0,2024-10-23 14:57:25.148382800,Rejected_Review,Rejected
APP101476,2024-10-20 01:39:52.397465824,34,734316.0,15,729.0,491417.0,36,1,0.169,Business,Bachelor,Medical,0,2024-10-22 01:39:52.397465824,Standard_Review,Rejected
APP101477,2024-10-20 12:22:19.646548856,50,481025.0,3,662.0,567976.0,36,0,0.405,Salaried,Bachelor,Personal,0,2024-10-24 12:22:19.646548856,Standard_Review,Rejected
APP101478,2024-10-20 23:04:46.895631880,24,422460.0,3,585.0,1614816.0,36,0,0.625,Salaried,Master,Vehicle,0,2024-10-25 23:04:46.895631880,Rejected_Review,Rejected
APP101479,2024-10-21 09:47:14.144714912,38,679895.0,14,799.0,1308859.0,36,2,0.321,Salaried,Master,Education,0,2024-10-25 09:47:14.144714912,Rejected_Review,Rejected
APP101480,2024-10-21 20:29:41.393797936,57,959643.0,1,760.0,520309.0,48,2,0.266,Salaried,Bachelor,Personal,0,2024-10-26 20:29:41.393797936,Rejected_Review,Rejected
APP101481,2024-10-22 07:12:08.642880968,45,446203.0,4,688.0,876495.0,48,5,0.316,Contract,Bachelor,Education,0,2024-10-23 07:12:08.642880968,Rejected_Review,Closed
APP101482,2024-10-22 17:54:35.891963992,21,1153374.0,5,635.0,676728.0,60,2,0.234,Salaried,Bachelor,Business,0,2024-10-29 17:54:35.891963992,Rejected_Review,Rejected
APP101483,2024-10-23 04:37:03.141047024,35,416400.0,11,658.0,787667.0,36,6,0.329,Salaried,Bachelor,Education,0,2024-10-27 04:37:03.141047024,Rejected_Review,Rejected
APP101484,2024-10-23 15:19:30.390130048,29,582434.0,2,705.0,532067.0,48,0,0.347,Self-Employed,Master,Medical,0,2024-10-28 15:19:30.390130048,Rejected_Review,Rejected
APP101485,2024-10-24 02:01:57.639213080,35,773411.0,8,674.0,2147287.0,48,0,0.423,Salaried,Diploma,Home,0,2024-10-26 02:01:57.639213080,Rejected_Review,Rejected
APP101486,2024-10-24 12:44:24.888296104,44,545890.0,7,689.0,1778153.0,60,0,0.355,Salaried,Diploma,Home,0,2024-10-25 12:44:24.888296104,Rejected_Review,Rejected
APP101487,2024-10-24 23:26:52.137379136,24,292297.0,19,795.0,604724.0,36,1,0.367,Salaried,Master,Personal,1,2024-10-29 23:26:52.137379136,Approved_Review,Disbursed
APP101488,2024-10-25 10:09:19.386462160,32,986640.0,4,750.0,519525.0,60,1,0.166,Salaried,Bachelor,Home,0,2024-10-30 10:09:19.386462160,Rejected_Review,Rejected
APP101489,2024-10-25 20:51:46.635545184,57,490985.0,10,614.0,1111890.0,48,2,0.405,Salaried,Bachelor,Medical,0,2024-10-27 20:51:46.635545184,Rejected_Review,Rejected
APP101490,2024-10-26 07:34:13.884628216,57,908847.0,6,695.0,382315.0,48,1,0.239,Salaried,Bachelor,Education,0,2024-10-31 07:34:13.884628216,Rejected_Review,Rejected
APP101491,2024-10-26 18:16:41.133711240,63,368009.0,7,656.0,1068546.0,12,2,0.416,Business,Master,Personal,0,2024-10-31 18:16:41.133711240,Rejected_Review,Rejected
APP101492,2024-10-27 04:59:08.382794272,26,397393.0,4,709.0,745320.0,36,1,0.321,Salaried,Diploma,Business,0,2024-11-01 04:59:08.382794272,Standard_Review,Rejected
APP101493,2024-10-27 15:41:35.631877296,59,958210.0,10,686.0,341734.0,36,0,0.192,Business,Bachelor,Business,0,2024-10-31 15:41:35.631877296,Rejected_Review,Rejected
APP101494,2024-10-28 02:24:02.880960328,44,757634.0,12,850.0,648846.0,12,1,0.207,Business,Master,Personal,1,2024-11-02 02:24:02.880960328,Approved_Review,Disbursed
APP101495,2024-10-28 13:06:30.130043352,31,533580.0,8,718.0,504316.0,36,2,0.268,Salaried,Bachelor,Vehicle,0,2024-11-04 13:06:30.130043352,Rejected_Review,Rejected
APP101496,2024-10-28 23:48:57.379126384,33,762602.0,29,681.0,758976.0,60,3,0.307,Contract,Bachelor,Vehicle,0,2024-10-31 23:48:57.379126384,Rejected_Review,Rejected
APP101497,2024-10-29 10:31:24.628209408,54,423120.0,5,810.0,720419.0,36,1,0.355,Salaried,High School,Education,0,2024-11-04 10:31:24.628209408,Rejected_Review,Closed
APP101498,2024-10-29 21:13:51.877292440,45,683064.0,11,703.0,356888.0,24,1,0.29,Business,Master,Home,1,2024-11-03 21:13:51.877292440,Approved_Review,Disbursed
APP101499,2024-10-30 07:56:19.126375464,27,688711.0,16,591.0,592297.0,36,0,0.187,Salaried,Master,Personal,0,2024-10-31 07:56:19.126375464,Rejected_Review,Rejected
APP101500,2024-10-30 18:38:46.375458488,24,549369.0,9,682.0,933033.0,12,1,0.313,Salaried,Bachelor,Home,0,2024-10-31 18:38:46.375458488,Rejected_Review,Rejected
APP101501,2024-10-31 05:21:13.624541520,28,446346.0,12,730.0,1016921.0,36,1,0.528,Contract,High School,Vehicle,0,2024-11-04 05:21:13.624541520,Rejected_Review,Rejected
APP101502,2024-10-31 16:03:40.873624544,40,670876.0,17,721.0,583796.0,48,1,0.203,Contract,Bachelor,Vehicle,0,2024-11-01 16:03:40.873624544,Rejected_Review,Closed
APP101503,2024-11-01 02:46:08.122707576,49,634115.0,10,755.0,880038.0,36,3,0.488,Salaried,Bachelor,Business,0,2024-11-02 02:46:08.122707576,Standard_Review,Rejected
APP101504,2024-11-01 13:28:35.371790600,65,527080.0,12,700.0,799727.0,48,2,0.4,Salaried,Master,Education,0,2024-11-11 13:28:35.371790600,Rejected_Review,Rejected
APP101505,2024-11-02 00:11:02.620873632,30,408199.0,4,695.0,681815.0,24,3,0.293,Contract,Diploma,Personal,0,2024-11-04 00:11:02.620873632,Standard_Review,Rejected
APP101506,2024-11-02 10:53:29.869956656,63,653660.0,1,599.0,882730.0,60,1,0.353,Self-Employed,High School,Education,0,2024-11-08 10:53:29.869956656,Standard_Review,Rejected
APP101507,2024-11-02 21:35:57.119039688,54,527673.0,10,789.0,440750.0,60,3,0.271,Salaried,Diploma,Personal,0,2024-11-06 21:35:57.119039688,Rejected_Review,Rejected
APP101508,2024-11-03 08:18:24.368122712,46,408045.0,5,670.0,700340.0,12,1,0.254,Salaried,Bachelor,Personal,0,2024-11-12 08:18:24.368122712,Rejected_Review,Rejected
APP101509,2024-11-03 19:00:51.617205744,61,662858.0,6,626.0,313911.0,60,2,0.315,Business,Diploma,Home,0,2024-11-11 19:00:51.617205744,Rejected_Review,Rejected
APP101510,2024-11-04 05:43:18.866288768,23,1340382.0,5,850.0,681310.0,36,1,0.268,,Doctorate,Personal,0,2024-11-09 05:43:18.866288768,Standard_Review,Rejected
APP101511,2024-11-04 16:25:46.115371800,26,551091.0,7,799.0,1427377.0,36,0,0.564,Contract,Diploma,Personal,0,2024-11-05 16:25:46.115371800,Rejected_Review,Rejected
APP101512,2024-11-05 03:08:13.364454824,25,1275345.0,8,661.0,596642.0,36,2,0.279,Salaried,Bachelor,Personal,0,2024-11-12 03:08:13.364454824,Rejected_Review,Closed
APP101513,2024-11-05 13:50:40.613537848,25,1683149.0,11,568.0,1357772.0,36,3,0.271,Self-Employed,Bachelor,Vehicle,0,2024-11-07 13:50:40.613537848,Rejected_Review,Rejected
APP101514,2024-11-06 00:33:07.862620880,43,423238.0,9,643.0,601416.0,60,2,0.396,Salaried,Bachelor,Education,0,2024-11-12 00:33:07.862620880,Rejected_Review,Rejected
APP101515,2024-11-06 11:15:35.111703904,29,652651.0,2,793.0,406962.0,24,0,0.131,Business,Master,Personal,0,2024-11-08 11:15:35.111703904,Rejected_Review,Rejected
APP101516,2024-11-06 21:58:02.360786936,55,1675140.0,12,701.0,976307.0,24,3,0.359,Self-Employed,Bachelor,Personal,0,2024-11-09 21:58:02.360786936,Rejected_Review,Rejected
APP101517,2024-11-07 08:40:29.609869960,40,615532.0,20,602.0,882755.0,36,0,0.374,Salaried,Bachelor,Home,0,2024-11-16 08:40:29.609869960,Rejected_Review,Rejected
APP101518,2024-11-07 19:22:56.858952992,62,660857.0,6,741.0,2231846.0,36,1,0.419,Self-Employed,Diploma,Medical,0,2024-11-11 19:22:56.858952992,Standard_Review,Rejected
APP101519,2024-11-08 06:05:24.108036016,55,306577.0,9,676.0,428990.0,60,2,0.213,Salaried,Master,Medical,0,2024-11-10 06:05:24.108036016,Standard_Review,Rejected
APP101520,2024-11-08 16:47:51.357119048,38,511693.0,2,648.0,836551.0,36,1,0.366,Salaried,Doctorate,Vehicle,0,2024-11-12 16:47:51.357119048,Rejected_Review,Rejected
APP101521,2024-11-09 03:30:18.606202072,37,834629.0,6,653.0,851587.0,36,2,0.21,Salaried,Diploma,Home,0,2024-11-13 03:30:18.606202072,Standard_Review,Rejected
APP101522,2024-11-09 14:12:45.855285104,44,1939430.0,3,775.0,1188174.0,36,2,0.26,Business,Master,Business,1,2024-11-11 14:12:45.855285104,Approved_Review,Pending_Disbursement
APP101523,2024-11-10 00:55:13.104368128,23,595124.0,7,726.0,912310.0,36,2,0.265,Salaried,Bachelor,Personal,0,2024-11-15 00:55:13.104368128,Rejected_Review,Rejected
APP101524,2024-11-10 11:37:40.353451160,52,307597.0,6,593.0,606098.0,12,1,0.297,Salaried,Master,Home,0,2024-11-12 11:37:40.353451160,Rejected_Review,Rejected
APP101525,2024-11-10 22:20:07.602534184,55,345368.0,8,714.0,409749.0,36,3,0.255,Salaried,Doctorate,Business,0,2024-11-11 22:20:07.602534184,Rejected_Review,Rejected
APP101526,2024-11-11 09:02:34.851617208,58,639615.0,5,697.0,832466.0,24,0,0.535,Self-Employed,Diploma,Personal,0,2024-11-15 09:02:34.851617208,Rejected_Review,Rejected
APP101527,2024-11-11 19:45:02.100700240,33,1104022.0,1,663.0,844117.0,60,3,0.165,Salaried,Master,Home,0,2024-11-14 19:45:02.100700240,Standard_Review,Rejected
APP101528,2024-11-12 06:27:29.349783264,45,865910.0,3,666.0,959861.0,36,1,0.371,Business,Bachelor,Vehicle,0,2024-11-16 06:27:29.349783264,Standard_Review,Rejected
APP101529,2024-11-12 17:09:56.598866296,29,799581.0,4,634.0,605687.0,60,2,0.188,Contract,Bachelor,Home,0,2024-11-16 17:09:56.598866296,Standard_Review,Closed
APP101530,2024-11-13 03:52:23.847949320,24,1171555.0,11,647.0,804448.0,60,0,0.226,Salaried,Bachelor,Business,1,2024-11-19 03:52:23.847949320,Standard_Review,Disbursed
APP101531,2024-11-13 14:34:51.097032352,34,470064.0,4,709.0,323437.0,60,1,0.241,Self-Employed,Master,Vehicle,0,2024-11-18 14:34:51.097032352,Standard_Review,Rejected
APP101532,2024-11-14 01:17:18.346115376,57,,20,672.0,418408.0,24,3,0.222,Salaried,Bachelor,Education,0,2024-11-15 01:17:18.346115376,Standard_Review,Rejected
APP101533,2024-11-14 11:59:45.595198408,54,514297.0,11,725.0,1117495.0,60,2,0.415,Salaried,Bachelor,Personal,0,2024-11-18 11:59:45.595198408,Rejected_Review,Rejected
APP101534,2024-11-14 22:42:12.844281432,31,575257.0,3,639.0,765859.0,48,2,0.333,Salaried,Master,Vehicle,0,2024-11-17 22:42:12.844281432,Rejected_Review,Rejected
APP101535,2024-11-15 09:24:40.093364464,61,413291.0,5,736.0,888017.0,48,0,0.303,Salaried,High School,Personal,0,2024-11-18 09:24:40.093364464,Standard_Review,Rejected
APP101536,2024-11-15 20:07:07.342447488,23,556787.0,11,775.0,519000.0,24,4,0.253,Contract,Bachelor,Personal,0,2024-11-16 20:07:07.342447488,Standard_Review,Rejected
APP101537,2024-11-16 06:49:34.591530512,48,641944.0,4,690.0,487044.0,24,2,0.237,Business,Bachelor,Home,1,2024-11-17 06:49:34.591530512,Approved_Review,Disbursed
APP101538,2024-11-16 17:32:01.840613544,49,549941.0,3,724.0,566402.0,60,2,0.312,Contract,High School,Home,0,2024-11-23 17:32:01.840613544,Rejected_Review,Rejected
APP101539,2024-11-17 04:14:29.089696568,29,604556.0,4,726.0,788335.0,24,4,0.287,Contract,Master,Home,0,2024-11-21 04:14:29.089696568,Standard_Review,Rejected
APP101540,2024-11-17 14:56:56.338779600,23,779958.0,6,657.0,986377.0,24,0,0.339,Salaried,Master,Education,0,2024-11-22 14:56:56.338779600,Rejected_Review,Rejected
APP101541,2024-11-18 01:39:23.587862624,45,1134997.0,3,727.0,618023.0,36,0,0.17,Salaried,Diploma,Personal,0,2024-11-21 01:39:23.587862624,Rejected_Review,Rejected
APP101542,2024-11-18 12:21:50.836945656,54,1172616.0,9,543.0,305298.0,60,3,0.143,Salaried,Master,Personal,0,2024-11-19 12:21:50.836945656,Rejected_Review,Rejected
APP101543,2024-11-18 23:04:18.086028680,32,915630.0,23,517.0,855426.0,36,1,0.284,Self-Employed,Bachelor,Personal,0,2024-11-21 23:04:18.086028680,Rejected_Review,Rejected
APP101544,2024-11-19 09:46:45.335111712,62,368699.0,7,669.0,799996.0,60,3,0.338,Salaried,Bachelor,Personal,0,2024-11-21 09:46:45.335111712,Rejected_Review,Rejected
APP101545,2024-11-19 20:29:12.584194736,29,552685.0,8,731.0,889507.0,36,2,0.304,Business,Diploma,Home,0,2024-11-24 20:29:12.584194736,Rejected_Review,Rejected
APP101546,2024-11-20 07:11:39.833277768,35,574525.0,5,684.0,1074198.0,24,1,0.34,Self-Employed,Doctorate,Vehicle,0,2024-11-25 07:11:39.833277768,Rejected_Review,Rejected
APP101547,2024-11-20 17:54:07.082360792,60,483598.0,23,738.0,1032625.0,36,1,0.375,Self-Employed,Bachelor,Home,0,2024-11-25 17:54:07.082360792,Rejected_Review,Rejected
APP101548,2024-11-21 04:36:34.331443824,45,758263.0,4,612.0,1382277.0,48,1,0.373,Salaried,Diploma,Home,0,2024-11-26 04:36:34.331443824,Standard_Review,Rejected
APP101549,2024-11-21 15:19:01.580526848,25,317197.0,7,747.0,710017.0,36,1,0.356,Salaried,Master,Vehicle,0,2024-11-22 15:19:01.580526848,Standard_Review,Rejected
APP101550,2024-11-22 02:01:28.829609872,31,1392808.0,8,796.0,564035.0,36,3,0.242,Salaried,Bachelor,Vehicle,1,2024-11-25 02:01:28.829609872,Approved_Review,Disbursed
APP101551,2024-11-22 12:43:56.078692904,54,1113008.0,4,645.0,1177914.0,24,1,0.258,Contract,Master,Business,0,2024-11-24 12:43:56.078692904,Rejected_Review,Rejected
APP101552,2024-11-22 23:26:23.327775928,44,806064.0,7,740.0,1102415.0,36,1,0.342,Salaried,Doctorate,Home,0,2024-11-26 23:26:23.327775928,Rejected_Review,Rejected
APP101553,2024-11-23 10:08:50.576858960,35,632085.0,11,691.0,623067.0,48,6,0.182,Self-Employed,High School,Business,0,2024-11-26 10:08:50.576858960,Rejected_Review,Rejected
APP101554,2024-11-23 20:51:17.825941984,58,1129974.0,4,719.0,1216853.0,36,3,0.079,Contract,Master,Home,0,2024-11-28 20:51:17.825941984,Rejected_Review,Rejected
APP101555,2024-11-24 07:33:45.075025016,28,886432.0,2,796.0,726577.0,12,0,0.314,Salaried,Doctorate,Vehicle,0,2024-11-29 07:33:45.075025016,Standard_Review,Closed
APP101556,2024-11-24 18:16:12.324108040,25,1069514.0,11,711.0,1325098.0,24,0,0.313,Salaried,Bachelor,Vehicle,0,2024-11-27 18:16:12.324108040,Rejected_Review,Rejected
APP101557,2024-11-25 04:58:39.573191072,46,632955.0,9,740.0,1661852.0,36,1,0.503,Self-Employed,Master,Education,0,2024-11-30 04:58:39.573191072,Rejected_Review,Rejected
APP101558,2024-11-25 15:41:06.822274096,38,1454130.0,6,608.0,2621800.0,60,1,0.459,Self-Employed,Bachelor,Education,0,2024-11-30 15:41:06.822274096,Standard_Review,Rejected
APP101559,2024-11-26 02:23:34.071357128,26,1098908.0,4,738.0,722126.0,36,1,0.163,Contract,Bachelor,Home,0,2024-11-30 02:23:34.071357128,Rejected_Review,Rejected
APP101560,2024-11-26 13:06:01.320440152,57,817510.0,1,795.0,1420545.0,12,0,0.232,Salaried,Master,Education,0,2024-12-01 13:06:01.320440152,Rejected_Review,Rejected
