Customer_ID,Age,Gender,Contract_Type,Education_Level,Satisfaction_Level,Is_Member,Payment_Method,City,Product_Category,Customer_Segment,Referral_Source,Monthly_Charges,Tenure_Months,Support_Calls,Churn
CUST01979,38,Other,Yearly,Bachelor,High,Yes,Cash,Hyderabad,Clothing,Standard,Friend,7862.43,21,3,No
CUST01980,48,Female,Yearly,PhD,Medium,Yes,Credit Card,Coimbatore,Books,Standard,Advertisement,2580.15,21,4,Yes
CUST01981,41,Female,Monthly,High School,Medium,No,Cash,Bangalore,Grocery,Standard,Email,8946.13,60,5,No
CUST01982,37,Male,Monthly,Master,Medium,Yes,Cash,Erode,Grocery,Basic,Facebook,1732.96,29,2,Yes
CUST01983,54,Male,Quarterly,High School,High,Yes,UPI,Chennai,Home Appliances,Standard,Facebook,6355.46,33,1,No
CUST01984,21,Female,Monthly,Bachelor,Medium,No,Cash,Madurai,Grocery,Standard,Advertisement,7075.6,39,3,No
CUST01985,45,Female,Monthly,Bachelor,Medium,Yes,UPI,Pune,Electronics,Basic,Advertisement,6748.17,62,3,No
CUST01986,61,Male,Monthly,Bachelor,Medium,No,Bank Transfer,Coimbatore,Clothing,Basic,Website,3502.28,71,2,Yes
CUST01987,37,Male,Monthly,Bachelor,High,Yes,Credit Card,Coimbatore,Sports,Basic,Friend,8817.47,45,4,No
CUST01988,41,Male,Monthly,Bachelor,High,Yes,Credit Card,Bangalore,Grocery,Basic,Advertisement,7813.15,58,2,No
CUST01989,49,Female,Monthly,Master,Medium,Yes,Bank Transfer,Kochi,Home Appliances,Standard,Google,5346.96,1,0,No
CUST01990,58,Male,Monthly,Master,High,Yes,Bank Transfer,Bangalore,Sports,Standard,Website,6231.28,11,4,No
CUST01991,53,Male,Monthly,Master,Medium,Yes,UPI,Pune,Electronics,Standard,Friend,5880.53,32,4,No
CUST01992,51,Male,Quarterly,High School,High,Yes,Bank Transfer,Pune,Sports,Premium,Website,9493.64,49,2,No
CUST01993,53,Male,Monthly,Master,High,Yes,UPI,Trichy,Grocery,Basic,Friend,9015.93,30,3,Yes
CUST01994,19,Female,Monthly,High School,Low,Yes,Bank Transfer,Coimbatore,Clothing,Basic,Google,2737.22,60,3,Yes
CUST01995,32,Male,Yearly,Bachelor,High,Yes,UPI,Delhi,Clothing,Standard,Friend,2996.22,10,3,No
CUST01996,51,Female,Yearly,High School,Medium,Yes,Credit Card,Coimbatore,Clothing,Premium,Website,9823.66,21,3,No
CUST01997,53,Female,Yearly,Bachelor,High,Yes,UPI,Chennai,Grocery,Standard,Friend,2747.33,6,0,No
CUST01998,23,Female,Yearly,Master,High,No,Bank Transfer,Bangalore,Electronics,Standard,Website,9558.05,38,6,No
CUST01999,56,Male,Monthly,Bachelor,Low,No,UPI,Kochi,Books,Standard,Advertisement,6672.66,58,4,Yes
CUST02000,59,Other,Quarterly,Bachelor,Medium,No,Bank Transfer,Indore,Sports,Standard,Google,976.04,8,2,No
CUST02001,29,Female,Monthly,Master,Medium,Yes,Cash,Bangalore,Clothing,Standard,Website,3689.41,70,3,No
CUST02002,20,Other,Quarterly,Bachelor,High,No,UPI,Mumbai,Electronics,Premium,Facebook,5023.46,63,1,No
CUST02003,62,Female,Monthly,Master,High,Yes,UPI,Chennai,Home Appliances,Basic,Facebook,8414.38,34,1,No
CUST02004,35,Male,Quarterly,Bachelor,Medium,Yes,UPI,Pune,Home Appliances,Premium,Email,3621.56,49,3,No
CUST02005,57,Male,Monthly,Master,Medium,Yes,UPI,Bangalore,Electronics,Basic,Email,3450.49,40,1,No
CUST02006,38,Male,Monthly,Bachelor,Medium,No,Credit Card,Hyderabad,Home Appliances,Premium,Friend,9242.5,29,2,Yes
CUST02007,32,Female,Quarterly,PhD,Low,No,Bank Transfer,Delhi,Home Appliances,Basic,Advertisement,1250.83,9,5,Yes
CUST02008,50,Male,Monthly,Bachelor,Medium,No,UPI,Kochi,Clothing,Standard,Advertisement,5739.45,21,5,No
CUST02009,52,Male,Monthly,Master,Medium,Yes,Bank Transfer,Coimbatore,Grocery,Premium,Facebook,5290.27,32,3,No
CUST02010,43,Male,Monthly,High School,Medium,No,UPI,Mumbai,Grocery,Basic,Friend,1044.68,72,5,No
CUST02011,25,Male,Monthly,Bachelor,Low,Yes,UPI,Hyderabad,Grocery,Standard,Advertisement,1333.71,55,3,Yes
CUST02012,53,Male,Monthly,High School,Low,Yes,UPI,Coimbatore,Grocery,Basic,Advertisement,4128.69,43,10,No
CUST02013,65,Male,Yearly,Bachelor,High,No,Bank Transfer,Chennai,Electronics,Basic,Friend,1774.53,10,2,Yes
CUST02014,47,Male,Monthly,Bachelor,Medium,Yes,UPI,Thanjavur,Clothing,Premium,Website,5041.68,49,1,No
CUST02015,40,Male,Monthly,Master,Medium,Yes,Bank Transfer,Vellore,Electronics,Basic,Facebook,6284.44,13,1,No
CUST02016,59,Male,Monthly,High School,Medium,Yes,UPI,Coimbatore,Sports,Standard,Email,7068.27,41,4,No
CUST02017,61,Male,Quarterly,Master,Medium,No,Bank Transfer,Kochi,Sports,Basic,Advertisement,5691.47,31,2,Yes
CUST02018,31,Female,Quarterly,High School,Medium,Yes,Bank Transfer,Mumbai,Home Appliances,Standard,Website,4106.77,32,8,No
CUST02019,31,Female,Quarterly,Bachelor,Medium,Yes,Cash,Ahmedabad,Clothing,Standard,Website,1732.71,45,2,No
CUST02020,19,Male,Quarterly,Master,Medium,Yes,UPI,Visakhapatnam,Books,Standard,Website,2851.11,13,2,No
CUST02021,54,Male,Yearly,Master,High,Yes,UPI,Delhi,Grocery,Premium,Website,4484.51,25,2,No
CUST02022,22,Female,Yearly,Bachelor,Medium,No,Bank Transfer,Coimbatore,Sports,Basic,Google,9279.09,68,4,No
CUST02023,55,Female,Quarterly,High School,Medium,Yes,UPI,Hyderabad,Sports,Standard,Google,2424.71,15,0,No
CUST02024,62,Female,Monthly,Bachelor,Medium,Yes,Cash,Madurai,Home Appliances,Standard,Email,4426.77,64,2,No
CUST02025,58,Female,Quarterly,Bachelor,Medium,Yes,Cash,Jaipur,Grocery,Basic,Friend,7456.93,60,1,No
CUST02026,64,Male,Monthly,Bachelor,High,Yes,UPI,Bangalore,Grocery,Standard,Facebook,7199.43,8,5,No
CUST02027,31,Male,Quarterly,Bachelor,High,Yes,UPI,Salem,Grocery,Standard,Friend,9673.13,17,3,No
CUST02028,56,Male,Yearly,Bachelor,Medium,Yes,Credit Card,Kochi,Sports,Standard,Google,2313.56,5,3,No
CUST02029,42,Female,Quarterly,High School,Medium,No,Credit Card,Coimbatore,Books,Basic,Friend,656.94,13,4,Yes
CUST02030,37,Female,Yearly,Master,High,Yes,Bank Transfer,Mumbai,Home Appliances,Basic,Friend,3562.07,21,1,No
CUST02031,19,Female,Monthly,Master,Medium,Yes,Bank Transfer,Chennai,Grocery,Basic,Website,1922.08,44,2,No
CUST02032,56,Male,Monthly,High School,Medium,Yes,Credit Card,Kochi,Grocery,Basic,Advertisement,5710.46,53,3,Yes
CUST02033,23,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Delhi,Clothing,Basic,Google,9038.4,28,4,Yes
CUST02034,34,Male,Yearly,High School,Medium,Yes,Credit Card,Indore,Grocery,Standard,Google,7038.15,66,2,No
CUST02035,42,Male,Yearly,Master,High,Yes,UPI,Ahmedabad,Clothing,Standard,Friend,1790.09,21,3,No
CUST02036,45,Male,Quarterly,Bachelor,Medium,No,Credit Card,Coimbatore,Home Appliances,Premium,Advertisement,1602.86,57,2,No
CUST02037,19,Female,Quarterly,High School,Medium,Yes,Bank Transfer,Coimbatore,Home Appliances,Standard,Friend,9158.77,55,4,No
CUST02038,52,Male,Quarterly,High School,Medium,Yes,Bank Transfer,Salem,Home Appliances,Basic,Facebook,5132.29,2,1,No
CUST02039,54,Female,Yearly,High School,High,Yes,UPI,Kochi,Clothing,Basic,Google,9274.89,65,3,No
CUST02040,22,Male,Yearly,Bachelor,Medium,Yes,UPI,Trichy,Sports,Standard,Website,7494.07,3,4,No
CUST02041,18,Female,Quarterly,Master,High,Yes,UPI,Chennai,Sports,Premium,Website,9936.81,59,6,Yes
CUST02042,57,Female,Quarterly,High School,Medium,Yes,Cash,Tiruppur,Books,Standard,Website,8776.66,63,2,No
CUST02043,29,Male,Monthly,Bachelor,High,Yes,Credit Card,Hyderabad,Books,Standard,Email,4435.02,5,2,No
CUST02044,53,Female,Quarterly,Bachelor,Medium,Yes,UPI,Chennai,Sports,Basic,Email,7703.16,66,1,Yes
CUST02045,62,Female,Monthly,Bachelor,Medium,No,Cash,Coimbatore,Sports,Standard,Google,4976.67,18,3,No
CUST02046,40,Female,Monthly,Bachelor,Medium,Yes,UPI,Vellore,Grocery,Standard,Google,2714.19,9,4,No
CUST02047,64,Female,Yearly,Bachelor,High,Yes,Credit Card,Mumbai,Home Appliances,Basic,Website,2789.78,22,4,No
CUST02048,48,Female,Monthly,Master,Medium,No,UPI,Indore,Sports,Standard,Google,4274.56,28,6,No
CUST02049,28,Male,Yearly,PhD,Medium,Yes,Cash,Kochi,Electronics,Basic,Website,1558.93,60,4,No
CUST02050,27,Female,Monthly,PhD,Medium,No,Bank Transfer,Coimbatore,Sports,Standard,Facebook,2188.78,12,3,Yes
CUST02051,20,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Delhi,Grocery,Standard,Facebook,5255.78,37,2,No
CUST02052,31,Male,Monthly,Master,High,Yes,UPI,Coimbatore,Sports,Standard,Facebook,9562.26,42,3,No
CUST02053,33,Male,Monthly,PhD,Medium,Yes,UPI,Mumbai,Books,Standard,Friend,5988.02,54,5,No
CUST02054,27,Female,Monthly,High School,High,Yes,Credit Card,Bangalore,Books,Standard,Friend,4380.72,42,3,No
CUST02055,46,Female,Monthly,High School,Medium,Yes,UPI,Pune,Home Appliances,Premium,Advertisement,2805.65,67,3,Yes
CUST02056,27,Male,Monthly,High School,High,No,Credit Card,Mumbai,Clothing,Standard,Advertisement,2361.06,56,3,No
CUST02057,29,Female,Monthly,Bachelor,Medium,No,Credit Card,Chennai,Grocery,Standard,Advertisement,6754.87,46,4,No
CUST02058,47,Female,Monthly,Master,Low,No,Cash,Coimbatore,Clothing,Basic,Facebook,8559.09,5,1,No
CUST02059,58,Male,Quarterly,Bachelor,Low,No,UPI,Bangalore,Books,Standard,Facebook,4289.13,56,1,No
CUST02060,18,Male,Monthly,Bachelor,High,No,Bank Transfer,Surat,Home Appliances,Basic,Facebook,5731.26,23,0,Yes
CUST02061,22,Female,Quarterly,Bachelor,Medium,Yes,UPI,Hyderabad,Books,Basic,Google,7213.9,62,2,No
CUST02062,37,Male,Quarterly,High School,Low,No,UPI,Madurai,Home Appliances,Basic,Google,1053.81,13,3,No
CUST02063,25,Female,Monthly,Bachelor,High,Yes,UPI,Coimbatore,Sports,Standard,Facebook,3833.52,59,5,No
CUST02064,60,Male,Yearly,High School,High,No,Credit Card,Bangalore,Electronics,Standard,Website,7432.65,28,2,No
CUST02065,29,Male,Quarterly,High School,High,No,Bank Transfer,Delhi,Clothing,Premium,Advertisement,7003.88,6,2,No
CUST02066,18,Female,Quarterly,Master,Medium,Yes,Cash,Madurai,Grocery,Standard,Friend,1006.8,61,2,Yes
CUST02067,37,Female,Monthly,Master,Medium,Yes,UPI,Mumbai,Home Appliances,Basic,Advertisement,2759.28,61,4,No
CUST02068,45,Female,Quarterly,Master,High,No,Cash,Mumbai,Sports,Standard,Website,6959.59,45,5,No
CUST02069,60,Female,Yearly,Master,Medium,Yes,Bank Transfer,Salem,Sports,Standard,Email,3078.45,12,2,Yes
CUST02070,54,Female,Monthly,Master,Low,Yes,Credit Card,Bangalore,Electronics,Standard,Google,8236.9,35,3,No
CUST02071,64,Female,Monthly,Master,Medium,Yes,Credit Card,Coimbatore,Sports,Standard,Facebook,780.3,62,2,No
CUST02072,54,Male,Monthly,Master,High,Yes,Credit Card,Bangalore,Sports,Basic,Google,2308.3,5,1,No
CUST02073,29,Female,Quarterly,Master,Low,Yes,Bank Transfer,Coimbatore,Electronics,Standard,Google,3172.47,66,1,No
CUST02074,54,Male,Monthly,Bachelor,High,Yes,Credit Card,Bhopal,Clothing,Standard,Website,9290.25,68,2,No
CUST02075,61,Female,Quarterly,Bachelor,Medium,Yes,UPI,Delhi,Sports,Premium,Google,8065.03,65,4,No
CUST02076,45,Male,Monthly,Master,High,No,UPI,Hyderabad,Home Appliances,Basic,Google,8899.38,66,2,No
CUST02077,64,Female,Yearly,Bachelor,Medium,Yes,UPI,Visakhapatnam,Grocery,Standard,Advertisement,4684.55,41,2,No
CUST02078,32,Male,Monthly,Bachelor,Medium,Yes,Bank Transfer,Mysore,Grocery,Standard,Advertisement,8314.34,27,3,Yes
CUST02079,23,Female,Monthly,Bachelor,Medium,Yes,UPI,Hyderabad,Grocery,Basic,Email,8608.19,5,2,No
CUST02080,61,Female,Quarterly,Bachelor,High,Yes,UPI,Thanjavur,Books,Standard,Website,4299.59,5,2,No
CUST02081,37,Male,Monthly,PhD,Medium,No,Bank Transfer,Coimbatore,Books,Standard,Facebook,9947.39,13,0,No
CUST02082,31,Female,Monthly,Bachelor,High,No,Credit Card,Thanjavur,Home Appliances,Standard,Advertisement,8586.77,9,1,No
CUST02083,19,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Bangalore,Sports,Basic,Email,9753.92,48,4,No
CUST02084,26,Female,Monthly,High School,Medium,Yes,Cash,Delhi,Sports,Basic,Google,8731.72,32,2,No
CUST02085,54,Female,Yearly,Master,Medium,Yes,Cash,Chennai,Grocery,Basic,Email,7873.93,36,2,Yes
CUST02086,37,Male,Yearly,Bachelor,Medium,Yes,UPI,Surat,Electronics,Basic,Email,9466.52,15,1,No
CUST02087,43,Female,Monthly,Bachelor,High,Yes,Credit Card,Coimbatore,Sports,Standard,Friend,4488.28,9,1,No
CUST02088,46,Male,Monthly,Master,Low,Yes,Cash,Hyderabad,Grocery,Standard,Advertisement,7941.67,16,3,No
CUST02089,18,Male,Monthly,Bachelor,High,No,UPI,Delhi,Home Appliances,Standard,Email,2522.47,6,1,No
CUST02090,52,Female,Quarterly,High School,High,Yes,Bank Transfer,Delhi,Grocery,Standard,Email,7461.54,72,2,No
CUST02091,23,Male,Monthly,High School,Low,Yes,Bank Transfer,Madurai,Clothing,Standard,Friend,7960.86,33,1,Yes
CUST02092,54,Other,Monthly,Master,Low,Yes,Credit Card,Madurai,Grocery,Standard,Facebook,7306.98,42,3,Yes
CUST02093,22,Female,Monthly,Bachelor,Medium,Yes,Bank Transfer,Trichy,Sports,Basic,Google,8573.22,59,3,No
CUST02094,50,Male,Quarterly,Bachelor,High,Yes,Credit Card,Chennai,Sports,Standard,Advertisement,4426.69,36,3,No
CUST02095,31,Female,Monthly,High School,Medium,Yes,Bank Transfer,Bangalore,Electronics,Basic,Facebook,5675.3,34,3,No
CUST02096,29,Male,Yearly,High School,Medium,No,Cash,Bangalore,Home Appliances,Premium,Website,601.34,2,3,No
CUST02097,59,Male,Monthly,Bachelor,High,Yes,UPI,Lucknow,Home Appliances,Premium,Facebook,1887.51,13,6,No
CUST02098,37,Male,Monthly,High School,Low,Yes,UPI,Bangalore,Electronics,Standard,Website,6619.84,43,7,Yes
CUST02099,41,Male,Monthly,High School,Medium,Yes,Credit Card,Chennai,Home Appliances,Standard,Website,5842.01,57,3,No
CUST02100,60,Male,Monthly,Bachelor,Medium,No,Credit Card,Pune,Grocery,Standard,Advertisement,2374.66,7,2,No
CUST02101,51,Male,Monthly,Master,Medium,Yes,UPI,Hyderabad,Home Appliances,Standard,Friend,2812.92,59,4,Yes
CUST02102,42,Other,Monthly,Master,Low,Yes,Bank Transfer,Chennai,Grocery,Basic,Website,3768.78,59,3,No
CUST02103,46,Female,Monthly,Bachelor,Medium,No,UPI,Kochi,Home Appliances,Basic,Google,7305.94,51,7,Yes
CUST02104,56,Female,Monthly,Master,High,Yes,Credit Card,Chennai,Sports,Premium,Advertisement,6292.31,3,3,No
CUST02105,48,Female,Monthly,Bachelor,Medium,No,Bank Transfer,Pune,Grocery,Basic,Email,1160.93,27,4,Yes
CUST02106,64,Female,Yearly,PhD,Medium,Yes,Credit Card,Hyderabad,Grocery,Standard,Email,7719.42,54,1,No
CUST02107,60,Male,Monthly,High School,Low,Yes,Bank Transfer,Bangalore,Sports,Premium,Website,2995.27,64,2,Yes
CUST02108,40,Female,Quarterly,Bachelor,Medium,Yes,UPI,Jaipur,Electronics,Standard,Advertisement,6881.72,34,4,No
CUST02109,61,Other,Monthly,Bachelor,Low,Yes,UPI,Bangalore,Electronics,Standard,Google,1671.95,23,3,Yes
CUST02110,55,Male,Monthly,High School,Medium,No,Credit Card,Bangalore,Sports,Premium,Advertisement,9980.25,48,0,Yes
CUST02111,37,Female,Monthly,Master,Medium,Yes,Bank Transfer,Vellore,Books,Standard,Advertisement,1263.18,55,4,No
CUST02112,40,Female,Monthly,Bachelor,Medium,Yes,Credit Card,Coimbatore,Electronics,Standard,Email,7546.47,17,2,Yes
CUST02113,62,Female,Monthly,Bachelor,Low,No,Credit Card,Coimbatore,Grocery,Basic,Website,5642.64,62,1,Yes
CUST02114,33,Female,Monthly,Bachelor,Medium,No,UPI,Chennai,Grocery,Standard,Facebook,1316.42,61,3,No
CUST02115,59,Male,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Delhi,Home Appliances,Basic,Advertisement,754.7,61,3,Yes
CUST02116,25,Male,Monthly,Bachelor,Medium,Yes,Credit Card,Bangalore,Home Appliances,Basic,Website,3945.32,44,2,No
CUST02117,38,Male,Monthly,Bachelor,Low,Yes,Cash,Delhi,Books,Standard,Email,8121.13,71,4,No
CUST02118,18,Female,Monthly,Master,Medium,No,Cash,Coimbatore,Grocery,Standard,Google,890.94,3,4,Yes
CUST02119,25,Male,Quarterly,Master,Medium,No,UPI,Chennai,Books,Premium,Google,7191.79,67,1,No
CUST02120,46,Female,Quarterly,High School,Medium,Yes,UPI,Delhi,Grocery,Basic,Facebook,6726.07,8,4,No
CUST02121,49,Male,Monthly,Bachelor,High,Yes,UPI,Chennai,Electronics,Standard,Google,3022.61,26,5,No
CUST02122,55,Male,Monthly,Master,Medium,Yes,UPI,Hyderabad,Home Appliances,Basic,Website,1236.17,15,9,No
CUST02123,22,Male,Monthly,High School,Low,Yes,UPI,Delhi,Sports,Premium,Facebook,9195.56,5,3,No
CUST02124,64,Female,Monthly,Bachelor,Medium,No,Credit Card,Indore,Sports,Standard,Email,3353.32,13,4,No
CUST02125,39,Male,Quarterly,Master,High,Yes,UPI,Coimbatore,Books,Basic,Website,1558.14,12,4,No
CUST02126,64,Male,Quarterly,Bachelor,Medium,Yes,Credit Card,Hyderabad,Clothing,Standard,Email,6974.41,63,5,No
CUST02127,51,Female,Monthly,High School,High,Yes,UPI,Bangalore,Sports,Premium,Email,2558.47,8,6,No
CUST02128,18,Male,Monthly,Bachelor,High,Yes,UPI,Erode,Grocery,Premium,Facebook,5018.49,34,6,No
CUST02129,43,Male,Quarterly,Bachelor,Medium,Yes,Bank Transfer,Mysore,Electronics,Basic,Facebook,978.85,72,6,No
CUST02130,60,Female,Monthly,PhD,Medium,No,UPI,Visakhapatnam,Clothing,Standard,Website,9933.35,22,3,No
CUST02131,27,Female,Monthly,High School,Medium,No,Credit Card,Bangalore,Electronics,Standard,Facebook,4752.4,50,4,No
CUST02132,47,Male,Quarterly,PhD,Medium,Yes,Credit Card,Bangalore,Electronics,Standard,Website,9991.54,12,6,No
CUST02133,35,Female,Monthly,Bachelor,Medium,No,UPI,Hyderabad,Grocery,Standard,Google,4163.91,22,3,Yes
CUST02134,34,Other,Monthly,Bachelor,High,No,UPI,Bangalore,Electronics,Standard,Google,3804.6,58,4,No
CUST02135,43,Female,Monthly,Bachelor,Medium,Yes,UPI,Madurai,Books,Premium,Advertisement,9188.44,19,0,Yes
CUST02136,25,Female,Quarterly,Bachelor,Low,Yes,UPI,Chennai,Clothing,Premium,Friend,3629.93,5,3,No
CUST02137,64,Female,Monthly,Bachelor,High,Yes,Bank Transfer,Pune,Electronics,Standard,Friend,4604.05,16,1,No
CUST02138,57,Female,Yearly,Bachelor,Medium,Yes,Bank Transfer,Kolkata,Sports,Standard,Google,1242.05,41,5,No
CUST02139,29,Female,Quarterly,Master,High,No,Credit Card,Chennai,Sports,Standard,Advertisement,9576.89,19,2,No
CUST02140,44,Male,Monthly,PhD,Medium,Yes,Cash,Pune,Electronics,Basic,Friend,1308.94,65,5,No
CUST02141,25,Female,Monthly,Bachelor,Low,No,Credit Card,Coimbatore,Home Appliances,Standard,Website,7826.26,22,3,No
CUST02142,42,Female,Monthly,High School,Low,No,UPI,Coimbatore,Home Appliances,Standard,Website,5616.85,17,1,No
CUST02143,63,Male,Monthly,Master,High,Yes,UPI,Coimbatore,Books,Basic,Facebook,1083.35,35,3,No
CUST02144,21,Male,Yearly,Bachelor,Low,No,UPI,Coimbatore,Sports,Premium,Friend,516.19,39,1,Yes
CUST02145,50,Female,Quarterly,High School,High,Yes,UPI,Chennai,Home Appliances,Premium,Email,9387.76,55,4,No
CUST02146,18,Female,Monthly,PhD,Medium,Yes,Bank Transfer,Mumbai,Electronics,Premium,Website,7550.65,5,3,Yes
CUST02147,36,Male,Quarterly,High School,High,Yes,UPI,Salem,Sports,Standard,Friend,7021.14,11,5,No
CUST02148,48,Female,Monthly,Bachelor,High,Yes,UPI,Coimbatore,Electronics,Standard,Facebook,4666.29,40,1,No
CUST02149,33,Male,Quarterly,Bachelor,High,Yes,Credit Card,Vellore,Clothing,Premium,Google,2766.83,4,7,No
CUST02150,31,Male,Quarterly,Bachelor,Medium,No,UPI,Tiruppur,Sports,Basic,Advertisement,6958.7,58,3,No
CUST02151,65,Female,Monthly,Bachelor,Medium,No,Credit Card,Madurai,Home Appliances,Standard,Email,6278.86,65,3,Yes
CUST02152,22,Male,Monthly,Master,Low,Yes,UPI,Hyderabad,Grocery,Premium,Facebook,7400.25,64,4,No
CUST02153,58,Male,Quarterly,PhD,Medium,Yes,Credit Card,Coimbatore,Home Appliances,Standard,Facebook,3975.03,67,2,Yes
CUST02154,43,Female,Quarterly,Bachelor,Medium,Yes,Credit Card,Madurai,Electronics,Premium,Facebook,9875.78,34,4,No
CUST02155,45,Male,Monthly,Bachelor,High,No,Credit Card,Thanjavur,Clothing,Standard,Advertisement,1136.58,58,2,No
CUST02156,19,Male,Monthly,Bachelor,Low,Yes,Credit Card,Bangalore,Home Appliances,Basic,Website,1257.17,67,1,No
CUST02157,23,Other,Quarterly,Master,High,No,UPI,Kochi,Clothing,Basic,Friend,9210.32,7,2,No
CUST02158,26,Female,Monthly,PhD,Low,No,UPI,Coimbatore,Home Appliances,Standard,Google,6653.21,35,2,Yes
CUST02159,50,Female,Monthly,Master,Medium,Yes,Credit Card,Kochi,Books,Basic,Google,3600.17,29,3,No
CUST02160,58,Female,Monthly,Bachelor,Low,No,UPI,Coimbatore,Electronics,Standard,Email,7738.55,25,1,Yes
CUST02161,42,Male,Monthly,PhD,High,No,UPI,Delhi,Electronics,Basic,Advertisement,4801.35,28,5,No
CUST02162,65,Female,Monthly,High School,Low,Yes,UPI,Delhi,Grocery,Premium,Google,700.65,69,1,No
CUST02163,30,Female,Yearly,Bachelor,High,Yes,Cash,Bangalore,Electronics,Basic,Email,6685.48,27,2,No
CUST02164,26,Female,Quarterly,Bachelor,Medium,No,UPI,Coimbatore,Grocery,Standard,Email,2809.56,8,5,Yes
CUST02165,30,Female,Monthly,Bachelor,High,No,Bank Transfer,Jaipur,Electronics,Standard,Advertisement,1595.68,38,3,Yes
CUST02166,48,Female,Monthly,Master,Medium,No,UPI,Mumbai,Home Appliances,Standard,Advertisement,2640.1,9,4,Yes
CUST02167,58,Male,Monthly,Master,Medium,Yes,Bank Transfer,Delhi,Home Appliances,Standard,Friend,5023.5,43,2,No
CUST02168,28,Male,Monthly,High School,Medium,No,Cash,Delhi,Books,Premium,Friend,973.64,25,5,No
CUST02169,21,Female,Yearly,Bachelor,High,Yes,Bank Transfer,Mysore,Home Appliances,Standard,Advertisement,8889.95,66,2,No
CUST02170,51,Female,Monthly,Bachelor,Medium,No,Bank Transfer,Coimbatore,Clothing,Basic,Friend,5819.22,17,3,Yes
CUST02171,55,Female,Yearly,Bachelor,High,Yes,Credit Card,Mysore,Home Appliances,Standard,Website,3283.46,7,0,No
CUST02172,63,Male,Monthly,Bachelor,Low,No,Credit Card,Chennai,Grocery,Standard,Facebook,7026.55,22,5,No
CUST02173,21,Female,Quarterly,High School,High,Yes,UPI,Coimbatore,Sports,Standard,Google,8140.25,10,4,Yes
CUST02174,55,Female,Monthly,Master,Medium,No,UPI,Pune,Books,Standard,Google,6332.28,13,2,Yes
CUST02175,36,Female,Monthly,Master,Low,Yes,Bank Transfer,Indore,Sports,Standard,Google,2423.7,42,1,No
CUST02176,23,Female,Monthly,PhD,Medium,No,Credit Card,Coimbatore,Sports,Basic,Google,1547.74,28,3,Yes
CUST02177,51,Female,Yearly,PhD,High,No,Bank Transfer,Hyderabad,Clothing,Basic,Website,8669.05,59,4,No
CUST02178,35,Female,Quarterly,Master,High,Yes,Credit Card,Mumbai,Clothing,Premium,Website,2729.53,11,6,No
CUST02179,30,Female,Yearly,High School,Medium,No,Credit Card,Chennai,Electronics,Standard,Facebook,690.78,9,3,No
CUST02180,58,Female,Quarterly,Master,High,Yes,Bank Transfer,Nagpur,Grocery,Basic,Advertisement,6607.57,55,3,No
CUST02181,40,Female,Yearly,Bachelor,Medium,Yes,Credit Card,Pune,Sports,Basic,Friend,1952.41,5,3,No
CUST02182,36,Female,Monthly,Master,High,No,UPI,Tiruppur,Home Appliances,Basic,Facebook,9914.21,69,3,No
CUST02183,62,Female,Monthly,Bachelor,Low,Yes,Credit Card,Hyderabad,Home Appliances,Premium,Google,8762.44,38,1,No
CUST02184,28,Female,Quarterly,Master,Medium,No,Bank Transfer,Bangalore,Electronics,Basic,Friend,6280.23,66,2,No
CUST02185,18,Female,Quarterly,Bachelor,Low,No,Cash,Mumbai,Home Appliances,Standard,Facebook,8421.72,64,3,Yes
CUST02186,41,Male,Quarterly,High School,Medium,Yes,Bank Transfer,Hyderabad,Clothing,Basic,Google,4970.09,25,4,No
CUST02187,24,Male,Monthly,Bachelor,Medium,Yes,UPI,Kochi,Home Appliances,Standard,Facebook,7990.62,52,3,No
